Id,OrderNumber,Status,EffectiveDate,EndDate,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,TotalAmount,AccountId,BillToContactId,ContractId,OpportunityId,Pricebook2Id,QuoteId,ShipToContactId
51653Kd9Sa8CKXdA0E,ORD-000000460,Cancelled,2025-03-28,2027-03-28,Amendment,92378 Grant Neck,Northhaven,CA,19941,United States,9555 Micheal Isle,Cedar Crossing,OR,51918,United States,USD,Synthetic order for test and benchmark use.,2025-03-12T00:17:30Z,2813131.09,001Cf0Zp88DAw7JQGL,0039R8Ib9TvdDA2IM7,,7114KCSJqEfdNPZIN6,01sLoYtuPuiAhJSKZN,,0039R8Ib9TvdDA2IM7
801xGREwP48UqtFYYE,ORD-000000461,Activated,2021-07-16,2022-07-16,Renewal,73377 Lewis Extensions,Willow Harbor,WA,47985,United States,007 Jennifer Well,Summit Glen,OR,50429,United States,USD,Synthetic order for test and benchmark use.,2021-06-01T05:14:39Z,2628652.92,001uzPoKDHG07pVI82,003Kfy1g8agKpoDIEI,,726zLYBE4CZwDwiYXE,01sQ4LtuJF9K1vlMFT,,003Kfy1g8agKpoDIEI
801piVlPS3JQtT2IMQ,ORD-000000462,Cancelled,2024-05-03,2027-05-03,Renewal,6035 Cole Villages,Lake Briar,WA,86330,United States,27674 Nicholas Crossing,Summit Glen,NC,69796,United States,USD,Synthetic order for test and benchmark use.,2024-04-25T19:04:44Z,1953216.44,001LInXZfFVYqWIIEB,,,711i5BYjcggdOQJADX,01sJqGPflRJqwqCPRW,,003A2OMzRZIRr5hIN8
8012wMO3rl67fHDQKR,ORD-000000463,Activated,2025-12-31,2027-12-31,New,4895 Wyatt Mountains,Willow Harbor,CO,50745,United States,556 Susan Manors,Lake Briar,NC,88500,United States,USD,Synthetic order for test and benchmark use.,2025-12-09T20:49:22Z,1091048.99,0018MjZShtig55PAG6,003qLZ2TMkz0uaGAT1,,00668gpDpvuiMm0YT0,01sQ4LtuJF9K1vlMFT,,0033i2FC262REKsQD3
021ubvhoTkFpS9sAQA,ORD-000000464,Cancelled,2021-02-07,2023-02-07,Amendment,58644 Santiago Field,Alder Bay,CO,64957,United States,521 Aguilar Fork,Cedar Crossing,TX,55464,United States,USD,Synthetic order for test and benchmark use.,2021-01-16T02:31:48Z,841161.82,001apZYag4darBdYRL,003M3eXH0NFA7aZQ76,8009ghGTe9zlnjjYFJ,,01sLoYtuPuiAhJSKZN,,0034UxgoEnj80foADM
806V7swO5MkeMkbQKK,ORD-000000465,Activated,2022-10-28,2023-10-28,Renewal,497 Thomas Rest,Willow Harbor,CA,49967,United States,64009 Gina Street,Alder Bay,OR,75398,United States,USD,Synthetic order for test and benchmark use.,2022-10-07T22:16:33Z,207654.57,001uKtjv3QWz3nDQSN,003bJcoA58DEApFASK,,,01sLoYtuPuiAhJSKZN,0Q0AL21To1LZ8BbSS7,003bJcoA58DEApFASK
801msbIZMZHm8MtQCO,ORD-000000466,Draft,2021-10-27,2023-10-27,New,21500 Joshua Plaza,Alder Bay,CO,57069,United States,8167 Powell Summit,Alder Bay,CA,30449,United States,USD,Synthetic order for test and benchmark use.,2021-09-22T06:49:02Z,2692123.31,001ygA3FAG75gTTAXO,0039vrHZDDIGaHJA4T,,006XyK3Usoqe1pXQ0H,01sLoYtuPuiAhJSKZN,,003Phi9zbJ7WeU2AYI
801y70oeQLPwscfQT9,ORD-000000467,Draft,2024-01-06,2025-01-05,New,532 Harris Ridges,Cedar Crossing,WA,52956,United States,9581 Wallace Walk,Alder Bay,WA,10817,United States,USD,Synthetic order for test and benchmark use.,2023-12-28T09:22:16Z,833612.0,001ygA3FAG75gTTAXO,0038Zgs2fcZRNYDA5R,800Vchmt8SLcmOuQZL,006XthhGBQz1tjfQH9,01sLoYtuPuiAhJSKZN,,003Phi9zbJ7WeU2AYI
8019wrm4RZIhYHOY1R,ORD-000000468,Fulfilled,2026-05-15,2027-05-15,Amendment,16772 Jefferson Terrace,Cedar Crossing,OR,77918,United States,94026 Melanie Port,Willow Harbor,MA,72915,United States,USD,Synthetic order for test and benchmark use.,2026-03-30T16:47:06Z,2834064.5,001eE3A4cmn7G2gIHB,003SAUYTcKjhBmTIQ8,,,01sf902KvuoXgXtOGX,,003SAUYTcKjhBmTIQ8
801nVBOV7mg9ZJjIJG,ORD-000000469,Draft,2023-08-16,2024-08-15,Amendment,436 Yu Spur,Lake Briar,OR,33297,United States,37840 Lowe Circles,Lake Briar,NC,87778,United States,USD,Synthetic order for test and benchmark use.,2023-07-23T10:58:20Z,328593.68,001Oil2EokU3tWpID9,,,0060AhykALw8QCnQ2A,01sf902KvuoXgXtOGX,,0036mmNusffWovpIGN
801Xevr7ao9SYIcAR7,ORD-000000470,Cancelled,2025-02-22,2028-02-22,New,898 Meghan Light,Summit Glen,TX,19685,United States,67644 Lewis Mall,Summit Glen,WA,93113,United States,USD,Synthetic order for test and benchmark use.,2025-01-19T15:53:05Z,2483336.54,001nyKCWKQ4K1MEQBJ,003MqzQMaSwikQPA9S,,006ZjnXTyzgUqNsYQQ,01sQ4LtuJF9K1vlMFT,0Q09egFWWUs1FpVSI7,003MqzQMaSwikQPA9S
801UNDcTmu2yIJnY62,ORD-000000471,Cancelled,2025-05-29,2028-05-28,Renewal,092 Kelley Manors,Summit Glen,MA,52305,United States,98505 Brooks Courts,Willow Harbor,CO,17339,United States,USD,Synthetic order for test and benchmark use.,2025-04-14T19:19:00Z,865503.74,001N2mO6ogfdaXBYDK,003v3sWYUN3H1DbQ01,,71iAW7GO0dwXsl4Q1S,01sf902KvuoXgXtOGX,,003D1HiqSb3yIm1QDF
700lhQ96Dnm7zA5QPX,ORD-000000472,Fulfilled,2023-09-19,2024-09-18,Renewal,07223 Berry Harbors,Willow Harbor,TX,47674,United States,81060 Jill Overpass,Alder Bay,TX,99589,United States,USD,Synthetic order for test and benchmark use.,2023-09-15T02:20:44Z,2488400.95,001TgK7Trt797foQCB,003ehZ3DBIJah9fI53,800PCzsrEzQF5eJITV,52iIvIepjT8Ijm2QIX,01sf902KvuoXgXtOGX,,003Lu3JnExBmnNjQOV
801pWZIjQqeVucAQOB,ORD-000000473,Fulfilled,2025-03-11,2027-03-11,Renewal,2872 Jamie Rapid,Cedar Crossing,TX,86065,United States,304 Courtney Neck,Cedar Crossing,TX,18608,United States,USD,Synthetic order for test and benchmark use.,2025-01-20T19:01:53Z,1907741.53,001pQgd6VQUyLMzAY1,003t59Q046U5DdBQBI,,500bGsYyxmgR7AMIUZ,01sQ4LtuJF9K1vlMFT,,003t59Q046U5DdBQBI
801R0MJQwCJbxTUQF2,ORD-000000474,Fulfilled,2022-03-18,2023-03-18,Renewal,3726 John Drive,Lake Briar,OR,15150,United States,26665 Chase Extensions,Summit Glen,OR,52259,United States,USD,Synthetic order for test and benchmark use.,2022-02-03T05:34:58Z,2536086.83,0019ojrY0cvCQ2UQ6L,003S8CPTh68SHogIQ8,,006UJVaDXAocwNzYU7,01sLoYtuPuiAhJSKZN,,
801FrqlgceMcfDIQ1M,ORD-000000475,Draft,2023-07-14,2024-07-13,New,840 William Roads,Lake Briar,NC,95190,United States,6870 Riley Island,Summit Glen,WA,34079,United States,USD,Synthetic order for test and benchmark use.,2023-06-29T16:48:34Z,1603228.85,0018MjZShtig55PAG6,003v3AeTxUKFhpoIZY,,00668gpDpvuiMm0YT0,01sQ4LtuJF9K1vlMFT,0Q0vI8f27dGbelg05M,003zxHlxoplJHvQY0O
801InzYIIdjMyNuQ7J,ORD-000000476,Draft,2024-07-06,2027-07-06,Renewal,19646 Bobby Hollow,Willow Harbor,MA,44693,United States,516 Kennedy Centers,Alder Bay,WA,37016,United States,USD,Synthetic order for test and benchmark use.,2024-05-10T18:30:07Z,1844223.36,001f6ctaU1r6XIKQI2,,,006bSeYa8RGzU9LYYM,01sLoYtuPuiAhJSKZN,,
801YIaNlRQwNWP5IUB,ORD-000000477,Fulfilled,2021-11-09,2023-11-09,New,9574 Welch Islands,Summit Glen,OR,62237,United States,334 Hampton Stream,Alder Bay,WA,52402,United States,USD,Synthetic order for test and benchmark use.,2021-11-03T02:26:01Z,2750680.95,001G40EGKjt7p96I7T,003jGUbFYXqxnmyQ4F,800CcX39E357Xq8YLT,811XgwwZNuhL9tDQKC,01sf902KvuoXgXtOGX,,003ULZuykuQw1WPQ9V
51tWWCb3IW3JNRXYIX,ORD-000000478,Activated,2023-04-13,2026-04-12,New,72188 Gutierrez Locks,Alder Bay,CO,62774,United States,217 Maria Summit,Alder Bay,CO,86962,United States,USD,Synthetic order for test and benchmark use.,2023-04-02T19:21:54Z,575213.32,001ZtdM0LykySWPIE4,003OZDLPzTkmS9yYFU,,00i5NoS0FHkqTteQ5Q,01sLoYtuPuiAhJSKZN,0Q0aLkGGZMhb7xUK10,003vzIhgcdGo6WyA8L
001bZuyGFJQeTDJYLZ,ORD-000000479,Fulfilled,2023-11-22,2024-11-21,Renewal,43925 Carly Ramp,Northhaven,TX,77242,United States,0591 Crane Freeway,Summit Glen,CO,84339,United States,USD,Synthetic order for test and benchmark use.,2023-10-22T21:34:12Z,1900044.78,001G40EGKjt7p96I7T,003TzZeo9ark3IEAUI,,510ilL9Y0sCGljGA02,01sf902KvuoXgXtOGX,,003ealrxc6ARozTI8G
801y8LY3Pk6KTxdQND,ORD-000000480,Fulfilled,2022-04-10,2024-04-09,Renewal,1091 Christina View,Alder Bay,NC,60567,United States,65452 Duncan Ville,Willow Harbor,OR,42826,United States,USD,Synthetic order for test and benchmark use.,2022-03-03T12:15:48Z,1768652.37,001GbztdrMfr2gJYIG,,,006cNnkix7us8rAIVI,01sLoYtuPuiAhJSKZN,,003mYFAFR2j9W73QKR
52iCDRIAwvUf59nYVM,ORD-000000481,Fulfilled,2022-10-22,2024-10-21,New,5844 Butler Freeway,Lake Briar,TX,21379,United States,611 Hunt Way,Willow Harbor,NC,66081,United States,USD,Synthetic order for test and benchmark use.,2022-09-22T13:47:04Z,1735932.03,00180qOlX8UtZ7HQTK,,800cG8TKCjK2EGfA29,,01sQ4LtuJF9K1vlMFT,,003vrwFdLqT9RU4YM9
801lyVGCaTQFZIGYED,ORD-000000482,Draft,2023-05-06,2026-05-05,New,70526 Michael Causeway,Summit Glen,WA,53906,United States,7014 Anderson Lights,Alder Bay,TX,38853,United States,USD,Synthetic order for test and benchmark use.,2023-03-15T10:09:36Z,1833258.0,001ViLIuvoOkEvIYR2,003S3Xzjr6c05vhYJG,,006yDJdvo00qvdmALK,01sf902KvuoXgXtOGX,,003S3Xzjr6c05vhYJG
720susxuGmjB8FsYC7,ORD-000000483,Draft,2023-05-23,2025-05-22,New,2023 Krueger Flats,Alder Bay,NC,73341,United States,974 Michael Causeway,Lake Briar,CA,11250,United States,USD,Synthetic order for test and benchmark use.,2023-05-11T11:05:33Z,2702406.17,001ue1J9V7XEwHtA5N,003YP7uuJj5v7HqAZ1,,00tvJH5KgpFjKEsYR9,01sf902KvuoXgXtOGX,,003YP7uuJj5v7HqAZ1
716qmgHwHx3T7jIQRC,ORD-000000484,Fulfilled,2024-10-05,2025-10-05,New,079 Ryan Throughway,Summit Glen,CA,27687,United States,56999 Walton Fall,Northhaven,OR,17505,United States,USD,Synthetic order for test and benchmark use.,2024-08-14T09:17:32Z,2121346.01,001Z9FmqrbfBXeVI9A,003JZjgTCA78gcOID9,,006mE2kFhDmiduxIN9,01sQ4LtuJF9K1vlMFT,,003OlL6SECNDtLKYVE
801Nrs9aCvIShK8Q74,ORD-000000485,Cancelled,2022-06-24,2025-06-23,Amendment,303 Allen Alley,Summit Glen,OR,64288,United States,87830 Davidson Pines,Cedar Crossing,MA,49945,United States,USD,Synthetic order for test and benchmark use.,2022-05-23T15:18:30Z,696447.57,001tqRaHFT1utFgIDH,003qdimBqY1XKCvYO1,,710O2UeQUVFxpr8ICS,01sf902KvuoXgXtOGX,,003qdimBqY1XKCvYO1
801V5eNEI8TUF2hYOL,ORD-000000486,Cancelled,2025-11-18,2027-11-18,New,1537 Cory Summit,Lake Briar,CO,43777,United States,1739 Lauren Dam,Lake Briar,CO,59597,United States,USD,Synthetic order for test and benchmark use.,2025-11-01T21:29:40Z,2120949.24,001eMGa7Y6CNd3wIQE,003qg1kTD89dMrOQ79,,700aFWZ3nbrzjg8YUW,01sQ4LtuJF9K1vlMFT,,003qg1kTD89dMrOQ79
801P5wXxI7mhNqZQX9,ORD-000000487,Activated,2023-04-26,2025-04-25,New,781 Contreras Harbors,Alder Bay,CA,19082,United States,535 Wesley Square,Willow Harbor,CO,48719,United States,USD,Synthetic order for test and benchmark use.,2023-04-12T10:38:52Z,66012.98,001iIp10CH2rdjrQCH,003HWQXyBT2LZAIIEP,800gui9hkljmMroQK6,0063UMWbJNdy3M0AT7,01sLoYtuPuiAhJSKZN,,003lndG2IlBB4YnQI7
801IbQmjUMoNlbGQ01,ORD-000000488,Cancelled,2021-09-19,2023-09-19,New,3239 Ayala Summit,Alder Bay,MA,26169,United States,0885 Smith Ports,Alder Bay,NC,60595,United States,USD,Synthetic order for test and benchmark use.,2021-07-24T04:06:38Z,1617754.55,001dst7EZIkJP6gQAU,,,006t6F5ojCBw3VQAU3,01sf902KvuoXgXtOGX,0Q0dLMlymny0Yb6SAO,
801YQlGKUpXKNfeY5Y,ORD-000000489,Cancelled,2024-02-28,2026-02-27,Amendment,851 Kristi Route,Cedar Crossing,MA,28303,United States,132 Mike Islands,Cedar Crossing,TX,86249,United States,USD,Synthetic order for test and benchmark use.,2024-02-09T00:22:07Z,1224273.02,001EocC12jSBhyyIOU,0035o5gdXA6uoljY5G,800MpCh5uKtKFZWANC,50iTnLuA85S8qYoQYM,01sLoYtuPuiAhJSKZN,0Q09YnzdclGNSutCNU,003TKgXEWOfUh8KAEF
826D9dsQkzoc2OtQI8,ORD-000000490,Activated,2025-12-08,2027-12-08,New,45212 Michael Court,Alder Bay,NC,90571,United States,02135 Mcguire Road,Summit Glen,MA,96493,United States,USD,Synthetic order for test and benchmark use.,2025-10-12T15:01:31Z,2989669.74,001KQsenOWHB4fuQM5,003QcJzJHpRN9DHILH,,71tHROrc8FGINvpYXY,01sf902KvuoXgXtOGX,,003Mqj2q9jdJsceAVN
801JYrPreCAouVnQ3T,ORD-000000491,Cancelled,2021-06-25,2023-06-25,Amendment,21190 Patricia Canyon,Cedar Crossing,OR,24928,United States,1635 Charles Roads,Willow Harbor,OR,12324,United States,USD,Synthetic order for test and benchmark use.,2021-04-27T11:44:23Z,1074541.34,001f3j7ZUJ5YxijYYQ,003FjGLi4SvOcnVI5Z,800o5fgQNwjouXQA01,01t3Nq3JHhA4xigQ1N,01sQ4LtuJF9K1vlMFT,0Q0kDpjmCkn1WQfC4U,003FjGLi4SvOcnVI5Z
801nDzfT6Wbs0LPIW5,ORD-000000492,Cancelled,2025-01-27,2027-01-27,New,378 Brian Forest,Summit Glen,NC,22898,United States,156 Arnold Mill,Willow Harbor,WA,70798,United States,USD,Synthetic order for test and benchmark use.,2025-01-01T22:41:29Z,2077380.22,001s7ZyiePrkNHmYX9,0031XSf1bfZJESFIY3,,820Xs6GAlVCwBRZY73,01sf902KvuoXgXtOGX,,
801FI4HXEVaw07IAGC,ORD-000000493,Draft,2025-10-02,2028-10-01,Renewal,33016 Tammy Harbor,Alder Bay,NC,67611,United States,13856 Beverly Haven,Lake Briar,NC,33024,United States,USD,Synthetic order for test and benchmark use.,2025-08-05T02:13:40Z,1484256.36,0011y3R0qW4167MAMP,003dhEq28R9SWrsYJD,,006jkB0rX83XBLBQ0M,01sLoYtuPuiAhJSKZN,,003dhEq28R9SWrsYJD
801SqWL7GBxn5b1QDY,ORD-000000494,Draft,2025-09-03,2026-09-03,New,377 Kim Glen,Willow Harbor,WA,49313,United States,136 Eaton Islands,Cedar Crossing,OR,88780,United States,USD,Synthetic order for test and benchmark use.,2025-08-18T10:15:10Z,2981954.42,001INTCL5X3OptCYRO,003PzJgZJXIJcYaQX7,,81iQSitxDjFggR0IUS,01sQ4LtuJF9K1vlMFT,,003PzJgZJXIJcYaQX7
01inRk0STSeXgK3AT9,ORD-000000495,Cancelled,2023-01-11,2026-01-10,Amendment,476 Martin Forges,Alder Bay,WA,32810,United States,234 Amy Stravenue,Lake Briar,CO,79727,United States,USD,Synthetic order for test and benchmark use.,2022-12-09T23:17:26Z,1216910.56,001wOS4RTezb6AxY4U,003y4kBbZm52Aq6AZK,,0061qThIuslKrF7IVW,01sf902KvuoXgXtOGX,,003zlDJBeSE6i1PIZ5
801V0FCWOUZVqFmA4M,ORD-000000496,Activated,2022-07-26,2024-07-25,Amendment,899 Courtney Pines,Summit Glen,CO,97214,United States,987 Erickson Mountains,Willow Harbor,TX,14346,United States,USD,Synthetic order for test and benchmark use.,2022-06-25T14:02:11Z,104654.5,001uaLZFmzUomVXQGA,003haI7NPKn0gYsQ3M,,71tJO4I6W8tx8W3YAF,01sf902KvuoXgXtOGX,,003haI7NPKn0gYsQ3M
801O4e1wdcEKGmHINE,ORD-000000497,Activated,2023-07-23,2024-07-22,New,0557 Amanda Park,Cedar Crossing,CO,57897,United States,54265 Mcclure Mews,Northhaven,CA,15357,United States,USD,Synthetic order for test and benchmark use.,2023-06-18T23:39:59Z,1586678.02,001Ivgehi2RhpxmIXK,003ObY6T5K3DWQxAUR,,006Dz4Suk7tSf7PYVV,01sQ4LtuJF9K1vlMFT,,0036L1PV31AwH0EIFZ
801NhLXl2tWgDo3A6G,ORD-000000498,Draft,2023-05-13,2025-05-12,Renewal,614 Orozco Course,Alder Bay,CA,58691,United States,0423 Mckee Motorway,Willow Harbor,CA,45890,United States,USD,Synthetic order for test and benchmark use.,2023-03-28T03:52:12Z,1350720.32,001ZBID6zyXHdcLAAH,003pW8uDxULlS0bYO2,,006zMTUyq5lu55oIPX,01sLoYtuPuiAhJSKZN,,0031Q3Evc7Xc9rbQI3
801JymYfCBeHdH7QFY,ORD-000000499,Draft,2021-06-04,2023-06-04,Amendment,904 George Estate,Lake Briar,CO,59329,United States,494 Gonzalez Key,Summit Glen,CA,61710,United States,USD,Synthetic order for test and benchmark use.,2021-04-06T20:05:49Z,993960.31,001b1XyoVMftFmnY3Z,003nurDHlWLAK27Q1Q,,02inHUqPyXgpf8GILT,01sQ4LtuJF9K1vlMFT,,003NVCFneVDrRD6IA1
801E3JxVHwneVEIQDS,ORD-000000500,Draft,2024-05-01,2027-05-01,Renewal,82611 Jason Drives,Willow Harbor,CO,43330,United States,30591 Phillips Prairie,Summit Glen,MA,57596,United States,USD,Synthetic order for test and benchmark use.,2024-03-21T23:45:11Z,2130662.72,001v16OKJFuZcV0QCS,,,5005yFgckE1ceDbIAC,01sLoYtuPuiAhJSKZN,,
50tBmajBS4iAVsMQAQ,ORD-000000501,Draft,2022-07-25,2025-07-24,Renewal,36468 Ho Well,Alder Bay,TX,41262,United States,2678 Oneill Canyon,Willow Harbor,OR,86409,United States,USD,Synthetic order for test and benchmark use.,2022-05-27T00:04:07Z,2267904.01,001pCWrmUg2EHGPAG8,003A5vqtN4Vl7EPIM5,,826PiSLvhWW4Zp5I0S,01sf902KvuoXgXtOGX,0Q0Md16Mqnn37ymSSB,003A5vqtN4Vl7EPIM5
010Rocuj18Qi3hjQ9G,ORD-000000502,Fulfilled,2025-05-27,2026-05-27,New,58814 Rivera Dale,Cedar Crossing,MA,59142,United States,3114 John Cove,Northhaven,TX,82854,United States,USD,Synthetic order for test and benchmark use.,2025-03-28T04:20:20Z,2373695.63,0017R1i3b17QyDUAUX,003pWtyXQCzkq06YC0,,006qm2HuEhCudzjQIF,01sf902KvuoXgXtOGX,,
801IF7P3dTM0rFOQKW,ORD-000000503,Fulfilled,2025-12-07,2028-12-06,Renewal,911 Timothy Valley,Alder Bay,OR,22209,United States,18241 Johnson Corners,Alder Bay,OR,82347,United States,USD,Synthetic order for test and benchmark use.,2025-11-04T20:29:10Z,692430.12,001LInXZfFVYqWIIEB,003bn4lVQmSeD2CAHI,,711i5BYjcggdOQJADX,01sJqGPflRJqwqCPRW,,003PqbGzdOWzt2KAYH
706Hr5e3P6NdDKCQ0B,ORD-000000504,Fulfilled,2022-08-08,2023-08-08,New,8905 Harrison Parkways,Cedar Crossing,CA,62340,United States,10651 Linda Hill,Cedar Crossing,CA,15824,United States,USD,Synthetic order for test and benchmark use.,2022-06-14T04:55:57Z,2484627.34,001aJFstC9yWgafQNG,003SGC03Rx0oc1mA5F,800bBdb4IylBi9uIFG,006rbw90vWBViXOAOH,01sQ4LtuJF9K1vlMFT,,003WJK5erxpQqeGIBF
52ijFzGoeqRE12YQ8B,ORD-000000505,Activated,2024-05-16,2025-05-16,Renewal,0542 Blair Plaza,Willow Harbor,MA,26820,United States,6189 Espinoza Vista,Cedar Crossing,CA,63695,United States,USD,Synthetic order for test and benchmark use.,2024-04-23T00:58:31Z,2634969.08,001C3SilogoPTPGIWX,0034oLsDgUhHMnqY3Z,,726XozNERgAAZDlIZ8,01sLoYtuPuiAhJSKZN,,0034oLsDgUhHMnqY3Z
801BDkQwU0ChDzWY0X,ORD-000000506,Draft,2026-04-11,2029-04-10,Amendment,428 Jimenez Gateway,Summit Glen,TX,75610,United States,3045 Brenda Island,Cedar Crossing,MA,67141,United States,USD,Synthetic order for test and benchmark use.,2026-04-04T09:48:20Z,2207489.96,001vnn1W5RPN0LPYO8,003FXncODtG3z8xQ4F,,516CTNDrn4MyR19AT9,01sQ4LtuJF9K1vlMFT,,003FXncODtG3z8xQ4F
801aSnTgoJ8Pmx2ANK,ORD-000000507,Draft,2021-05-13,2022-05-13,Renewal,631 Yu Glen,Alder Bay,CO,68706,United States,391 Allen Lock,Northhaven,CA,48696,United States,USD,Synthetic order for test and benchmark use.,2021-04-21T07:28:01Z,410597.51,001PFGdur2jMSzLAST,,,811YmW81nAPrjTaIBR,01sf902KvuoXgXtOGX,,
801HselG6Stbgk6AL1,ORD-000000508,Cancelled,2026-07-01,2027-07-01,Amendment,4898 Kelsey Street,Cedar Crossing,CA,37195,United States,420 Howard Run,Willow Harbor,NC,74161,United States,USD,Synthetic order for test and benchmark use.,2026-06-04T09:50:03Z,416598.97,001Ivgehi2RhpxmIXK,003M3ZXseoHu6DcQVR,,70615XF1CMiOFu0Q40,01sLoYtuPuiAhJSKZN,0Q0yp9v2BHQ1NEyK4G,003M3ZXseoHu6DcQVR
81t2GCtPy5CeWaoAK1,ORD-000000509,Fulfilled,2023-09-05,2026-09-04,New,21119 Fox Stravenue,Willow Harbor,TX,63841,United States,12461 Richardson Overpass,Cedar Crossing,CO,53708,United States,USD,Synthetic order for test and benchmark use.,2023-07-27T03:43:13Z,791066.36,001oPLQgL6DtzXuQJ9,003fplOthROj938AQA,,701jvlXiDrnHB8fQV6,01sf902KvuoXgXtOGX,,003Sf5gZC0qTX4rIWP
801iyWOVrXsf3FHIWO,ORD-000000510,Draft,2023-03-31,2026-03-30,Amendment,688 Alex Ferry,Lake Briar,NC,59681,United States,33257 Heather Shoals,Cedar Crossing,MA,24321,United States,USD,Synthetic order for test and benchmark use.,2023-02-20T18:58:27Z,320591.25,001R0OuIWPEowdMYT2,003LoNuaoskNTr2ASW,,80608LfI6eoL1PiYOU,01sQ4LtuJF9K1vlMFT,,003RjFwodbP5EfaADS
801NdEwPfWjzE8bI9Y,ORD-000000511,Draft,2025-12-07,2028-12-06,New,365 Anderson Centers,Summit Glen,CO,28063,United States,247 Justin Pines,Northhaven,MA,49731,United States,USD,Synthetic order for test and benchmark use.,2025-11-15T05:27:03Z,1899478.39,001f6ctaU1r6XIKQI2,003tmqZfelCT2roY1H,,006bSeYa8RGzU9LYYM,01sLoYtuPuiAhJSKZN,,003tmqZfelCT2roY1H
80112yNZmU6hZltAF9,ORD-000000512,Cancelled,2025-05-29,2026-05-29,Renewal,6114 Heather Walks,Cedar Crossing,OR,85470,United States,74325 Shaffer Mountains,Alder Bay,MA,40100,United States,USD,Synthetic order for test and benchmark use.,2025-04-19T00:44:36Z,1230009.21,001PUaO8FLbQ5tuY7R,003MdXRgh3EJdXzIBA,,01tlu1AkkC5qbbuYPR,01sQ4LtuJF9K1vlMFT,,003IATjwBrkrxicAUT
801LYDvOix9KACqQVG,ORD-000000513,Draft,2021-09-06,2022-09-06,Renewal,106 Gail Cliffs,Northhaven,WA,62303,United States,00522 Tiffany Inlet,Lake Briar,WA,76058,United States,USD,Synthetic order for test and benchmark use.,2021-08-18T00:30:18Z,513968.66,001vnn1W5RPN0LPYO8,003zu9kFOrpbJ8UYJH,800n4tz6aaLIhBDI9E,516CTNDrn4MyR19AT9,01sQ4LtuJF9K1vlMFT,,003zu9kFOrpbJ8UYJH
8018sma1ihSaaESI1F,ORD-000000514,Fulfilled,2022-09-10,2023-09-10,New,13480 Deleon Junctions,Cedar Crossing,CO,63995,United States,1845 Clark Track,Summit Glen,CA,25340,United States,USD,Synthetic order for test and benchmark use.,2022-09-09T12:45:14Z,775792.78,001aJFstC9yWgafQNG,0031V35M3k3BNNhQ3W,,006Y1Mvf6qcOjkhILA,01sLoYtuPuiAhJSKZN,,003iXDfXVz3BdKQQVR
821h2gLXcoAbU6UINT,ORD-000000515,Cancelled,2021-06-26,2023-06-26,Amendment,4926 Wang Ports,Summit Glen,MA,92172,United States,528 Matthew Valley,Northhaven,CO,20693,United States,USD,Synthetic order for test and benchmark use.,2021-05-13T12:49:30Z,897974.44,001wOS4RTezb6AxY4U,003rYgrvc9K7YF1QGX,,0061qThIuslKrF7IVW,01sf902KvuoXgXtOGX,,003zlDJBeSE6i1PIZ5
801sYULHzkKL2urAB9,ORD-000000516,Activated,2022-08-01,2025-07-31,Amendment,23426 Elliott Centers,Summit Glen,MA,30555,United States,04640 Ryan Lights,Willow Harbor,MA,28380,United States,USD,Synthetic order for test and benchmark use.,2022-07-09T09:07:12Z,428996.31,001avRKkn0zGBkGQ4J,003C7qNoE31DHCjADX,,006rm6acotUVy8XIRX,01sQ4LtuJF9K1vlMFT,,0036fgaibM8aK8xQCR
801d3D0s0hYyl1EIK8,ORD-000000517,Cancelled,2024-11-28,2025-11-28,Renewal,040 Choi Shore,Lake Briar,CO,88229,United States,0725 Pacheco Knoll,Northhaven,MA,44125,United States,USD,Synthetic order for test and benchmark use.,2024-10-21T00:59:47Z,1220041.46,0017rl4CBbT95B0YG7,0033vK4kL9GicJvQ7E,800voDxAA395iaPQHB,7212FIzCSBHKWJ1A02,01sQ4LtuJF9K1vlMFT,,0033cD3226r2rt9AGL
801gKbFcg7HojoXQZ9,ORD-000000518,Cancelled,2021-12-01,2024-11-30,New,238 Duncan Terrace,Summit Glen,OR,10020,United States,943 Gould Drives,Summit Glen,OR,79814,United States,USD,Synthetic order for test and benchmark use.,2021-11-28T03:40:12Z,2873970.38,001kC1LlUdj8c3zY68,003FZkvCIGbyQfHAVS,,,01sQ4LtuJF9K1vlMFT,0Q0ysc5XhvskVJAKD5,003FZkvCIGbyQfHAVS
801XM1i93T80PdtI4W,ORD-000000519,Cancelled,2023-03-06,2025-03-05,Renewal,95001 Rose Ridge,Summit Glen,MA,29589,United States,2718 David Drive,Cedar Crossing,NC,10435,United States,USD,Synthetic order for test and benchmark use.,2023-01-22T10:30:21Z,1754226.66,001Tn3lq2OpXiyaYCN,003lkvZoDDt1xdhI3W,,006hYnyfIrFM184I24,01sf902KvuoXgXtOGX,0Q03fy3vjekvtY30BL,
