Id,ServiceDate,Description,CurrencyIsoCode,CreatedDate,Quantity,UnitPrice,Discount,TotalPrice,OpportunityId,PricebookEntryId
00knHbLfN1JwAZ3ALS,2025-04-24,Synthetic Precision Compass Training Enterprise Nova line item.,USD,2023-12-08T04:07:36Z,100.0,14747.11,0.0,1474711.0,001ubaEHL3G30ZJYB5,01uQlVZXfiNQNtRYT9
00k3ku1uYsJWCJUYEH,2022-08-14,Synthetic Quantum Summit Hardware Professional Zenith line item.,USD,2025-06-20T09:14:18Z,50.0,17194.93,0.0,859746.5,70iGFDinNwlr4UmAGT,01uIBCBPnlF6Gq2AMR
00kkHe6WX68FleHYWX,2022-07-15,Synthetic Unified Lattice Data Platform Standard Cobalt line item.,USD,2026-05-31T09:54:22Z,50.0,2361.01,0.0,118050.5,52iJ6P9RGzERsxwADO,01uZsFs27d24nGzYS0
00kblbQxMjthOHiYAN,2026-10-06,Synthetic Adaptive Ember Training Edge Pulse line item.,USD,2024-11-26T05:10:00Z,5.0,13217.9,5.0,62785.02,0067BUNTMJSrk2II80,01uuc5fKtP4ShVVAPK
00kEjz4L0GIsVmgY4X,2025-08-13,Synthetic Connected Vertex Support Foundation Atlas line item.,USD,2022-12-27T07:52:32Z,50.0,20546.77,0.0,1027338.5,52iIvIepjT8Ijm2QIX,01uXDDMmVGn5CclQUQ
00k2XgIH5S6xXttQE1,2024-11-13,Synthetic Elastic Orbit Hardware Scale Horizon line item.,USD,2021-01-03T15:40:31Z,50.0,32549.81,10.0,1464741.45,006qj9ExS5EJYy0AVS,01uns3KdbblltJQYH1
00kzJ0saqdPX6FxA21,2021-09-10,Synthetic Modular Foundry Data Platform Ultimate Pulse line item.,USD,2023-05-30T01:44:33Z,10.0,38513.15,0.0,385131.5,006pcNgR5DH4dO1YXM,01u3VcPWmfc83TAIIQ
00k0m82b0OxwUnTABG,2024-01-01,Synthetic Precision Beacon Advisory Edge Aurora line item.,USD,2023-05-24T20:32:07Z,2.0,15030.59,5.0,28558.12,006nJcY7QX4evvNIVR,01u5GtifNDPLBQJQCC
00kcvS7NgbhHMp0QF6,2024-09-12,Synthetic Quantum Pioneer Hardware Foundation Ion line item.,USD,2025-09-19T16:56:50Z,1.0,14134.02,15.0,12013.92,521ZnDKIAdpMn14Q88,01uaFYxfwV9fYylQFX
00kE8H2khIaTXL0YBK,2022-09-09,Synthetic Unified Harbor Hardware Scale Solstice line item.,USD,2025-07-26T01:03:15Z,100.0,34260.72,0.0,3426072.0,006TF68FDH8V1zoAAG,01uFQR9XJDjmBB5A31
00kpvns1yvtoGlEIUH,2025-12-23,Synthetic Adaptive Compass Training Vertex Aurora line item.,USD,2026-03-07T18:03:25Z,10.0,31480.65,10.0,283325.85,01i66jB7YseiJuuA70,01ujd1o0ubadWBpIPM
00kPT32nPkeqUb7AWU,2024-08-15,Synthetic Connected Summit Training Essential Meridian line item.,USD,2024-07-13T00:58:57Z,5.0,7847.79,0.0,39238.95,006WkS1a4JlN7O5QFJ,01uHRSXfJkCx1mUQFK
00km5woIBwHsWc1I2Z,2026-05-01,Synthetic Elastic Lattice Hardware Premier Vector line item.,USD,2021-05-06T08:32:08Z,10.0,21587.73,20.0,172701.84,706yIwidypSznxrQ80,01utHXQKP7wXfxpIGW
00kEpDHawNJZwH4YJ5,2022-07-21,Synthetic Modular Ember Advisory Select Cascade line item.,USD,2025-06-16T15:56:13Z,10.0,15182.46,0.0,151824.6,006Don2vq9WqhYJQIR,01ul6IP0ZbL6Ie6A0B
00kfDAiRMtaVuOSIAL,2021-10-17,Synthetic Open Vertex Hardware Vertex Meridian line item.,USD,2022-03-13T01:54:44Z,50.0,7858.75,10.0,353643.75,006qsnXQBpn0hBhYLB,01uzaJG6CPZmbqtY31
00k4vDBMYu2mfjyY7D,2021-07-06,Synthetic Quantum Orbit Data Platform Essential Zenith line item.,USD,2024-05-02T09:35:29Z,50.0,25142.24,10.0,1131400.8,006ht8t2NwasA3vIGI,01ulr3bX0CgclaDYGJ
00kSd1S5omfooS0AB3,2023-11-23,Synthetic Unified Foundry Training Premier Cobalt line item.,USD,2022-07-26T07:13:21Z,100.0,41908.36,0.0,4190836.0,7009ndT7eooqEpOQ0X,01uWstmQaRboDKWIU3
00kE1zl7cDYb0iWYUQ,2022-05-24,Synthetic Adaptive Beacon Support Standard Nova line item.,USD,2021-02-14T11:48:01Z,5.0,33950.75,15.0,144290.69,00672IAiff7MHPZYC1,01u6e7sGIJ0p16CAAZ
00kajAOEudj1lmsA7I,2024-06-28,Synthetic Connected Pioneer Cloud Service Core Atlas line item.,USD,2025-05-31T03:57:21Z,2.0,30603.35,20.0,48965.36,52i6MpVfctu2Rz1Q6W,01utqmPyaUkwSFLI56
00k8iRvNQyyXlPJQ4Y,2026-05-07,Synthetic Elastic Harbor Support Enterprise Horizon line item.,USD,2023-05-13T14:28:38Z,1.0,6505.55,0.0,6505.55,006cSgQgdiJ42DnI54,01ul6IP0ZbL6Ie6A0B
00kexVVICTnSCc8AVE,2021-10-19,Synthetic Modular Compass Training Professional Pulse line item.,USD,2022-04-06T11:10:45Z,50.0,23877.13,0.0,1193856.5,710QHOzzxyhjTfEIID,01uLSRYc2aueFNnYD1
00kwuzuKJCNY2IhQXC,2025-02-14,Synthetic Open Summit Support Standard Atlas line item.,USD,2024-08-01T05:41:22Z,2.0,28277.03,0.0,56554.06,826krwx77MmAQbbQ3A,01ublUFS5DlQKuoAT4
00kM6SEDO4z6xrXAUW,2025-08-28,Synthetic Quantum Lattice Data Platform Core Ion line item.,USD,2022-05-27T19:24:46Z,50.0,33661.8,0.0,1683090.0,7265zp4YbtSmDykYMZ,01uynmR1qubBiOaYYH
00kL4YmEYEQC97RYUL,2021-08-04,Synthetic Unified Ember Advisory Enterprise Solstice line item.,USD,2022-05-27T19:02:16Z,25.0,42901.49,20.0,858029.8,006S5NkRrXpEHq6AYE,01uJbRaKkjlPvM3I63
00k1rzgNeyZNzwJY0K,2025-11-29,Synthetic Virtual Vertex Advisory Professional Aurora line item.,USD,2025-12-21T20:23:04Z,50.0,16661.35,10.0,749760.75,006OwjKiI3iGtZIQE2,01uJLl4lsfShoyiQNW
00kpD1BbtO8btOWAR1,2022-06-19,Synthetic Connected Orbit Training Ultimate Ion line item.,USD,2024-07-10T23:42:01Z,1.0,15286.83,0.0,15286.83,006DdeC36MIzT7wIBL,01uFQR9XJDjmBB5A31
00kdUkNwv5M4lDOQFN,2024-08-03,Synthetic Elastic Foundry Hardware Edge Vector line item.,USD,2023-09-15T14:20:23Z,100.0,440.66,5.0,41862.7,006GeC2qtMs0yY3YZO,01ukZSaar5kiB8EAE2
00kkI7CEQ5kcFcSQDM,2022-03-02,Synthetic Modular Beacon Training Foundation Cascade line item.,USD,2022-05-11T23:26:17Z,5.0,35232.25,10.0,158545.12,006rhMmkOulVFXkQR9,01uIBCBPnlF6Gq2AMR
00k4rp9TpRZ53qLIKQ,2021-10-13,Synthetic Open Pioneer Advisory Scale Meridian line item.,USD,2021-06-11T00:36:09Z,50.0,10281.54,0.0,514077.0,806oZbrY2Wwhpt1IBF,01uEREA0V9nHhc8A84
00kShzJzWV0HMvPY4K,2021-09-15,Synthetic Quantum Harbor Training Ultimate Vector line item.,USD,2025-08-22T10:50:07Z,1.0,18497.42,5.0,17572.55,7212FIzCSBHKWJ1A02,01uhW98iIa7YqecQM6
00kv88H2WujKjZ2I01,2023-02-03,Synthetic Unified Compass Cloud Service Edge Cobalt line item.,USD,2024-05-31T13:49:40Z,50.0,30177.75,0.0,1508887.5,500Q2cTozA6h6POIBP,01uSuv7um4Jc91gAI2
00khYLMZiIFyLz3YA6,2023-01-31,Synthetic Virtual Summit Data Platform Foundation Nova line item.,USD,2025-04-04T15:59:20Z,50.0,26516.23,0.0,1325811.5,006XxKqy2Z2WptSYVC,01u6e7sGIJ0p16CAAZ
00kAeiA343lfporYHY,2025-05-15,Synthetic Connected Lattice Advisory Select Zenith line item.,USD,2023-02-24T13:28:28Z,25.0,245.7,0.0,6142.5,02tpaFf85ljoY7FYHM,01u4GnyBkjhiE9TAMV
00kVo9WmrEi56k0A8X,2022-12-27,Synthetic Elastic Ember Advisory Vertex Cobalt line item.,USD,2022-06-09T21:56:15Z,2.0,7973.34,20.0,12757.34,006epgKBXTKg2ppIES,01uEfTFFWNQOs4yAR2
00krKhIvgFiFAQlQ4R,2021-09-09,Synthetic Integrated Vertex Support Essential Pulse line item.,USD,2024-10-15T09:27:17Z,2.0,34779.84,0.0,69559.68,006t7Dewa6fykAyYN1,01uzaJG6CPZmbqtY31
00kd17XsLwwqfunIUK,2026-09-10,Synthetic Open Orbit Hardware Premier Atlas line item.,USD,2024-05-05T09:57:27Z,1.0,18697.08,20.0,14957.66,71i9FTNyZtivXqvA0X,01uJA14v6nMxBHKI3Q
00kqXE0Deoc7DPCYU2,2026-09-18,Synthetic Quantum Foundry Support Select Horizon line item.,USD,2021-07-16T06:46:55Z,2.0,48003.57,10.0,86406.43,01tlu1AkkC5qbbuYPR,01uIoxys3iRmSNgATK
00k4Z4su7IQOFavIQH,2022-10-10,Synthetic Unified Beacon Hardware Vertex Pulse line item.,USD,2022-11-15T08:38:15Z,2.0,49471.44,15.0,84101.45,006on51X9OjF6OlQ4N,01uPVg8XMauyV0HAZ6
00k0kFmN9YeXJY2AO5,2024-08-22,Synthetic Virtual Pioneer Support Essential Aurora line item.,USD,2026-06-10T11:49:42Z,1.0,19578.59,20.0,15662.87,006l2kCS4zGpaLLQ1Y,01uYMWfQTnkD5qnAVB
00ktTRlcbTRIndTYS1,2022-12-08,Synthetic Connected Harbor Hardware Professional Ion line item.,USD,2025-03-30T06:58:11Z,25.0,14121.64,0.0,353041.0,82t6myuARNIiQTlYD6,01usnDJaZ6DqB4DQ12
00kBzcgaXPtv4kOQEI,2023-12-09,Synthetic Elastic Compass Advisory Standard Solstice line item.,USD,2022-10-03T17:06:06Z,10.0,19476.18,5.0,185023.71,810bxkuzQPDh3uvAMF,01uTcjJRAY8ghAAA79
00kzstwCurw8xFhYK6,2025-01-03,Synthetic Integrated Summit Support Core Cascade line item.,USD,2021-03-28T17:37:35Z,1.0,4440.7,0.0,4440.7,800dZy01aYi4hFRAGV,01u71TYWHFtX08fYSW
00kcV3ubor0vOuzYFY,2022-09-20,Synthetic Open Lattice Support Enterprise Meridian line item.,USD,2022-01-26T23:17:54Z,2.0,27202.91,20.0,43524.66,006gjt1vtxvDs8hAMW,01urxQLoY7r3bGEAZO
00k19UYlBBIjfjMY7Y,2026-05-11,Synthetic Quantum Ember Hardware Professional Vector line item.,USD,2024-05-24T22:51:31Z,25.0,22770.78,20.0,455415.6,006wLJAvWUecVT0IFQ,01ucZtNMVx0iGHIAK5
00kpDIr5jJE9HQqQVH,2022-11-02,Synthetic Rapid Vertex Support Standard Cascade line item.,USD,2026-04-09T03:41:17Z,10.0,31493.67,10.0,283443.03,720hs9nlVqpsZGJQN5,01uOyGLwPVbjwgxI0L
00k6ZH0EsDf2gXLQO2,2023-12-14,Synthetic Virtual Orbit Cloud Service Core Nova line item.,USD,2023-06-15T12:04:24Z,2.0,34764.61,15.0,59099.84,006jkB0rX83XBLBQ0M,01uRfvkN0HymA5HQXH
00keHkmgkWbOptUA58,2023-11-28,Synthetic Connected Foundry Cloud Service Foundation Zenith line item.,USD,2022-11-05T04:15:11Z,100.0,35275.29,0.0,3527529.0,82iguBN6CwTjhOfY0A,01uSCBxTDtONjgwIFS
00kxAprwIeW4znAYZO,2022-09-06,Synthetic Elastic Beacon Cloud Service Scale Cobalt line item.,USD,2025-06-19T17:55:45Z,25.0,49559.5,10.0,1115088.75,006aHooveh85ybBYI8,01uvM9JQrsP7yGYQ83
00kd12PcMTIEJU8IX2,2024-06-19,Synthetic Integrated Pioneer Training Ultimate Nova line item.,USD,2025-02-06T11:37:44Z,1.0,30668.81,0.0,30668.81,5168KK2y69MZusAA21,01umTuXQdudoFUAA13
00kszZrYxMkKqFVYJ9,2024-09-21,Synthetic Open Harbor Data Platform Edge Atlas line item.,USD,2021-04-24T13:19:04Z,2.0,39700.11,10.0,71460.2,711dn2RBaHJNB4NIO3,01uhKGrd4fvOOHBIHW
00kM0w7FilTGduEIA2,2023-06-01,Synthetic Quantum Compass Training Foundation Horizon line item.,USD,2023-03-12T10:23:26Z,10.0,33587.93,10.0,302291.37,816DaGwevVKHATLIK3,01uWL8WfjnvfdWQIB4
00kjdiMlL0qZfSHIQE,2026-07-08,Synthetic Rapid Summit Data Platform Scale Pulse line item.,USD,2025-03-15T01:16:10Z,50.0,7463.2,15.0,317186.0,81t4p4m3KTfbJKWYH1,01uXO1QlNf8dW1AYOF
00kXFDNLLHncWrjYD9,2023-05-29,Synthetic Virtual Lattice Data Platform Ultimate Atlas line item.,USD,2022-05-06T03:55:38Z,50.0,6637.33,5.0,315273.17,006TF68FDH8V1zoAAG,01uLfz5iHhz1ThCASO
00kQ4APv8SkgjT0YQO,2023-07-10,Synthetic Connected Ember Hardware Essential Ion line item.,USD,2022-10-10T08:20:40Z,10.0,6706.62,0.0,67066.2,006Q7tlizjOAQTxA13,01uGjhxtfIblWmiA3R
00kIE13VEklxqqgIHB,2023-07-23,Synthetic Dynamic Vertex Cloud Service Premier Solstice line item.,USD,2023-02-02T18:11:45Z,10.0,47696.21,0.0,476962.1,510IBr8JRvyBOI0ADF,01uMNJLwpZuTDndQVS
00k8nZLzIWE9KEdQZF,2025-11-01,Synthetic Integrated Orbit Cloud Service Select Aurora line item.,USD,2021-07-27T01:22:55Z,2.0,12706.72,0.0,25413.44,006KLFzhTTzXvGNARK,01ugs5rUeguaTaQIXC
00kfOdjwWlaffBTAFO,2022-08-03,Synthetic Open Foundry Data Platform Vertex Ion line item.,USD,2021-08-31T06:24:46Z,2.0,41888.64,5.0,79588.42,006RBjkBi3QsCJ7YM1,01uwSRPKbLes8ruYIZ
00k7HDIoa70EzAoI9C,2024-05-16,Synthetic Quantum Beacon Hardware Essential Vector line item.,USD,2025-08-12T15:14:27Z,10.0,14088.77,0.0,140887.7,506XjHG2raFLQItI0E,01uSgRVaFEegm2VISP
00ktudHDKTrLnXeIJB,2024-01-13,Synthetic Rapid Pioneer Support Premier Cascade line item.,USD,2024-10-21T18:27:06Z,25.0,45503.86,0.0,1137596.5,50tDPsuDagUalCrIV2,01uSuv7um4Jc91gAI2
00koAbJwMSfNZbrYD0,2023-07-21,Synthetic Virtual Harbor Training Select Meridian line item.,USD,2024-02-08T00:31:56Z,50.0,9969.37,10.0,448621.65,006gxVBpOMV2bQRQK2,01urPWM45zirhMAAW5
00kmsyR2Hs4jMEgYG5,2024-01-15,Synthetic Connected Compass Hardware Core Zenith line item.,USD,2022-05-21T19:13:52Z,10.0,36509.16,15.0,310327.86,006i40zeIfRSBOZYW8,01ufoNYmByS2ulgYVQ
00k7gHikPDJFKwPATQ,2026-07-08,Synthetic Dynamic Summit Advisory Enterprise Cobalt line item.,USD,2022-07-18T10:23:22Z,1.0,29770.57,15.0,25304.98,006RKsWbGnLeT0ZAGB,01u71cjEwFj03mAIM3
00koTaQKUwDfvnZY1X,2026-11-27,Synthetic Integrated Lattice Hardware Professional Nova line item.,USD,2022-08-10T13:54:25Z,2.0,17521.28,10.0,31538.3,70i2P36afSR1lZJQ9Y,01uSsMXVfpNjdvRIDT
00kDYKJX96dosQHA38,2026-02-13,Synthetic Open Ember Cloud Service Standard Zenith line item.,USD,2021-10-12T19:49:12Z,10.0,7860.76,20.0,62886.08,006qUoAhHejrwEYAVO,01u7rR41zLCTZsaY2B
00kruuQs3ZTiCidABG,2023-10-19,Synthetic Precision Vertex Data Platform Core Horizon line item.,USD,2022-10-10T07:06:19Z,10.0,1043.28,0.0,10432.8,0068BP6NxX5OGuRQAS,01ucZtNMVx0iGHIAK5
00kwzhXdEkIhSHCAS0,2025-06-10,Synthetic Rapid Orbit Support Enterprise Pulse line item.,USD,2022-12-03T20:54:07Z,100.0,828.93,0.0,82893.0,000CQ9iBxBhpsC9QI8,01u5lAQdtIRbdv3AQF
00kg1OBoPlnlFF3AGA,2021-04-25,Synthetic Virtual Foundry Training Professional Atlas line item.,USD,2025-10-24T18:52:37Z,50.0,14280.38,15.0,606916.15,0102fLtQLEL1WDgAOG,01uVTcsqzRQW04eAMD
00kLASJjvpGNUR6QIE,2024-05-13,Synthetic Connected Beacon Advisory Ultimate Horizon line item.,USD,2023-01-22T09:23:24Z,50.0,39535.55,0.0,1976777.5,006rOCtK7elc3z2A5G,01u0LigxavQESk3IMW
00kMmL3IcyEO9r3IAR,2026-01-16,Synthetic Dynamic Pioneer Data Platform Edge Solstice line item.,USD,2023-05-30T16:48:51Z,10.0,23179.9,0.0,231799.0,00662VA0cXhGFEFQRV,01unEtrRFE14yvMADK
00kWr6L5WYPg2BwQAI,2025-01-22,Synthetic Integrated Harbor Data Platform Foundation Aurora line item.,USD,2023-07-06T19:57:07Z,10.0,38221.61,0.0,382216.1,710O2UeQUVFxpr8ICS,01uCWB5aWFw8B9nYGC
00k9e4dWd5B3Ri3ADI,2024-04-19,Synthetic Open Compass Data Platform Scale Ion line item.,USD,2025-04-16T08:58:45Z,5.0,26196.23,0.0,130981.15,006MN9f5TYwzARnYPS,01u5n61zNTp1SMmQMW
00kpDKEjWnFhx5SQ77,2024-09-13,Synthetic Precision Summit Training Ultimate Solstice line item.,USD,2026-04-06T22:24:44Z,5.0,19712.08,0.0,98560.4,006WEnTQNP1iD30YPN,01uMigOkLBLlz7uYWX
00krhIuaPgEw6KyQUC,2022-11-03,Synthetic Rapid Lattice Data Platform Edge Cascade line item.,USD,2022-06-24T16:37:34Z,100.0,42880.56,0.0,4288056.0,0065Zsgcd6MtiskQ2V,01uSlG3bhH5Uan4QP9
00kH50Issll4XdzAFI,2021-04-10,Synthetic Virtual Ember Training Foundation Meridian line item.,USD,2024-11-19T12:32:31Z,10.0,18166.79,0.0,181667.9,5218LcM3skmx3BSQLQ,01uEfTFFWNQOs4yAR2
00kCl1ddOjFmyP9A93,2026-01-20,Synthetic Adaptive Vertex Support Select Vector line item.,USD,2022-11-24T11:58:40Z,50.0,19260.61,0.0,963030.5,7112i1Hr50yHeraQMN,01uPNiaL1uUi0GGYQH
00kOUj8WqiP9dYyI6P,2023-11-13,Synthetic Dynamic Orbit Advisory Vertex Cascade line item.,USD,2023-01-21T10:14:16Z,100.0,31819.46,15.0,2704654.1,006sl2tkqG5qvNPACT,01uSKO64CBXbxbQIV6
00ky319Bl5qlTJVQ6N,2026-03-22,Synthetic Integrated Foundry Hardware Essential Nova line item.,USD,2024-02-25T20:23:31Z,1.0,22888.61,15.0,19455.32,826Zu6vzs07Yg80AR2,01u4dHsHv8wA4sGY7I
00k0adSU4LLbIWVI46,2021-06-28,Synthetic Open Beacon Hardware Premier Zenith line item.,USD,2023-06-08T13:03:15Z,100.0,39169.7,0.0,3916970.0,006x2VTXL3IMOIDAQR,01u4seYYJRPqsrIITT
00kC34GMTzvxxgbI1Z,2024-10-24,Synthetic Precision Pioneer Hardware Select Cobalt line item.,USD,2021-05-20T15:24:35Z,25.0,22843.85,10.0,513986.62,010zVx6chGDncbSYXH,01uoPfMSxJ4XxfZQKO
00kTNCWk1QPXin0AY0,2022-06-14,Synthetic Rapid Harbor Cloud Service Vertex Nova line item.,USD,2024-04-28T16:08:50Z,25.0,30576.82,10.0,687978.45,0068fahOWMaB4opQX9,01u4seYYJRPqsrIITT
00k1JI3qDmzMhIMQUE,2026-04-08,Synthetic Virtual Compass Hardware Essential Atlas line item.,USD,2021-01-06T08:41:52Z,1.0,28569.27,0.0,28569.27,0061JpWE0yny1HrAOW,01uVXzdM9yvV1AcA3O
00kwmFAXTA1oaFbIU1,2023-04-28,Synthetic Adaptive Summit Data Platform Professional Horizon line item.,USD,2025-12-27T17:18:12Z,50.0,3654.95,0.0,182747.5,50iXmb70bfbD7KEAJ4,01ueFoz0cEnrn7mI9X
00kYbW0dC0Ux6vbIC1,2022-07-28,Synthetic Dynamic Lattice Data Platform Standard Pulse line item.,USD,2025-09-18T01:16:55Z,2.0,30907.8,20.0,49452.48,811XgwwZNuhL9tDQKC,01uyya4E3UVwwuyI6C
00kjHuOelGLDprhIK0,2023-10-07,Synthetic Integrated Ember Hardware Core Aurora line item.,USD,2024-06-09T05:21:21Z,50.0,398.69,0.0,19934.5,006Kb7zxzNgZlCmY62,01uwSRPKbLes8ruYIZ
00kJTB8Bbh1XKbsYV3,2026-04-15,Synthetic Modular Vertex Cloud Service Enterprise Ion line item.,USD,2023-07-16T02:30:39Z,10.0,19458.69,10.0,175128.21,006djs3y9H8Y08YYDX,01u5EtvZtLlKXRRYKN
00krX6aMXIivS7vY82,2025-01-16,Synthetic Precision Orbit Advisory Professional Solstice line item.,USD,2023-08-31T08:50:31Z,50.0,27551.61,20.0,1102064.4,006S3g4gCkOZWiLAUR,01uAMyCLLNMmR5bA3S
00kkyZRLQmEOsiSAQN,2025-10-01,Synthetic Rapid Foundry Advisory Standard Aurora line item.,USD,2021-08-09T04:28:38Z,100.0,8969.84,0.0,896984.0,520LYGKOvaoDQUHYL8,01u2sFPzvtowgnJIBF
00k7bngNiPZxVk0QSZ,2024-01-15,Synthetic Virtual Beacon Hardware Core Meridian line item.,USD,2021-05-25T03:23:38Z,25.0,15663.65,15.0,332852.56,006rOXi3qQ0tFMMA11,01uxm81ZRsM2DEwQVA
00kgrER9JbYVR6yIF0,2022-08-24,Synthetic Adaptive Pioneer Training Foundation Vector line item.,USD,2024-09-20T05:19:01Z,10.0,37708.8,5.0,358233.6,006rBHwox1iD1pQQOC,01ukZSaar5kiB8EAE2
00kXkYNAhoJ916FY0W,2026-10-09,Synthetic Dynamic Harbor Support Scale Cascade line item.,USD,2023-12-30T03:31:16Z,5.0,21576.26,0.0,107881.3,51tCO1aeW2hjHWTY77,01uoUHUXFK8KV8SIAZ
00keI57YOFlxw5GIXT,2024-07-20,Synthetic Integrated Compass Cloud Service Ultimate Meridian line item.,USD,2024-06-12T06:36:09Z,1.0,43654.17,5.0,41471.46,006gN2cRh82e4A9IAZ,01u5GtifNDPLBQJQCC
00kytGqrGqzi1n7YSB,2022-05-12,Synthetic Modular Summit Hardware Edge Zenith line item.,USD,2021-10-17T12:50:09Z,1.0,23418.7,0.0,23418.7,006904ZHBTcEf99ANN,01uWCyTesvSdqwTYP4
00khz8rvM5k9g87YXL,2024-04-12,Synthetic Precision Lattice Support Foundation Cobalt line item.,USD,2021-03-21T02:57:22Z,1.0,48431.3,0.0,48431.3,51iOCTKsAi3opKsYHX,01uutNMxPbJGXHWQCA
00kqEEOPEWJ8scxQ8H,2024-12-18,Synthetic Rapid Ember Training Scale Nova line item.,USD,2025-07-12T16:23:13Z,100.0,30693.68,5.0,2915899.6,006fLXXRmFzm5m5QSV,01uJz3Pv66JPasuITX
00kLI5SX4OQG7MlIEF,2024-03-27,Synthetic Unified Vertex Data Platform Ultimate Zenith line item.,USD,2022-04-30T11:01:21Z,25.0,41708.7,0.0,1042717.5,521n8wLYOIVQwnkA91,01uhMKIX1dZxo2KIIG
00kJBSfeAxGV7kVIZP,2021-05-17,Synthetic Adaptive Orbit Data Platform Essential Horizon line item.,USD,2023-03-13T18:45:58Z,25.0,21257.7,20.0,425154.0,006yjjkxIJr8JLMA8T,01uXv4K6jjQLtG3AOR
00kB3mjM88L21GQITN,2023-05-10,Synthetic Dynamic Foundry Hardware Premier Pulse line item.,USD,2024-11-12T17:29:35Z,100.0,44449.85,0.0,4444985.0,011B9Ic67Froq40Y1H,01uP7hA0q4EnjLrQBI
00kghLDnP56phMeIH3,2024-01-06,Synthetic Integrated Beacon Cloud Service Select Atlas line item.,USD,2023-10-08T12:41:45Z,5.0,8206.29,15.0,34876.73,006cNnkix7us8rAIVI,01uJA14v6nMxBHKI3Q
00kh9Zd1Lmn9qKWIFC,2026-09-01,Synthetic Modular Pioneer Data Platform Vertex Horizon line item.,USD,2021-06-17T02:32:15Z,100.0,7948.49,0.0,794849.0,006dKL0XzsLR04JI77,01uPZWdNvBe5hqLIIQ
00kiVBSP2l4YPjWQS6,2024-08-07,Synthetic Precision Harbor Data Platform Essential Solstice line item.,USD,2021-09-21T03:41:43Z,1.0,13428.95,0.0,13428.95,510u5Zwc07XQ5giQ7I,01uYIe28XneaoiGQKT
00klqnlB49lLoFBIOH,2023-03-12,Synthetic Rapid Compass Hardware Premier Aurora line item.,USD,2022-11-28T05:49:58Z,50.0,11279.33,10.0,507569.85,00tnwkWac5inb0BQGB,01uJA14v6nMxBHKI3Q
00ksehgNTQQukm5IFL,2021-07-20,Synthetic Unified Summit Cloud Service Select Ion line item.,USD,2025-02-22T04:18:44Z,10.0,2807.52,20.0,22460.16,501iOamI6vFewPbYG5,01uj1eeTSR2qMBtADW
00knR9yvQGtHyOGQ6J,2025-10-23,Synthetic Adaptive Lattice Support Core Vector line item.,USD,2021-03-11T17:19:26Z,10.0,28128.37,0.0,281283.7,006714F7uqDVIOWY93,01uuQt0w3KuspnOYT7
00kUKdR3KS0HlYPQA5,2022-08-14,Synthetic Dynamic Ember Training Enterprise Cascade line item.,USD,2024-07-20T02:32:45Z,100.0,28827.05,0.0,2882705.0,816ub6hPcL9xyf9IYI,01u5EtvZtLlKXRRYKN
00k1gqwBU9X0MYjQX1,2024-06-28,Synthetic Elastic Vertex Training Professional Meridian line item.,USD,2024-02-02T18:26:47Z,50.0,48227.43,20.0,1929097.2,526TlzauHPH30K4Y3Y,01u4dHsHv8wA4sGY7I
00kI10HUEPsDDe0Y1O,2021-09-15,Synthetic Modular Orbit Advisory Standard Vector line item.,USD,2022-10-07T20:33:08Z,5.0,10543.39,10.0,47445.25,006i4xVpYvfU5aYY8O,01uNS7Gn3OHWheDQAH
00k8GMgEcTHBQRDIPD,2024-09-06,Synthetic Precision Foundry Hardware Core Cobalt line item.,USD,2021-01-21T17:28:24Z,2.0,43825.15,10.0,78885.27,510IiJQoTkJO8rAY7C,01ug1WoyI1CzpokA0D
00kG1Yl9vdJNKSxAW9,2021-07-31,Synthetic Rapid Beacon Hardware Enterprise Nova line item.,USD,2021-05-05T02:43:46Z,2.0,38371.07,0.0,76742.14,01tlu1AkkC5qbbuYPR,01uBOscrjq0khZAIW5
00kKD8Jl3KcLlYuIJG,2023-12-08,Synthetic Unified Pioneer Training Professional Zenith line item.,USD,2022-04-14T16:43:56Z,25.0,28046.61,0.0,701165.25,006QHb4hjrlFHNuI4C,01uDD0S1dJdEdBpAZS
00k3QvlzbTLw1fxQSV,2024-03-17,Synthetic Adaptive Harbor Hardware Ultimate Cobalt line item.,USD,2024-12-02T21:01:08Z,10.0,15903.98,10.0,143135.82,800rZ13dombV64vARO,01uxm81ZRsM2DEwQVA
00kgwtuDpIVVlsiIRX,2022-10-23,Synthetic Dynamic Compass Support Edge Pulse line item.,USD,2025-04-22T10:16:43Z,5.0,566.08,0.0,2830.4,006MN9f5TYwzARnYPS,01uc6yIZPk12VrWI70
00k2VaGUHNSNDr5YRJ,2021-10-10,Synthetic Elastic Summit Data Platform Foundation Atlas line item.,USD,2022-06-01T03:37:16Z,10.0,48158.68,20.0,385269.44,010qLMB0uAjOAJMAKD,01upxnXBNqcskQpY34
00kRboSmaUskoBhIH7,2023-09-09,Synthetic Modular Lattice Data Platform Scale Horizon line item.,USD,2024-06-13T21:45:29Z,2.0,12888.96,5.0,24489.02,006AjJkIcXHvgtSARC,01uA2RXWYM0CMYpIIS
00kElPy4OCOStPAAM9,2021-05-23,Synthetic Precision Ember Cloud Service Ultimate Pulse line item.,USD,2022-01-16T17:09:28Z,50.0,109.77,0.0,5488.5,511cHYiBkget9ekI13,01ucOVQYpxTA9fkYLG
