Id,Subject,Status,Priority,ActivityDate,Type,Description,CreatedDate,IsClosed,WhatId,WhatType,WhoId,WhoType
00TazGeC5DH0nPnE6Y,Send workshop summary,In Progress,Low,2025-12-05,Other,Synthetic follow-up activity for CRM workflow testing.,2021-07-17T19:51:20Z,0,500wrP3FKWu1E6MYGA,Case,003h0ddRs4jXrgwQOI,Contact
00TWlFHG0Yn8eljM8L,Follow up,In Progress,High,2024-10-28,Other,Synthetic follow-up activity for CRM workflow testing.,2021-03-13T22:47:50Z,0,02i7lEw0ZT4w6QIAQK,Asset,003NTU3T0Co8c3eQAN,Contact
00TgNwN5IUQw1NxUSC,Follow up,Not Started,Normal,2022-03-30,Call,Synthetic follow-up activity for CRM workflow testing.,2021-08-04T21:33:26Z,0,701uraexvCqW5fzAQ5,Campaign,00Q43uCvTflKi8FMHQ,Lead
00T8X3BobCBHYNsUSQ,Review requirements,Not Started,High,2021-01-05,Email,Synthetic follow-up activity for CRM workflow testing.,2022-02-01T01:45:02Z,0,500uamw81N0xbx2I05,Case,00QINgmy22m0Wri1H9,Lead
00T3PG3Levrq59bEQJ,Prepare proposal,Waiting on someone else,Low,2022-03-08,Other,Synthetic follow-up activity for CRM workflow testing.,2024-02-20T20:37:49Z,0,700Uv4OBKSrHegvA8L,Opportunity,003Hft4JMPdcICEALJ,Contact
00TjTB3Rdm6P37xUNK,Review requirements,Deferred,Normal,2023-09-13,Other,Synthetic follow-up activity for CRM workflow testing.,2025-03-31T16:52:38Z,0,70119DkKdradggLYK9,Campaign,003glOPy3BD2di1YT6,Contact
00TCgoT1rsIhTfS2A4,Send workshop summary,Not Started,High,2024-03-29,Call,Synthetic follow-up activity for CRM workflow testing.,2025-11-27T21:25:37Z,0,02itMRMRCNgQYZ0IXZ,Asset,003rfuHfs51RYULQIE,Contact
00TPQ76WAlQkHbyUXU,Send workshop summary,Deferred,Normal,2026-03-21,Other,Synthetic follow-up activity for CRM workflow testing.,2022-09-04T23:32:11Z,0,02iyl3zYSMHeysOQZH,Asset,003oeoe9jMRJtsFIXM,Contact
00Tsf9dixZBV9wOER3,Review requirements,Not Started,High,2024-01-13,Other,Synthetic follow-up activity for CRM workflow testing.,2026-06-22T09:48:17Z,0,02iD7tG9fZEXIs3IFS,Asset,003KlL8x92ZcLhpI0V,Contact
00TeeGUfPnYgqOL2HV,Prepare proposal,Waiting on someone else,Low,2023-07-21,Call,Synthetic follow-up activity for CRM workflow testing.,2023-03-25T00:54:31Z,0,001ZX951OeRh6EHIOJ,Account,00QloeStDTkqCl128I,Lead
00TT4kZCY8187DFMYD,Send workshop summary,Not Started,High,2024-10-09,Call,Synthetic follow-up activity for CRM workflow testing.,2024-06-16T01:37:17Z,0,001b9Ubd6IpdBJKANL,Account,00QBS9DHiKOOk5AMNS,Lead
00TqDtkoW0CT9CVMMM,Follow up,Waiting on someone else,Low,2021-08-19,Email,Synthetic follow-up activity for CRM workflow testing.,2024-10-18T21:41:22Z,0,510IiJQoTkJO8rAY7C,Opportunity,003jGoziqs6ionMIIC,Contact
00TkRbZqKwPvInVUL3,Send workshop summary,Completed,Low,2021-06-15,Other,Synthetic follow-up activity for CRM workflow testing.,2022-10-16T17:16:59Z,1,006K45NvXKh9aHIYHT,Opportunity,003FleqxJrSVsQzIBE,Contact
00T9cy3LmAut0KpUS4,Send workshop summary,In Progress,High,2025-11-13,Email,Synthetic follow-up activity for CRM workflow testing.,2021-05-11T19:30:52Z,0,00672IAiff7MHPZYC1,Opportunity,003Q0SstLMecNDnIT6,Contact
00TupGcFG4anjIdEUD,Follow up,Waiting on someone else,High,2023-06-19,Other,Synthetic follow-up activity for CRM workflow testing.,2022-01-20T15:21:42Z,0,,,003wsC6L7LUvbrgAY7,Contact
00TI9SiHTY1gv2MEVM,Follow up,In Progress,High,2021-03-28,Other,Synthetic follow-up activity for CRM workflow testing.,2023-07-21T04:28:28Z,0,701dYnYIqY2uFSNQNW,Campaign,003UEs9CxdrpcbTA64,Contact
00TDYhvosBmq7oLEGY,Send workshop summary,Waiting on someone else,Normal,2023-01-24,Other,Synthetic follow-up activity for CRM workflow testing.,2021-12-13T17:43:20Z,0,001GvUdh6yZWB0wIIH,Account,003RFkT9hrPsRwsQDT,Contact
00T33oafm6hrplg2FR,Review requirements,Not Started,High,2022-12-08,Email,Synthetic follow-up activity for CRM workflow testing.,2024-02-13T06:59:15Z,0,001OR7GRtb417SOIE9,Account,00QTTFZxRZ9CRTEMDP,Lead
00TB4iLHQBnpsXx2ZX,Review requirements,Waiting on someone else,High,2023-07-31,Email,Synthetic follow-up activity for CRM workflow testing.,2025-08-06T20:15:18Z,0,706fB7PFHD0iA3dQG3,Opportunity,003kW1RmJgDMQSFQN7,Contact
00TK9SeSc8bXyoTUU6,Review requirements,Waiting on someone else,High,2022-12-07,Call,Synthetic follow-up activity for CRM workflow testing.,2026-03-17T19:09:47Z,0,500qogdK2fwH7kqI9G,Case,,
00TnoD0oVKQU5OKMIZ,Review requirements,Waiting on someone else,High,2026-03-06,Call,Synthetic follow-up activity for CRM workflow testing.,2024-07-24T02:10:47Z,0,726LutHRC9ADmm5YST,Opportunity,003GZMiGhmxCKWdILH,Contact
00TeGCrnp6GnIcL2IZ,Review requirements,Waiting on someone else,Low,2026-03-13,Call,Synthetic follow-up activity for CRM workflow testing.,2025-01-11T19:57:16Z,0,,,0034aOXLvFz8KLpQIU,Contact
00TuwwGSiHjbk2bUH1,Prepare proposal,In Progress,Low,2023-05-28,Email,Synthetic follow-up activity for CRM workflow testing.,2023-09-30T12:45:12Z,0,006dYZQC8LGUICdQ6J,Opportunity,00QgdNeLhk4wme4EE1,Lead
00TUkr5TP0IE8d5MOL,Prepare proposal,Deferred,High,2021-10-02,Other,Synthetic follow-up activity for CRM workflow testing.,2023-09-19T02:05:26Z,0,02i5kvZICULsanjYI8,Asset,003GweaslhRRyCLI5I,Contact
00TKn6bTmEoJE66U33,Follow up,Not Started,Low,2022-06-01,Email,Synthetic follow-up activity for CRM workflow testing.,2021-10-19T21:24:56Z,0,5004RTUcmyn1C9aYFG,Case,00QVr7YnqawknLkMFK,Lead
00TOE8HPQE3EUISUCP,Review requirements,Deferred,High,2021-12-25,Other,Synthetic follow-up activity for CRM workflow testing.,2024-03-25T23:16:45Z,0,001CAWJWrCJUDD2Q42,Account,00QyqWMyARIvtXnE60,Lead
00TZjp3ThOLRvDk254,Send workshop summary,Completed,Normal,2024-10-19,Other,Synthetic follow-up activity for CRM workflow testing.,2026-03-27T16:59:06Z,1,500wrP3FKWu1E6MYGA,Case,003PBVebBHN0OZTY8C,Contact
00TnheFYyaaY08FUHW,Prepare proposal,Completed,Normal,2023-12-21,Other,Synthetic follow-up activity for CRM workflow testing.,2023-11-08T17:27:26Z,1,500Zad0BAbDKPjpYKF,Case,003MHeC1QqnXkp6QB5,Contact
00TKqQgU1i6KNe823K,Send workshop summary,Completed,Normal,2025-04-24,Other,Synthetic follow-up activity for CRM workflow testing.,2021-05-02T05:42:52Z,1,,,003mS2nvRXjg1y7Y8L,Contact
00TJkSpIhdHIDwoEYP,Follow up,Completed,High,2025-10-03,Email,Synthetic follow-up activity for CRM workflow testing.,2025-04-26T05:54:18Z,1,8109Mf3g1wQLaZVIXY,Opportunity,00QGcLe2CioORvTE0R,Lead
00TuYy2gzdqBbne2RW,Prepare proposal,Completed,Low,2021-09-08,Call,Synthetic follow-up activity for CRM workflow testing.,2024-08-15T08:30:33Z,1,701NSbF00SUzh9SINY,Opportunity,003ICCOvVrZgKB9AAS,Contact
00TD9Isg7bIhyYTM4Z,Send workshop summary,In Progress,High,2026-07-17,Other,Synthetic follow-up activity for CRM workflow testing.,2025-07-15T07:11:56Z,0,,,00Q9ntQObqbyQ5jEJZ,Lead
00TKP1CcO9K2Vq3EUQ,Prepare proposal,Completed,Normal,2023-10-29,Email,Synthetic follow-up activity for CRM workflow testing.,2023-05-18T09:37:13Z,1,800TPWCqF9gFCDbYMI,Contract,003uvZvc1h4sYnSYKT,Contact
00TbWIeuWvoRIJDM1H,Follow up,Deferred,Normal,2023-07-02,Other,Synthetic follow-up activity for CRM workflow testing.,2025-08-22T09:25:22Z,0,010qrGV2IR04JXPIOG,Opportunity,0033MLwhB5do4U0ITM,Contact
00TkU6tPQk4gJk2MOK,Send workshop summary,Deferred,Low,2023-03-27,Other,Synthetic follow-up activity for CRM workflow testing.,2025-05-21T08:24:47Z,0,026fIXSnC4XbAqbAIC,Opportunity,003VDpvTs8k4wU8Q5V,Contact
00Tugc0XLeI72s7M68,Prepare proposal,In Progress,Normal,2026-05-25,Call,Synthetic follow-up activity for CRM workflow testing.,2021-05-01T01:09:55Z,0,001OPKDJQJag0BvIDS,Account,00QkHnfwvTAfZsJMEX,Lead
00TkcXOVzZfQDc6EF0,Follow up,In Progress,Low,2022-12-22,Other,Synthetic follow-up activity for CRM workflow testing.,2021-02-04T18:46:32Z,0,,,0039hOoEmV9URW8A6H,Contact
00TRqLskpTaeC8CU8F,Follow up,In Progress,Low,2025-09-22,Call,Synthetic follow-up activity for CRM workflow testing.,2021-01-13T20:52:59Z,0,800tZTPydqmGZbWQ0F,Contract,003PePWYVD4dIBvQ7F,Contact
00TESu4pyJoAHyC2DS,Review requirements,Not Started,High,2023-08-12,Call,Synthetic follow-up activity for CRM workflow testing.,2021-07-15T22:31:28Z,0,800Gs3mrYlw15wsAB7,Contract,00QnTyoj2eK0ZCGYK9,Lead
00T6oiLZUIKuEuVUT1,Send workshop summary,Not Started,High,2024-04-04,Other,Synthetic follow-up activity for CRM workflow testing.,2025-06-20T08:12:43Z,0,701T7xJocH3zs1NQYF,Campaign,003buvmdP5A3RUCAAL,Contact
00Tf4O6rVkYvJOFMRC,Follow up,Completed,Normal,2024-09-05,Email,Synthetic follow-up activity for CRM workflow testing.,2024-04-08T14:53:45Z,1,01t2EzMCSR6AFKDYFT,Product2,0039soCLiud9MJJQXY,Contact
00T9lDN0qHcXRliE4D,Review requirements,Deferred,Low,2024-07-18,Email,Synthetic follow-up activity for CRM workflow testing.,2025-04-10T14:31:18Z,0,500PxOODxJW6yiDARM,Case,,
00TvuTcf1espiC1EUJ,Review requirements,Completed,Normal,2024-02-12,Call,Synthetic follow-up activity for CRM workflow testing.,2021-04-28T18:07:53Z,1,001ClNAQA1Xn4fUINT,Account,00QVjoHGDdWo1Ze2JB,Lead
00TTkkGwrXFWtWUELO,Follow up,Deferred,High,2022-12-19,Other,Synthetic follow-up activity for CRM workflow testing.,2021-12-23T09:20:56Z,0,,,003URlnxMHsDiDPQ7H,Contact
00TF69IVcTBntfx24Q,Send workshop summary,Completed,High,2024-07-05,Call,Synthetic follow-up activity for CRM workflow testing.,2026-03-06T14:57:38Z,1,826vD8YE9uXlpjJAH0,Order,0036RMTwNUBJlvpA7C,Contact
00Tmt7UN7Sqcxl7E8K,Follow up,Not Started,Low,2024-10-23,Call,Synthetic follow-up activity for CRM workflow testing.,2023-04-27T15:56:18Z,0,006Jx6kXJ3DTO86YO8,Opportunity,00QcPp6OROJggxDU4Q,Lead
00T8dspqo3ajzgT2SS,Send workshop summary,Deferred,High,2023-12-04,Call,Synthetic follow-up activity for CRM workflow testing.,2021-10-21T09:49:26Z,0,800TTuku3jUZCA3YXQ,Contract,,
00TXd9Ht9iz0LCPM5L,Send workshop summary,Waiting on someone else,Normal,2024-05-30,Email,Synthetic follow-up activity for CRM workflow testing.,2022-07-23T15:37:00Z,0,500FVropgYNajl9QXC,Case,,
00Tf7tnYMg1quOQ2C5,Review requirements,Completed,Low,2025-01-08,Call,Synthetic follow-up activity for CRM workflow testing.,2022-07-05T02:59:48Z,1,000drBgiK1yV65gYEN,Opportunity,,
00T3TYlBlpg4MHYU3Y,Review requirements,Waiting on someone else,High,2025-08-09,Other,Synthetic follow-up activity for CRM workflow testing.,2021-05-01T21:02:46Z,0,,,003HzCKayrm65wDY08,Contact
00TzMvCdj610FJ9EYP,Send workshop summary,Waiting on someone else,Normal,2022-06-03,Other,Synthetic follow-up activity for CRM workflow testing.,2026-03-12T21:19:27Z,0,001ltvwfHnMcdhbAJS,Account,003YTJCIn3uIH7vYYH,Contact
00TyYAxQ8pzLcULUKH,Review requirements,Waiting on someone else,High,2022-07-13,Other,Synthetic follow-up activity for CRM workflow testing.,2024-04-22T18:06:12Z,0,02iSXPkS8wDWF2rYW9,Asset,003A5xFu6Tp1zzlIZE,Contact
00T8lUfWm9WzCL52LT,Follow up,Completed,Normal,2024-03-27,Email,Synthetic follow-up activity for CRM workflow testing.,2021-01-31T13:45:21Z,1,001Qm6Qlk3KEL3HIOS,Account,00Qvl1xUtxxARMFMH9,Lead
00T7UFPxDX7GsDeELB,Prepare proposal,Not Started,Normal,2024-11-11,Call,Synthetic follow-up activity for CRM workflow testing.,2025-06-01T21:52:24Z,0,,,003VXTPtY3aCrHFQRI,Contact
00TFoujU5SKWEWwE2Z,Review requirements,Not Started,Low,2023-11-29,Email,Synthetic follow-up activity for CRM workflow testing.,2025-05-21T15:47:42Z,0,006aSHPcPh3QQb5ABZ,Opportunity,003M3eXH0NFA7aZQ76,Contact
00TJs2YhLq408jvE69,Review requirements,Waiting on someone else,Low,2024-02-07,Other,Synthetic follow-up activity for CRM workflow testing.,2024-06-10T01:20:48Z,0,,,,
00Tx8U1keLaBZC4MRM,Prepare proposal,Waiting on someone else,Normal,2024-10-13,Other,Synthetic follow-up activity for CRM workflow testing.,2024-06-23T14:01:59Z,0,001uKtjv3QWz3nDQSN,Account,,
00TJwUVb8ijpvPGMMI,Prepare proposal,Completed,Low,2026-07-27,Other,Synthetic follow-up activity for CRM workflow testing.,2025-07-30T11:18:34Z,1,500hIkb7Cfz3XBrYEF,Case,001OS0i3ue6RqgrOCG,Lead
00T2nLvWVXFef7GEAZ,Follow up,Deferred,Low,2025-04-06,Call,Synthetic follow-up activity for CRM workflow testing.,2021-09-23T17:21:05Z,0,001M2rDfuFzN9SZI6R,Account,,
00TGHWsUxeqX526U04,Review requirements,Completed,Low,2023-01-05,Other,Synthetic follow-up activity for CRM workflow testing.,2023-01-18T14:52:24Z,1,7100lBvWE3n9gKlQP5,Opportunity,003VD2JfbrBwCTuQPC,Contact
00TExCruS2ycLOvMJS,Review requirements,Deferred,Normal,2025-02-19,Email,Synthetic follow-up activity for CRM workflow testing.,2025-02-02T18:36:15Z,0,001OH94vlTF3MI8Y08,Account,0032JMj0nM8q7ONY8A,Contact
00ToNOAZI26foeq2LO,Review requirements,In Progress,High,2021-05-04,Email,Synthetic follow-up activity for CRM workflow testing.,2021-06-13T04:43:03Z,0,001lY6NBb5ge9JhIW4,Account,00QQXCHBc1bwFw42MM,Lead
00T7AJ04Q8du13sUWU,Follow up,In Progress,Low,2024-08-22,Email,Synthetic follow-up activity for CRM workflow testing.,2023-11-05T16:22:49Z,0,72tcxdVCdzng8jjIGV,Opportunity,003KTlnkKDUBqWVAAT,Contact
00TC1OIBRaT8vIJMCS,Review requirements,Completed,High,2024-03-19,Other,Synthetic follow-up activity for CRM workflow testing.,2021-10-14T20:26:24Z,1,0011Ah4A4sWSLAjA4O,Account,003e9SO55KcgAKPQ5C,Contact
00TJPe7AoVqNhzIUPB,Send workshop summary,In Progress,Normal,2021-11-04,Call,Synthetic follow-up activity for CRM workflow testing.,2023-04-05T21:27:18Z,0,001Y94eVbSCMZThYRA,Account,003EITgQp4xDjA6IV9,Contact
00T515DjudLmD6E2M2,Send workshop summary,In Progress,High,2021-07-05,Other,Synthetic follow-up activity for CRM workflow testing.,2023-07-15T00:34:29Z,0,006pjzRe97smM98AH1,Opportunity,003ahAqxGiFFa9nI0R,Contact
00TUTBbxqrpEI6SEZ3,Review requirements,Waiting on someone else,High,2025-03-13,Call,Synthetic follow-up activity for CRM workflow testing.,2022-08-06T14:14:56Z,0,80ig0h44cCZ9guhILV,Opportunity,,
00TR01PmCGPErW82Q6,Send workshop summary,Deferred,Normal,2025-06-27,Call,Synthetic follow-up activity for CRM workflow testing.,2022-07-07T18:28:22Z,0,51t70vLfkJeg9kRIV6,Opportunity,003jf1t0MteutOBYJ6,Contact
00TbvKmPxmj28APULU,Prepare proposal,Deferred,High,2022-05-09,Email,Synthetic follow-up activity for CRM workflow testing.,2022-09-18T06:58:36Z,0,001Xr4ot1oG2AteQ4O,Account,,
00T03qrqmczJfsn27R,Follow up,Deferred,High,2024-11-07,Call,Synthetic follow-up activity for CRM workflow testing.,2024-09-21T12:34:50Z,0,70iWEYFezjbj27aIL5,Opportunity,003XbrEdLOM2NSFAD3,Contact
00TEuDtOP8pNMheUXC,Send workshop summary,Not Started,Normal,2026-07-20,Other,Synthetic follow-up activity for CRM workflow testing.,2024-05-01T06:18:59Z,0,,,00Q0g4omVneNG1q2Y9,Lead
00TTCgyUsI0UtW22L2,Prepare proposal,Not Started,Normal,2021-04-20,Other,Synthetic follow-up activity for CRM workflow testing.,2022-03-07T01:45:18Z,0,701AQ2IkwyckslOQQH,Campaign,003a9cEVwuIOhZ2IHZ,Contact
00TTdJXC7J1TAbvUZ9,Follow up,Waiting on someone else,Low,2026-02-27,Email,Synthetic follow-up activity for CRM workflow testing.,2026-03-16T14:56:45Z,0,700Uv4OBKSrHegvA8L,Opportunity,,
00TyNA7z16eZ7a4EAJ,Follow up,Deferred,Low,2025-01-20,Call,Synthetic follow-up activity for CRM workflow testing.,2024-11-01T18:56:33Z,0,0063H6zpevnH9p6Q1Z,Opportunity,00QFORlDTMagLMpMLV,Lead
00TbFfATZsy3rcxUPD,Review requirements,Not Started,Low,2025-01-14,Call,Synthetic follow-up activity for CRM workflow testing.,2026-03-21T16:07:53Z,0,001JcZQ7uhRMVxxILW,Account,003YNoe4eDPx1jzIUC,Contact
00Tj8i08WtgRn5XUQ3,Review requirements,Waiting on someone else,Normal,2023-06-15,Email,Synthetic follow-up activity for CRM workflow testing.,2025-01-04T14:19:25Z,0,7017OD7USLqvwTSQ40,Campaign,003k7Mvu4HLbRdF9GF,Lead
00TLcdy9Pc8B7KUEWE,Send workshop summary,Completed,Normal,2025-03-06,Call,Synthetic follow-up activity for CRM workflow testing.,2021-08-29T12:08:52Z,1,02iFWsl2GCWGxyJQOV,Opportunity,0038t9cyDEE518SYI5,Contact
00TpSsYej3aM4IuEHM,Follow up,In Progress,Normal,2025-06-11,Other,Synthetic follow-up activity for CRM workflow testing.,2022-09-06T10:29:22Z,0,500Zmz94iab3HydQFG,Case,00QkZpvBANDsRLDMNI,Lead
00TF0NBWkHNtINMMA2,Prepare proposal,Completed,Normal,2025-01-12,Other,Synthetic follow-up activity for CRM workflow testing.,2026-02-25T18:53:25Z,1,526F3l9AGlkv8pfIWP,Opportunity,003KJ8FJo8XNZ6MQ3J,Contact
00TOPAcnuXA9iREU43,Send workshop summary,Waiting on someone else,Normal,2023-04-01,Other,Synthetic follow-up activity for CRM workflow testing.,2021-05-10T09:33:16Z,0,,,,
00T8Tw2QwCtsjCr2TH,Review requirements,Waiting on someone else,High,2024-08-21,Email,Synthetic follow-up activity for CRM workflow testing.,2026-05-16T11:10:30Z,0,5003BgMHJdZb52wIPO,Case,003RB5wkShZQjILYK9,Contact
00TmU16b3Xgt5PMUXB,Send workshop summary,Not Started,Low,2023-03-01,Call,Synthetic follow-up activity for CRM workflow testing.,2025-09-30T16:01:05Z,0,7212lBGld6d3jDdISJ,Opportunity,003hYM21azNCP10ID1,Contact
00Tjz1m5heuE6EPEP4,Follow up,Deferred,Normal,2021-10-17,Email,Synthetic follow-up activity for CRM workflow testing.,2022-11-19T23:43:42Z,0,706ILyC8RoCvI4iAL6,Opportunity,00QI4U8bv5HROECU8L,Lead
00Tn1S9KeNSO03FM5G,Review requirements,Completed,Low,2024-03-08,Other,Synthetic follow-up activity for CRM workflow testing.,2023-06-08T00:29:50Z,1,0065LAI2nJdsHUBYK1,Opportunity,,
00TcxcccxA7zLmdUWP,Prepare proposal,Waiting on someone else,Normal,2024-10-06,Call,Synthetic follow-up activity for CRM workflow testing.,2022-06-15T01:12:52Z,0,,,00QcaOB0yhVPQzTE7I,Lead
00TimEqL8JtdvBmER9,Send workshop summary,Not Started,Low,2026-01-28,Other,Synthetic follow-up activity for CRM workflow testing.,2022-10-18T19:38:59Z,0,006mZYtoVDowKATI2L,Opportunity,00QTstHRx9IWg4sM50,Lead
00Tyy93CzY6W1Tv29C,Send workshop summary,In Progress,Low,2023-08-28,Other,Synthetic follow-up activity for CRM workflow testing.,2022-03-09T21:58:36Z,0,71tLlvJ88NTOkhhACY,Opportunity,003nfijHXhEFiafAZN,Contact
00TgYYiJ8aAGR4eMAG,Follow up,In Progress,High,2025-11-27,Other,Synthetic follow-up activity for CRM workflow testing.,2021-09-22T16:16:21Z,0,010DZv25sVANCq3AQV,Opportunity,,
00TqzHn2Fqn2WFmUZ4,Send workshop summary,Waiting on someone else,High,2025-03-26,Call,Synthetic follow-up activity for CRM workflow testing.,2022-08-31T00:06:19Z,0,50ivdAUc1oe0Sg0QG1,Opportunity,003wHhejZPlmq9eY75,Contact
00T6rk390Mil1FzM5C,Send workshop summary,Deferred,Low,2025-02-17,Email,Synthetic follow-up activity for CRM workflow testing.,2025-06-18T15:34:33Z,0,820dkfx5MiN3Jf2AR6,Opportunity,00QWyaaDtpB0DrZEAH,Lead
00TaimREkMYxMLm20G,Prepare proposal,In Progress,High,2025-06-26,Email,Synthetic follow-up activity for CRM workflow testing.,2021-01-10T11:58:42Z,0,710QHOzzxyhjTfEIID,Opportunity,003LkvaYTpkYRA2AHT,Contact
00TeyQBU9DtGL78EG8,Follow up,Deferred,High,2024-02-11,Email,Synthetic follow-up activity for CRM workflow testing.,2022-06-06T06:47:48Z,0,0061Ue1XaQ1ptTZIHJ,Opportunity,003NgOuqAjnhAZhAIW,Contact
00TQfftySuN33mJMOM,Prepare proposal,Deferred,Normal,2025-09-23,Other,Synthetic follow-up activity for CRM workflow testing.,2025-02-02T03:09:36Z,0,500h9P3mlO6anEqAP9,Case,00Qcj5fKiGJz6pfMQO,Lead
00Tw8JPhPbKee9QE2J,Send workshop summary,Deferred,Low,2022-06-09,Other,Synthetic follow-up activity for CRM workflow testing.,2025-01-04T06:54:58Z,0,02iM5ooHrdzVLYUYKD,Asset,,
00TTGrOGwVYJuBEEMT,Prepare proposal,Not Started,High,2021-12-14,Other,Synthetic follow-up activity for CRM workflow testing.,2023-02-27T14:25:33Z,0,5260ID9UWO3NsN8AI5,Opportunity,003wvsZJc0jEbZ3I65,Contact
00TijZiPBubfaix2UZ,Review requirements,In Progress,Low,2023-01-31,Other,Synthetic follow-up activity for CRM workflow testing.,2024-09-30T02:53:50Z,0,7112i1Hr50yHeraQMN,Opportunity,003o8Gbo8PQrVB9AF6,Contact
00TsMsPmVnZayShEUH,Prepare proposal,Completed,Normal,2025-08-09,Call,Synthetic follow-up activity for CRM workflow testing.,2025-08-25T18:18:06Z,1,5007uZEhS9KLxw6IX6,Case,0030maLlgcjcNIaIGI,Contact
00TYeHDskSMnTzb216,Review requirements,Completed,Low,2021-04-25,Email,Synthetic follow-up activity for CRM workflow testing.,2024-09-28T14:14:43Z,1,001ZX951OeRh6EHIOJ,Account,003GBf9PCF2onzTA4B,Contact
00TfumEcz1IC4Wg2JQ,Review requirements,Completed,High,2026-06-04,Call,Synthetic follow-up activity for CRM workflow testing.,2023-12-21T21:04:15Z,1,01tehL51gEnarvLQGW,Opportunity,00QpYyW2tJFk1dk2RA,Lead
00TI4eUmEI2rXnJ2PV,Send workshop summary,In Progress,Low,2021-04-05,Call,Synthetic follow-up activity for CRM workflow testing.,2026-05-09T15:33:22Z,0,02i4x0aj2U7WL8ZIGD,Asset,003yV84dOsc9TXNYUL,Contact
00Tdgf9lDx14b6FU2R,Review requirements,In Progress,High,2022-11-15,Call,Synthetic follow-up activity for CRM workflow testing.,2023-04-03T06:00:58Z,0,701uraexvCqW5fzAQ5,Campaign,00343bIdpjNXmX0IFJ,Contact
00TOgDyxznyu7aZUIR,Review requirements,Completed,Low,2021-06-22,Call,Synthetic follow-up activity for CRM workflow testing.,2026-06-02T05:25:09Z,1,521LJWbOWfnkT52I54,Opportunity,003kzTeWiTEDz4SIFS,Contact
00T4P32iSnxF5Qt2G3,Review requirements,Completed,High,2026-03-14,Call,Synthetic follow-up activity for CRM workflow testing.,2024-10-07T18:56:18Z,1,001XuarHFEI17I9AWA,Account,,
00Tuae1EVdSWTaOUZX,Send workshop summary,Deferred,High,2023-04-18,Other,Synthetic follow-up activity for CRM workflow testing.,2025-03-27T05:05:18Z,0,001avRKkn0zGBkGQ4J,Account,,
00TruoFmPU6U3rFEIL,Send workshop summary,Completed,Low,2023-10-07,Call,Synthetic follow-up activity for CRM workflow testing.,2022-11-26T01:02:05Z,1,006DyTvQPKimCaHIY6,Opportunity,003ENBWzBF3YIoFYPD,Contact
00TdrxevfmGu9h2E89,Send workshop summary,Waiting on someone else,Low,2023-04-18,Call,Synthetic follow-up activity for CRM workflow testing.,2022-08-08T13:03:11Z,0,,,003g60ZwWHHlrCMAY7,Contact
00TiINfzRetkaZ9ENQ,Prepare proposal,Deferred,Low,2026-06-21,Other,Synthetic follow-up activity for CRM workflow testing.,2024-02-18T15:20:20Z,0,0011qafIoKOaGWeA3A,Account,003rfb3cO7MmMYsI30,Contact
00TIQ65GfCJUESTEEB,Prepare proposal,Not Started,High,2025-08-19,Call,Synthetic follow-up activity for CRM workflow testing.,2023-12-10T02:45:42Z,0,70iEKKsvpW0SHkqQH8,Opportunity,003KGcWILZDhxjxYQE,Contact
00TbbHUS4MSKBhe2LL,Review requirements,In Progress,High,2025-02-26,Email,Synthetic follow-up activity for CRM workflow testing.,2025-04-22T07:17:02Z,0,001XZVDN3n2dRIsQB9,Account,003QF6toA7RHoeqAUE,Contact
00TYSzd2Trsr5YkE68,Send workshop summary,Waiting on someone else,High,2024-11-15,Call,Synthetic follow-up activity for CRM workflow testing.,2024-12-19T17:54:45Z,0,,,003uJedNLsEUuOzAGV,Contact
00TJVpq9ZGIzcyH2HT,Prepare proposal,Completed,High,2024-11-18,Call,Synthetic follow-up activity for CRM workflow testing.,2024-12-25T02:22:59Z,1,500CznuhieOdNgvQIO,Case,00QHkujOVtGZZhI2OB,Lead
00T2LrFjItMBqFWU1L,Review requirements,Deferred,Normal,2025-09-16,Call,Synthetic follow-up activity for CRM workflow testing.,2023-01-18T18:17:22Z,0,500nuXKY7saf8zRAY7,Case,003MaCiwke54RXLY0N,Contact
00TxOo2NSH6mFdSUCM,Review requirements,In Progress,Normal,2022-06-23,Call,Synthetic follow-up activity for CRM workflow testing.,2025-12-09T13:15:28Z,0,001DLqMjZmJEMS7ID7,Account,00Q9hv9QzJBUvsaE8M,Lead
00T09R38KHm44QXU0M,Follow up,Deferred,Low,2022-01-02,Email,Synthetic follow-up activity for CRM workflow testing.,2021-06-30T03:15:59Z,0,500wrP3FKWu1E6MYGA,Case,003fHZG7YoVT0IdAH1,Contact
00T5fGQS0I4AvqQMPW,Review requirements,Waiting on someone else,Low,2024-03-30,Call,Synthetic follow-up activity for CRM workflow testing.,2026-04-09T20:39:00Z,0,,,003OopXSFvytwYZA6M,Contact
00TLTgEmJYhkDYDENP,Follow up,In Progress,High,2022-01-05,Other,Synthetic follow-up activity for CRM workflow testing.,2022-06-10T21:15:58Z,0,02iJZYtAg225yX7QMH,Asset,,
00TEv1UriQcREXn2MP,Review requirements,In Progress,High,2023-12-04,Other,Synthetic follow-up activity for CRM workflow testing.,2025-03-06T20:23:50Z,0,001EocC12jSBhyyIOU,Account,00QF0RRx10Su05H204,Lead
