Id,Name,QuoteNumber,Status,ExpirationDate,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,Subtotal,Discount,Tax,TotalPrice,GrandTotal,AccountId,ContractId,OpportunityId,Pricebook2Id
0Q0lBEdBj2sHTB9CGF,Synthetic Quote 0000720,Q-00000720,Presented,2025-07-28,01757 Loretta Hills Suite 710,Alder Bay,CO,15577,United States,337 Thompson Crossroad Suite 139,Northhaven,WA,59946,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-04-29T02:18:50Z,120294.74,5.0,11428.0,114280.0,125708.0,001yVmlwCnpWY0fA4W,,82tPtrVmmPDvG8BAW9,01sQ4LtuJF9K1vlMFT
0Q0kSzhPvsMl0zcCYI,Synthetic Quote 0000721,Q-00000721,Rejected,2024-01-18,1081 Jillian Locks,Summit Glen,TX,68480,United States,061 Aaron Cove Apt. 265,Alder Bay,CO,87248,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-12-19T00:57:25Z,860889.63,5.0,0.0,817845.15,817845.15,001Y94eVbSCMZThYRA,800pHjoyPbLhnpsANO,006Cit730YdKuQBYML,01sLoYtuPuiAhJSKZN
0Q0BfK6Un64rqXKCIH,Synthetic Quote 0000722,Q-00000722,Draft,2021-08-12,9004 Christine Fords,Summit Glen,WA,34703,United States,927 Amanda Circle Suite 565,Willow Harbor,CA,36563,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-06-28T04:21:55Z,377412.18,10.0,25475.32,339670.96,365146.28,001yWq2JW5BZvvMQ0L,,01i66jB7YseiJuuA70,01sLoYtuPuiAhJSKZN
0Q0fBXDTQPi2ABQKZM,Synthetic Quote 0000723,Q-00000723,Rejected,2026-02-22,211 George Summit,Summit Glen,CA,26929,United States,82972 Wells Throughway Suite 000,Northhaven,CA,60867,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-24T02:55:39Z,967653.42,15.0,82250.54,822505.41,904755.95,001paldePwcfVa7AJJ,,006JTQBp51Wg4qTYD6,01sf902KvuoXgXtOGX
0Q0Z5jOxyJik8ZkS6U,Synthetic Quote 0000724,Q-00000724,Draft,2025-11-03,0379 Gardner Roads Suite 735,Willow Harbor,CA,50339,United States,45120 Heather Wall Suite 631,Alder Bay,WA,53348,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-10-04T01:44:57Z,1356452.91,10.0,91560.57,1220807.62,1312368.19,001cvG5DjhEsIaIAD0,800cbFk7tA83xDzY58,,01sf902KvuoXgXtOGX
0Q0vu8atqOGlHjlCZX,Synthetic Quote 0000725,Q-00000725,Draft,2022-09-29,82383 Adam Trafficway,Lake Briar,NC,89342,United States,7652 Rodney Divide Apt. 461,Alder Bay,TX,73752,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-07-31T10:01:07Z,2357585.53,5.0,167977.97,2239706.25,2407684.22,001N2mO6ogfdaXBYDK,,006ynW7PBgOdgXiISI,01sLoYtuPuiAhJSKZN
0Q0jiFmsGsBz53ASB9,Synthetic Quote 0000726,Q-00000726,In Review,2021-12-06,1251 Chase Brook Suite 449,Northhaven,TX,19154,United States,759 David Motorway,Lake Briar,WA,94216,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-10-07T20:53:30Z,1465007.14,0.0,146500.71,1465007.14,1611507.85,001UOxBH2bj2wUdQNQ,,5011NNINPu91uTFIKD,01sQ4LtuJF9K1vlMFT
0Q0FARlzLRS9CrbKQ5,Synthetic Quote 0000727,Q-00000727,Draft,2026-01-09,478 Michelle Fields Suite 464,Lake Briar,NC,77910,United States,4713 White Burg,Alder Bay,NC,18739,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-10T18:26:01Z,2255055.37,5.0,107115.13,2142302.6,2249417.73,0013zAV0Mvg9gCbIC6,,,01sLoYtuPuiAhJSKZN
0Q00gUfP5MnAc6bSUP,Synthetic Quote 0000728,Q-00000728,Accepted,2025-06-22,5371 Jon Rue Apt. 283,Willow Harbor,WA,68428,United States,6006 James Port Suite 528,Northhaven,WA,75456,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-04-23T06:34:18Z,1041314.87,10.0,46859.17,937183.38,984042.55,001n8Q7o6w0wrFoIIH,,006jjkICVDTN6PqYR9,01sQ4LtuJF9K1vlMFT
0Q0rehZ6ywFiG0zCMY,Synthetic Quote 0000729,Q-00000729,In Review,2024-09-14,7039 Lawson Ports,Willow Harbor,WA,39016,United States,89807 Monique Hollow,Cedar Crossing,MA,89904,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-07-31T23:03:53Z,2069570.64,0.0,206957.06,2069570.64,2276527.7,001Z9FmqrbfBXeVI9A,,016Q4IB4dgbFOTrAV7,01sf902KvuoXgXtOGX
0Q0UM5gKXmrvWB1KYY,Synthetic Quote 0000730,Q-00000730,Draft,2022-01-01,1750 Porter Crescent Suite 485,Cedar Crossing,OR,85033,United States,584 Garner River,Cedar Crossing,OR,52142,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-11-17T07:28:12Z,1679601.36,0.0,0.0,1679601.36,1679601.36,001OphrQTgtGmAPIMC,,72icO5RiRBZflxQYYM,01sLoYtuPuiAhJSKZN
0Q00M3Ds3vpVb8sCM6,Synthetic Quote 0000731,Q-00000731,Rejected,2026-02-07,1000 Ryan Knolls,Summit Glen,CA,72937,United States,08107 Mcdonald Oval,Willow Harbor,OR,21481,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-24T07:39:35Z,2231844.5,0.0,0.0,2231844.5,2231844.5,0018MjZShtig55PAG6,,006rOXi3qQ0tFMMA11,01sf902KvuoXgXtOGX
0Q0mkJ9TNtMdqvh0SO,Synthetic Quote 0000732,Q-00000732,Draft,2026-01-30,68590 Miller Courts Apt. 711,Cedar Crossing,NC,13100,United States,9917 Brewer Springs,Lake Briar,OR,58579,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-31T07:35:51Z,1976548.74,0.0,0.0,1976548.74,1976548.74,001Y94eVbSCMZThYRA,,810oLjx3DaEqk2RAWB,01sLoYtuPuiAhJSKZN
0Q0kir7Qx1ddhWwSCB,Synthetic Quote 0000733,Q-00000733,Draft,2022-03-26,4690 Webb Track Suite 792,Northhaven,CO,81835,United States,43568 Foley Unions,Alder Bay,CA,85341,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-01-25T06:15:48Z,79565.72,5.0,7558.74,75587.43,83146.17,0017zKMESrLRf4iY3C,,8168uwBtDwPU4BxQ5U,01sLoYtuPuiAhJSKZN
0Q0SisixZ88mouU0PN,Synthetic Quote 0000734,Q-00000734,Rejected,2024-01-24,2994 Lopez Forest Apt. 967,Lake Briar,TX,61457,United States,610 Payne Court,Northhaven,NC,53255,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-12-10T02:40:43Z,343476.8,5.0,16315.15,326302.96,342618.11,001aJFstC9yWgafQNG,,001pIL1pKCki17BQWN,01sLoYtuPuiAhJSKZN
0Q02Vr7TJT0JiSxS3L,Synthetic Quote 0000735,Q-00000735,In Review,2022-07-10,86225 Gonzalez Cape Apt. 930,Northhaven,CO,72898,United States,54847 Greene Courts,Lake Briar,CA,47985,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-06-10T14:29:58Z,2404927.98,0.0,180369.6,2404927.98,2585297.58,001mfVgWjeDJGGOY8D,,006tG1bv8XHt2VHY2D,01sLoYtuPuiAhJSKZN
0Q0cdciOsA7jNqcSYS,Synthetic Quote 0000736,Q-00000736,Presented,2024-02-22,329 Kevin Lakes Apt. 636,Cedar Crossing,WA,89839,United States,07844 Young Locks,Summit Glen,CO,56875,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-01-23T10:16:09Z,89711.89,10.0,4037.03,80740.7,84777.73,001mXlpepzxHpk4I31,,516ILgCqG997k7VQH4,01sQ4LtuJF9K1vlMFT
0Q0LTT9nFV5Gw0TSG9,Synthetic Quote 0000737,Q-00000737,Draft,2026-09-24,89180 Rachael Skyway,Alder Bay,CA,26032,United States,4978 Donald View Suite 871,Summit Glen,OR,80294,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-06-26T01:27:58Z,893400.77,0.0,67005.06,893400.77,960405.83,001Cf0Zp88DAw7JQGL,,,01sJqGPflRJqwqCPRW
0Q0VOT6DEeMaocfS08,Synthetic Quote 0000738,Q-00000738,Presented,2022-03-20,500 Patrick Cliffs Apt. 487,Willow Harbor,TX,24158,United States,8064 Paul Hills Suite 710,Northhaven,CO,85140,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-12-20T10:21:39Z,368607.08,0.0,27645.53,368607.08,396252.61,00134kztbICJD2tYCZ,,520XJrk2Cut9UV0QB6,01sLoYtuPuiAhJSKZN
0Q08b3eTeSqWpA2SVS,Synthetic Quote 0000739,Q-00000739,Draft,2024-10-03,4668 Blevins Extensions,Summit Glen,WA,11012,United States,85519 Smith Court Suite 448,Lake Briar,MA,26606,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-08-19T04:18:09Z,2407332.28,10.0,108329.95,2166599.05,2274929.0,001Z9FmqrbfBXeVI9A,,006rosvu0LndxfWIPI,01sQ4LtuJF9K1vlMFT
0Q0i5XvPtYVkIO4CWS,Synthetic Quote 0000740,Q-00000740,Accepted,2024-02-27,59713 Fletcher Viaduct,Lake Briar,CO,89278,United States,7052 Peterson Knoll Suite 455,Alder Bay,TX,63598,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-11-29T22:31:45Z,732243.77,10.0,32950.97,659019.39,691970.36,0011y3R0qW4167MAMP,,006erXqFwh1NIFiQ26,01sLoYtuPuiAhJSKZN
0Q08QreXOfetYu9S00,Synthetic Quote 0000741,Q-00000741,In Review,2025-10-14,290 Nicholas Lodge,Lake Briar,OR,39227,United States,245 Ashley Harbors Apt. 289,Summit Glen,WA,65619,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-16T21:27:33Z,1652776.59,10.0,0.0,1487498.93,1487498.93,001b6p7wMuocXZFIKR,800WsA4UO7i536gQU0,026HJzJ4zsmILV2Q8A,01sQ4LtuJF9K1vlMFT
0Q06N0beEhy2tAaCXH,Synthetic Quote 0000742,Q-00000742,Draft,2026-09-06,02969 Klein Square Apt. 868,Summit Glen,TX,28708,United States,14581 Sherry Course Suite 556,Northhaven,WA,40533,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-06-08T23:36:26Z,2061911.4,5.0,195881.58,1958815.83,2154697.41,001kpkteJ4XLaaYQTV,800fClpZjl7fMSxA6B,006714F7uqDVIOWY93,01sQ4LtuJF9K1vlMFT
0Q08QpA4H2lX0v4CHQ,Synthetic Quote 0000743,Q-00000743,Rejected,2022-12-11,24996 Velez Port,Lake Briar,OR,66572,United States,56600 Schmidt Lodge,Willow Harbor,TX,67471,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-12T18:55:31Z,1286432.4,10.0,86834.19,1157789.16,1244623.35,001AZHmNsDfQdrZQQD,,006h7Obi7hFDVjtIW0,01sQ4LtuJF9K1vlMFT
0Q0XLd6HoAYOckUCX9,Synthetic Quote 0000744,Q-00000744,Draft,2024-07-25,7037 Christy Corner,Willow Harbor,NC,94536,United States,775 Yvette Glen,Lake Briar,MA,91591,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-06-25T03:35:04Z,2478490.29,0.0,247849.03,2478490.29,2726339.32,001PygtS3FHgKj8Q8G,800P8ANseyf1VOnAMT,501Uyjtx5bzEAz1YRV,01sLoYtuPuiAhJSKZN
0Q0MO0JHVuhUSXkSXG,Synthetic Quote 0000745,Q-00000745,Accepted,2025-10-26,3557 Daniel Terrace,Lake Briar,CA,54491,United States,06887 Skinner Flats,Willow Harbor,CA,86382,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-09-11T13:00:08Z,2103354.96,15.0,89392.59,1787851.72,1877244.31,0017jTx407RLO7NAVA,,006N7rXHgE2rv1zYQ4,01sf902KvuoXgXtOGX
0Q0rajvnCXX58TxKEW,Synthetic Quote 0000746,Q-00000746,Accepted,2021-07-13,7910 Elizabeth Fall Apt. 231,Summit Glen,MA,83407,United States,406 Michelle Pines,Northhaven,CO,91683,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-04-14T04:18:26Z,2251047.92,15.0,0.0,1913390.73,1913390.73,001JLvRCLNllmEyYER,,71tPa9pj2CKPA1qQMG,01sQ4LtuJF9K1vlMFT
0Q0oFdRFAPXMLmi0Y2,Synthetic Quote 0000747,Q-00000747,Rejected,2022-09-29,784 Bridges Ville Apt. 401,Willow Harbor,OR,11569,United States,082 Valerie Trace,Alder Bay,CO,24499,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-08-15T03:33:22Z,1316423.86,5.0,0.0,1250602.67,1250602.67,001UFuHNhHx2c9ZQQ9,800L7ebtuFTJbNAQLT,006Ar9yFc3ERTHjYP3,01sf902KvuoXgXtOGX
0Q0X0ejqu25IiAmKPQ,Synthetic Quote 0000748,Q-00000748,In Review,2026-07-11,8179 Hicks Drives,Summit Glen,MA,84180,United States,6616 Johnson Walks Apt. 946,Cedar Crossing,OR,28220,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-06-11T16:00:20Z,106185.13,10.0,0.0,95566.62,95566.62,001Oil2EokU3tWpID9,,00trOSHMVDZuSPZYZA,01sLoYtuPuiAhJSKZN
0Q0boTZQdn8FG0eC39,Synthetic Quote 0000749,Q-00000749,Presented,2022-01-24,0604 Jeffrey Shoals Apt. 466,Alder Bay,CO,58314,United States,8125 Page Harbors Suite 935,Northhaven,OR,53980,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-12-25T13:35:37Z,656365.12,0.0,0.0,656365.12,656365.12,001IqN1uANorRv0AGO,,816NH1Uknj79qGbQHV,01sQ4LtuJF9K1vlMFT
0Q0WPgwQzC32n1k04H,Synthetic Quote 0000750,Q-00000750,Draft,2024-06-05,48841 Patricia Trail Suite 919,Northhaven,NC,66753,United States,342 Colon Ways,Willow Harbor,CA,54747,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-04-06T09:18:26Z,359360.59,10.0,16171.23,323424.53,339595.76,0014BI0PTpGJAb4ICJ,,006zOXPozGWvIdBYAC,01sLoYtuPuiAhJSKZN
0Q0qbIMtgE5NNTg0YF,Synthetic Quote 0000751,Q-00000751,In Review,2025-09-15,57087 Nicole Club Apt. 306,Lake Briar,MA,53763,United States,78735 Sabrina Ridge,Northhaven,TX,47134,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-17T07:16:35Z,1775048.74,15.0,113159.36,1508791.43,1621950.79,,,,01sLoYtuPuiAhJSKZN
0Q06tDrJslSUdGz0W2,Synthetic Quote 0000752,Q-00000752,Presented,2023-03-03,81484 Watts Springs,Alder Bay,MA,71511,United States,77065 Cassandra Plain,Willow Harbor,MA,60757,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-01-02T03:45:34Z,579674.24,5.0,27534.53,550690.53,578225.06,001a3aFjkJfo7TTICC,,706URexXAhKOqeCQCV,01sf902KvuoXgXtOGX
0Q0eWR239YRmjYH0ZH,Synthetic Quote 0000753,Q-00000753,In Review,2024-07-09,99802 Gilmore Lakes,Cedar Crossing,OR,13060,United States,1160 Veronica Haven Suite 090,Northhaven,TX,26324,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-04-10T08:20:19Z,600545.23,0.0,60054.52,600545.23,660599.75,001YrVA37VnfW7fIO3,,701gffawymfXeLpYMB,01sQ4LtuJF9K1vlMFT
0Q0wDW1im0CGtOtSUE,Synthetic Quote 0000754,Q-00000754,In Review,2024-09-21,98744 Mendoza Plains Apt. 045,Willow Harbor,TX,45693,United States,449 Smith Lock Suite 210,Cedar Crossing,WA,33589,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-08-07T05:37:00Z,1201281.13,0.0,0.0,1201281.13,1201281.13,0013zAV0Mvg9gCbIC6,,5061EOOkyR9jRgBIJ8,01sLoYtuPuiAhJSKZN
0Q0YycBaNU8hxrXSN7,Synthetic Quote 0000755,Q-00000755,In Review,2021-09-11,98533 Mendoza Trail Apt. 541,Cedar Crossing,OR,89130,United States,75194 Hawkins Union Suite 720,Alder Bay,OR,48840,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-08-12T18:54:03Z,1791516.18,15.0,152278.88,1522788.75,1675067.63,001I9h4vN2Mpc08I26,,006wp0dTmUwCRKjYTY,01sLoYtuPuiAhJSKZN
0Q0bA1hoqefUUQV0KS,Synthetic Quote 0000756,Q-00000756,Rejected,2025-05-21,280 Cheryl Meadow Apt. 758,Alder Bay,TX,35393,United States,3466 Grimes Plaza,Willow Harbor,TX,32205,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-02-20T06:34:45Z,1484905.05,5.0,105799.49,1410659.8,1516459.29,001j6nRokzRlCs1Y07,,,01sJqGPflRJqwqCPRW
0Q0pTESXUksp8qRKR8,Synthetic Quote 0000757,Q-00000757,Rejected,2024-05-13,33882 Walker Fork,Willow Harbor,CO,41531,United States,6111 David Radial,Alder Bay,MA,86648,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-03-29T14:17:14Z,648177.08,15.0,0.0,550950.52,550950.52,001N2mO6ogfdaXBYDK,,006ynW7PBgOdgXiISI,01sLoYtuPuiAhJSKZN
0Q0izPwJfvl7eJlSHN,Synthetic Quote 0000758,Q-00000758,Draft,2024-08-11,779 Jeffrey Prairie Apt. 799,Northhaven,CO,63735,United States,287 Steven Plains Apt. 721,Willow Harbor,TX,96379,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-07-12T00:09:04Z,1194142.85,0.0,0.0,1194142.85,1194142.85,001aJFstC9yWgafQNG,800bBdb4IylBi9uIFG,006a6Br7MTUA28eIPE,01sLoYtuPuiAhJSKZN
0Q0ltYG5cOcJx34S24,Synthetic Quote 0000759,Q-00000759,Rejected,2024-10-13,34638 Hill Shores,Summit Glen,CO,36091,United States,39922 Howard Street Apt. 306,Alder Bay,TX,99060,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-07-15T20:18:50Z,1186640.39,10.0,106797.64,1067976.35,1174773.99,001PygtS3FHgKj8Q8G,,501XZ94f9Gshb4CASW,01sQ4LtuJF9K1vlMFT
0Q04LjSZO9faFVFSAQ,Synthetic Quote 0000760,Q-00000760,Rejected,2023-10-11,7756 Kevin Rapids Apt. 954,Summit Glen,CO,50303,United States,370 Wong Drive Suite 424,Alder Bay,CO,43412,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-08-12T20:12:43Z,253104.97,5.0,24044.97,240449.72,264494.69,001DvFcs2OCjLNHAFJ,,00109Wkb6Ad98AMIR6,01sf902KvuoXgXtOGX
0Q0p6vY6JOyfUMBSP3,Synthetic Quote 0000761,Q-00000761,Presented,2022-04-07,656 Robert Walk,Northhaven,TX,72606,United States,140 Nolan Park,Northhaven,WA,10136,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-03-08T20:43:26Z,853021.12,5.0,0.0,810370.06,810370.06,001ltvwfHnMcdhbAJS,,726FMdiCT0tjq1BYP4,01sQ4LtuJF9K1vlMFT
0Q0Hacsniv0IkeyCBQ,Synthetic Quote 0000762,Q-00000762,In Review,2024-03-12,33015 Rodriguez Brook Apt. 862,Alder Bay,TX,56110,United States,338 Howard Manors Suite 423,Willow Harbor,OR,39594,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-01-12T19:44:56Z,1636932.62,10.0,0.0,1473239.36,1473239.36,0013e2Rh2QW4yB5YBM,,,01sLoYtuPuiAhJSKZN
0Q0ggsGTgN9CgU7CRF,Synthetic Quote 0000763,Q-00000763,In Review,2024-03-22,7006 Michael Oval,Northhaven,OR,59069,United States,7163 Hayes Drive,Summit Glen,MA,36283,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-02-06T19:52:59Z,673508.29,5.0,63983.29,639832.88,703816.17,001ue1J9V7XEwHtA5N,,006cwzBlJAteYuFALQ,01sLoYtuPuiAhJSKZN
0Q0mLkaenxSU19X0P4,Synthetic Quote 0000764,Q-00000764,Accepted,2022-10-18,53438 Miller Mountains Apt. 708,Willow Harbor,CA,75593,United States,62950 Nguyen Vista,Northhaven,CO,93032,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-07-20T10:01:50Z,304290.0,10.0,20539.58,273861.0,294400.58,001CQsu3nn5gAVpQ7B,,006wLJAvWUecVT0IFQ,01sLoYtuPuiAhJSKZN
0Q0D5YCZ2a7ovGV0D9,Synthetic Quote 0000765,Q-00000765,Presented,2022-02-11,082 Morrison Squares Apt. 831,Willow Harbor,MA,55385,United States,8387 Cook Extension Suite 411,Cedar Crossing,TX,37018,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-12-28T01:02:33Z,116240.24,0.0,5812.01,116240.24,122052.25,001N2mO6ogfdaXBYDK,,71iAW7GO0dwXsl4Q1S,01sf902KvuoXgXtOGX
0Q0D7IShcLZiUvf0ZQ,Synthetic Quote 0000766,Q-00000766,Rejected,2026-07-30,6161 Richard Isle Apt. 612,Cedar Crossing,WA,22769,United States,10843 Christian Hollow Apt. 057,Lake Briar,NC,71194,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-06-30T23:06:52Z,1207773.62,5.0,86053.87,1147384.94,1233438.81,001aJFstC9yWgafQNG,,006rbw90vWBViXOAOH,01sQ4LtuJF9K1vlMFT
0Q0L29wHXXJDlS8SDL,Synthetic Quote 0000767,Q-00000767,Rejected,2022-07-01,5893 Hart Falls Apt. 486,Alder Bay,CA,22090,United States,7537 Lori Brooks Suite 801,Cedar Crossing,OR,13759,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-05-02T19:18:13Z,2301349.48,0.0,230134.95,2301349.48,2531484.43,001O8ZWUKMYoipYYQ7,,006WszjSMO6G9CjA99,01sf902KvuoXgXtOGX
0Q0Rt8F8dLkrclqK5S,Synthetic Quote 0000768,Q-00000768,Draft,2024-12-05,2526 Erin Island,Summit Glen,OR,71111,United States,8326 Crawford Mall Suite 210,Willow Harbor,MA,29696,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-10-06T02:25:37Z,1824851.88,15.0,0.0,1551124.1,1551124.1,001g2MhymLdN59YQJG,800puUrLzvJbTTvQBH,006mql2r5PjH1nTA61,01sf902KvuoXgXtOGX
0Q0y7vHDL9fCYOJ053,Synthetic Quote 0000769,Q-00000769,Rejected,2024-05-05,51405 Obrien Junctions,Alder Bay,WA,86746,United States,23840 Kristie Estates Apt. 835,Lake Briar,TX,95474,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-02-05T01:54:35Z,831244.01,10.0,37405.98,748119.61,785525.59,0014cziPpL6YtrlIIC,,50ivdAUc1oe0Sg0QG1,01sf902KvuoXgXtOGX
0Q0wY0Rj3GtYmEdCGL,Synthetic Quote 0000770,Q-00000770,Presented,2022-08-28,77697 Cook Unions,Northhaven,MA,21952,United States,76930 Martinez Springs,Summit Glen,OR,89508,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-07-29T13:21:38Z,2150085.67,0.0,107504.28,2150085.67,2257589.95,001HHU7vcgZ8phtAW6,,0067aXW9gWvw28fQH9,01sQ4LtuJF9K1vlMFT
0Q098Oy2FLgKYxJ0B5,Synthetic Quote 0000771,Q-00000771,In Review,2021-08-04,7675 Zimmerman Mall Suite 125,Willow Harbor,OR,37053,United States,43573 Benjamin Valley Suite 294,Northhaven,MA,71604,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-06-05T04:25:04Z,2350456.09,5.0,111646.66,2232933.29,2344579.95,001ULaAYdBnWIytQCT,800Fe8BbQcuOWcpQK3,0063SY6evRNlBraQYU,01sf902KvuoXgXtOGX
0Q0L9QCIQeyyeBgCHQ,Synthetic Quote 0000772,Q-00000772,Draft,2022-07-28,56152 Mary Vista,Cedar Crossing,OR,57341,United States,082 Matthew Park Suite 811,Cedar Crossing,WA,76575,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-04-29T15:37:33Z,1235565.11,0.0,0.0,1235565.11,1235565.11,001ELIrItgjWFxCQSW,,006OTMiE4lXDcS1ARJ,01sLoYtuPuiAhJSKZN
0Q0ijVToj8u3laq0G3,Synthetic Quote 0000773,Q-00000773,Presented,2025-02-28,5628 Parks Crossing,Summit Glen,WA,85079,United States,416 Leonard Drives Suite 198,Alder Bay,MA,31442,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-01-14T18:13:52Z,1789162.84,10.0,120768.49,1610246.56,1731015.05,0013e2Rh2QW4yB5YBM,,006ht8t2NwasA3vIGI,01sLoYtuPuiAhJSKZN
0Q0CJRpQXQTGlnfS4G,Synthetic Quote 0000774,Q-00000774,In Review,2023-10-30,502 Katherine Hill,Northhaven,NC,29391,United States,81942 Roth Plain,Lake Briar,WA,19514,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-09-30T15:50:26Z,1694138.19,0.0,84706.91,1694138.19,1778845.1,0012tOpQ4NIa7RbIUI,,,01sJqGPflRJqwqCPRW
0Q0s9cFB18WdAYXSEV,Synthetic Quote 0000775,Q-00000775,In Review,2026-03-27,88688 Mary Orchard Suite 110,Summit Glen,TX,37809,United States,261 Steele Walks,Alder Bay,NC,84344,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-01-26T04:25:49Z,1268208.54,5.0,0.0,1204798.11,1204798.11,001sxFqtMp1pxP6AMV,,006uJMzED6Hs1DdYML,01sQ4LtuJF9K1vlMFT
0Q0EQ3Ik8wt03I9SRM,Synthetic Quote 0000776,Q-00000776,In Review,2026-07-28,168 Anthony Crossing Suite 061,Alder Bay,CO,26658,United States,68984 Andrew Rest,Cedar Crossing,WA,92926,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-04-29T04:08:08Z,1841591.51,5.0,87475.6,1749511.93,1836987.53,001o5vm8lqkBKW6I3B,,5218kDGtvyPxwpRAE4,01sf902KvuoXgXtOGX
0Q0pvpPNgeHQciJKEN,Synthetic Quote 0000777,Q-00000777,Rejected,2022-12-06,39764 Janet Gateway Apt. 872,Cedar Crossing,TX,53519,United States,76548 Melton Groves Suite 796,Northhaven,NC,17410,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-11-06T21:16:04Z,1661843.62,10.0,112174.44,1495659.26,1607833.7,001SpROmneVnpzUI6I,,8061Ihx6uLTSTMtIRE,01sLoYtuPuiAhJSKZN
0Q0GALlDZmpNjflS15,Synthetic Quote 0000778,Q-00000778,In Review,2021-03-17,6079 Leah Station Suite 436,Summit Glen,MA,50355,United States,9157 Ryan Haven Apt. 922,Cedar Crossing,NC,17680,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-01-31T12:33:51Z,1313835.1,5.0,62407.17,1248143.34,1310550.51,001EocC12jSBhyyIOU,800Gs3mrYlw15wsAB7,50iTnLuA85S8qYoQYM,01sLoYtuPuiAhJSKZN
0Q0TL6xATQoeToSKVX,Synthetic Quote 0000779,Q-00000779,Presented,2022-08-16,36091 Hall Station,Northhaven,TX,56893,United States,0002 Boyd Creek Apt. 544,Lake Briar,CO,22708,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-06-17T09:59:01Z,1841742.15,0.0,138130.66,1841742.15,1979872.81,001Ql5gfswhLAUiIZH,,82t020hrM2d0NJQA3Q,01sLoYtuPuiAhJSKZN
