Id,CurrencyIsoCode,CreatedDate,IsActive,UseStandardPrice,UnitPrice,Pricebook2Id,Product2Id
01utqmPyaUkwSFLI56,USD,2024-09-02T23:55:14Z,1,0,33079.55,01sf902KvuoXgXtOGX,01t10q07GCeMRMXQCJ
01uDDVqednLwAxPIMH,USD,2026-06-24T08:32:14Z,1,1,733.43,01sQ4LtuJF9K1vlMFT,01t264L3UVk4S01QTC
01ualDWbU2nsHAyI4N,USD,2022-06-10T17:35:44Z,1,0,63529.24,01sLoYtuPuiAhJSKZN,01tTnVkfEjkD1grILB
01ukTN9SMFYWgwjAMQ,USD,2025-08-11T10:40:04Z,1,1,74773.26,01sLoYtuPuiAhJSKZN,01tRq8pE579FvdwIAM
01uFa5jdtbk2jvnIRL,USD,2024-11-23T09:53:38Z,1,1,17419.7,01sLoYtuPuiAhJSKZN,01t3PUJZJM7z7ogYQW
01uc6d0PpSckL4kYOM,USD,2026-03-23T08:57:20Z,1,0,90497.89,01sf902KvuoXgXtOGX,01tPjohq4E615TII7M
01uFvL7F5Qaj8h6QH0,USD,2022-01-29T04:14:17Z,1,0,42721.94,01sLoYtuPuiAhJSKZN,01tFkHMuj8shz13IXI
01uTHUysWX9DJtwY6N,USD,2024-05-21T17:19:16Z,1,0,24051.85,01sLoYtuPuiAhJSKZN,01tMUwUxqegRhgXQCH
01ujBc1EruOtg57ANE,USD,2023-12-03T20:11:05Z,1,0,97.13,01sQ4LtuJF9K1vlMFT,01tcaoN6u2mHIFoQPB
01uDr8t2kv8XrJiYM8,USD,2023-08-31T23:21:45Z,1,1,84584.2,01sJqGPflRJqwqCPRW,01t5ehc5TO9L51fAY8
01uVCXqrgCKU3tcIXU,USD,2021-04-01T04:38:09Z,1,1,69255.74,01sf902KvuoXgXtOGX,01tNxoTQ4jtr1L6AQ6
01uHhc7RdxJfGWFAN9,USD,2026-03-18T00:12:15Z,1,0,37448.0,01sLoYtuPuiAhJSKZN,01t5RWDmHRgJiIMYJP
01uGRqSyJsjiNj7YGL,USD,2024-06-18T22:32:45Z,1,1,90173.91,01sLoYtuPuiAhJSKZN,01t4NYEPhUw9BamICS
01uGR4Kmqn34CUgYEF,USD,2023-07-01T10:06:29Z,1,0,70760.51,01sJqGPflRJqwqCPRW,01tGZiKZgaKqDjfI4K
01uIpwvxtQysDJ4AUU,USD,2025-04-19T14:31:11Z,1,0,25599.0,01sQ4LtuJF9K1vlMFT,01tumnfMgDuHzp5IGE
01u3p8CHYvz2rqmYEX,USD,2025-01-02T04:27:37Z,1,1,5521.33,01sQ4LtuJF9K1vlMFT,01ttnIcUmf2LrF4AX4
01uQzDnCcdlI5MPI1N,USD,2021-09-01T21:06:19Z,1,0,37070.5,01sJqGPflRJqwqCPRW,01t395c3btyYidWQZR
01usQT9Yxo9DMACALJ,USD,2021-02-13T21:45:13Z,1,0,40545.72,01sQ4LtuJF9K1vlMFT,01tv9oAk6JoaaNjQCS
01usTKqZT4hGB8iYI3,USD,2021-08-05T23:45:09Z,1,1,21705.17,01sJqGPflRJqwqCPRW,01t7lGWe0GCEcFvQ4A
01u1uN5NLk5dXcdY3Z,USD,2025-11-11T15:47:08Z,1,1,12284.71,01sJqGPflRJqwqCPRW,01tFkHMuj8shz13IXI
01u4o2liuGqb4f9YF2,USD,2023-07-22T06:39:40Z,1,0,38677.9,01sQ4LtuJF9K1vlMFT,01tjyaSebi2TTnjA4L
01uLQEDgfv4Hvl4Q5B,USD,2023-09-21T02:16:25Z,1,1,3937.17,01sJqGPflRJqwqCPRW,01tPHiS44NBUdL8I3C
01u9PAeyBtOJM9hIYV,USD,2022-08-16T22:23:13Z,1,0,68127.11,01sQ4LtuJF9K1vlMFT,01taesqWUDciy5yISU
01u4aUT5tGpKbG5IJ9,USD,2023-09-22T09:57:17Z,1,1,37510.18,01sJqGPflRJqwqCPRW,01teaeCt6DWI9p4I4X
01ui8Bge7HlL1BoAM0,USD,2023-05-26T13:46:49Z,1,1,91693.54,01sLoYtuPuiAhJSKZN,01tQEBdIawGRa0EI2M
01uGodhB3HunRL0QTH,USD,2022-04-14T04:27:58Z,1,1,16322.06,01sf902KvuoXgXtOGX,01tXq0A5CBUXNaxY1K
01uz72Mh768cYm5IN8,USD,2021-09-25T12:15:12Z,0,0,52672.02,01sLoYtuPuiAhJSKZN,01tGCTC0Cocai7mYLU
01uXudy9Iv0rweWYS2,USD,2024-08-18T04:58:41Z,1,1,24363.54,01sf902KvuoXgXtOGX,01tTNvOYUjuEQraQ3O
01umywPfsyK0P1QYZ3,USD,2023-08-11T04:38:52Z,1,0,80581.64,01sJqGPflRJqwqCPRW,01tURhthsLx6JyoQOA
01uzUwxgjRvsJBYISJ,USD,2021-01-15T16:52:58Z,1,0,54939.58,01sQ4LtuJF9K1vlMFT,01tKASeQMf6eJe3A8K
01uZFRUWULocAKDA7X,USD,2021-11-28T11:43:19Z,1,0,94867.88,01sQ4LtuJF9K1vlMFT,01tPHiS44NBUdL8I3C
01uj3kuLiyvZJ6VIQZ,USD,2025-09-03T09:23:52Z,1,1,88632.6,01sLoYtuPuiAhJSKZN,01tbDa8NhBMz25CILB
01uj1eeTSR2qMBtADW,USD,2023-11-27T17:38:17Z,1,0,39069.11,01sQ4LtuJF9K1vlMFT,01tFgTvcjvryYPbIQU
01uvM9JQrsP7yGYQ83,USD,2021-09-11T14:05:52Z,1,1,47210.01,01sQ4LtuJF9K1vlMFT,01tdhEbnzCx9gZmI0N
01u0jbVFMwVzRPnI88,USD,2023-03-23T06:09:56Z,1,1,99835.54,01sJqGPflRJqwqCPRW,01t2WPKVWsXQVDUQWP
01uwblHjttgt0qjYKB,USD,2021-12-20T04:52:16Z,1,0,10273.89,01sLoYtuPuiAhJSKZN,01t4at7lw4j5FweYL1
01uLSRYc2aueFNnYD1,USD,2021-07-06T17:50:44Z,1,0,85257.34,01sf902KvuoXgXtOGX,01t2bA7wlnQeUCxIWS
01uRfvkN0HymA5HQXH,USD,2022-06-13T21:01:30Z,1,0,36071.43,01sLoYtuPuiAhJSKZN,01tTxNhlNIdTR8YQIX
01u8XnYHXYRns9gY34,USD,2021-12-02T23:38:59Z,1,1,18970.52,01sLoYtuPuiAhJSKZN,01tBFNGrwq1AKgWQZM
01uWiXi07rUIM5NQCX,USD,2024-09-07T12:47:01Z,1,0,22934.22,01sLoYtuPuiAhJSKZN,01t9zr8VHPQu1LlI0K
01uHIxEL6orCehpYIM,USD,2025-11-24T23:18:06Z,1,0,45823.22,01sQ4LtuJF9K1vlMFT,01tJCv6SzssB7KyQZG
01uWkF1MftLq7fOIP7,USD,2025-11-06T16:59:35Z,1,1,82857.84,01sf902KvuoXgXtOGX,01tfvR6I8rYbw9YA75
01u7IvHitLYj9oAAXL,USD,2022-01-23T07:05:59Z,1,1,94908.04,01sJqGPflRJqwqCPRW,01tKbJWKm600cCgAJE
01uUABfuuRz2CkzYG6,USD,2023-10-23T18:29:45Z,1,0,84593.18,01sJqGPflRJqwqCPRW,01tP6t7BgPZZLjmA3O
01uh9FtSK3Gxm3GYFH,USD,2024-10-12T01:45:14Z,1,0,85428.41,01sLoYtuPuiAhJSKZN,01tRE18SLT5MS5yAMK
01uExFr2ox1wODrIJA,USD,2024-09-14T11:32:26Z,1,1,29156.05,01sQ4LtuJF9K1vlMFT,01tH9FF8fA9CZeKYBG
01uj55A0pG7m4UZQ9N,USD,2023-08-18T00:55:36Z,1,1,7856.89,01sf902KvuoXgXtOGX,01tmpCk8Z1bGpy6A1T
01uHjqtdinrTUk6A6F,USD,2024-06-09T08:32:33Z,1,0,39926.75,01sJqGPflRJqwqCPRW,01tvZzWWmOWS6buIKU
01u5GtifNDPLBQJQCC,USD,2024-11-18T04:59:39Z,1,0,47393.06,01sQ4LtuJF9K1vlMFT,01tTiYOuKc2VhIKABY
01uXnhv90KP987BQ3Y,USD,2021-08-06T07:29:05Z,1,1,91693.99,01sf902KvuoXgXtOGX,01tQEBdIawGRa0EI2M
01uJA14v6nMxBHKI3Q,USD,2024-07-17T23:48:52Z,1,1,32287.2,01sLoYtuPuiAhJSKZN,01tfvR6I8rYbw9YA75
01uYPTzxMh3mfVBQKH,USD,2025-07-29T12:18:23Z,1,0,97582.1,01sf902KvuoXgXtOGX,01tx8wrqOMLNvV7YOZ
01uXemgmbGBj031YMF,USD,2026-05-05T05:07:15Z,1,0,69564.13,01sLoYtuPuiAhJSKZN,01tTz3gcBmsMjInYD3
01uBeJ5ZF9xSBOtQEH,USD,2023-03-23T20:26:33Z,1,1,22411.01,01sQ4LtuJF9K1vlMFT,01tkY3ak5ZCRBHjYRC
01uXO1QlNf8dW1AYOF,USD,2023-03-29T21:55:53Z,1,0,53866.12,01sf902KvuoXgXtOGX,01tnSmeh0qnccnoQDY
01uWAuUJGwgaQSUQWO,USD,2023-10-18T21:17:20Z,1,1,77433.88,01sQ4LtuJF9K1vlMFT,01taxYZ2MCJ1bDrY7X
01u5lAQdtIRbdv3AQF,USD,2026-03-14T06:44:19Z,1,0,52531.29,01sQ4LtuJF9K1vlMFT,01toGBkQESLwGrGAB2
01uoGS05grshvSmALG,USD,2024-05-28T09:22:57Z,0,0,2244.89,01sQ4LtuJF9K1vlMFT,01tx8wrqOMLNvV7YOZ
01u1MWkBFPeJXjmYZG,USD,2023-01-25T03:59:39Z,1,1,74042.93,01sJqGPflRJqwqCPRW,01tCRyGDRzBg7uOANM
01uLkPww5zmfzlpYAT,USD,2021-12-28T14:50:16Z,0,1,92595.45,01sJqGPflRJqwqCPRW,01tFgTvcjvryYPbIQU
01ustgU8gN8B7oLI0K,USD,2025-03-22T22:03:03Z,1,0,29950.68,01sJqGPflRJqwqCPRW,01taG1hPSd1cWC7Y2A
01ufpSNxKRDyqRXQ14,USD,2021-07-15T17:47:25Z,1,0,37179.89,01sQ4LtuJF9K1vlMFT,01t10q07GCeMRMXQCJ
01utCDHCRnPnbCdID0,USD,2023-08-16T08:32:01Z,1,0,42245.73,01sQ4LtuJF9K1vlMFT,01tbwEYr7q9wizHQ3D
01ukbEabFKwQkOkIPL,USD,2026-06-21T13:29:22Z,1,0,84452.95,01sJqGPflRJqwqCPRW,01t3Z3czK8R4Na6IU7
01ueVT7VYwqgtswYUD,USD,2025-03-27T05:20:17Z,1,1,48615.0,01sLoYtuPuiAhJSKZN,01tvZzWWmOWS6buIKU
01uiMwcdOMsv2euIUY,USD,2024-06-13T06:36:53Z,1,1,65307.3,01sJqGPflRJqwqCPRW,01tAKxax5wNHmuXAAK
01uf54WuEpKCETsQX1,USD,2026-05-21T14:58:58Z,1,1,49047.28,01sLoYtuPuiAhJSKZN,01tXFPVYo6XqDczYVB
01ux9dyDM34BDnxQYC,USD,2021-12-21T19:36:45Z,1,0,31323.43,01sJqGPflRJqwqCPRW,01tFjJRl0Bl1V77YFI
01uxfQF7gkFw7jVQWM,USD,2023-05-30T18:32:08Z,1,0,89774.95,01sJqGPflRJqwqCPRW,01tHponlQrn8ajCQWE
01uDiBAAE5g7Vm3QK9,USD,2025-03-01T17:41:58Z,1,0,44279.83,01sf902KvuoXgXtOGX,01taxYZ2MCJ1bDrY7X
01uybNfPLC9zk1iIPC,USD,2026-01-04T10:08:57Z,1,0,49987.98,01sLoYtuPuiAhJSKZN,01t2EzMCSR6AFKDYFT
01uPKxBMkVM61PoIKE,USD,2023-10-03T19:40:28Z,1,0,87146.19,01sJqGPflRJqwqCPRW,01tvrfAHswk6XJ6AVT
01uWy77GJxrrDF2AC5,USD,2021-01-28T05:38:32Z,1,0,69521.75,01sJqGPflRJqwqCPRW,01tRVZczygwfQeVYDN
