Id,Description,CurrencyIsoCode,CreatedDate,Quantity,UnitPrice,Discount,TotalPrice,PricebookEntryId,QuoteId
0QLSoBgZkDpNwW940N,Synthetic quote line for Unified Summit Data Platform Vertex Meridian.,USD,2022-07-01T15:00:36Z,25.0,36031.79,20.0,720635.8,01ufoNYmByS2ulgYVQ,0Q09dmKVFNAMUX0CN4
0QLuHKUL8sBNfJYG4L,Synthetic quote line for Adaptive Lattice Cloud Service Enterprise Zenith.,USD,2024-04-21T18:33:12Z,5.0,70682.68,20.0,282730.72,01uN61feCVWYDNvA39,0Q0yxpnhnfx3VHYSJQ
0QLuT9YmYiA7dom4HR,Synthetic quote line for Dynamic Ember Support Professional Cobalt.,USD,2024-04-03T07:31:49Z,5.0,9578.5,10.0,43103.25,01utHXQKP7wXfxpIGW,0Q0EMH4DhqmDyxbKNQ
0QLeQikf3nPNVyDG91,Synthetic quote line for Elastic Vertex Hardware Standard Nova.,USD,2022-05-17T13:32:40Z,10.0,72988.01,5.0,693386.09,01uR2nl29IkqYErYC1,0Q0jT5P4vGhnWTdC53
0QLPEVGjAgekeJLWEN,Synthetic quote line for Modular Orbit Hardware Core Atlas.,USD,2024-05-08T11:51:13Z,5.0,57705.57,5.0,274101.46,01ueyJe4gsnNiPnIDF,0Q0NzNAgOrV51Bk0NW
0QLeTgxQZv08Ean4T5,Synthetic quote line for Precision Foundry Support Enterprise Horizon.,USD,2022-08-28T17:11:09Z,25.0,66181.37,15.0,1406354.11,01uUMrULsydQHm5QR2,0Q0qgn8MsTdiI1WSWR
0QLpMqokwrkK8XGGGR,Synthetic quote line for Rapid Beacon Training Professional Pulse.,USD,2024-07-12T22:35:35Z,50.0,62907.99,0.0,3145399.5,01uVXzdM9yvV1AcA3O,0Q0OcJx34v244XYC9D
0QLIjsHXy3qIDn5WEI,Synthetic quote line for Unified Pioneer Training Standard Atlas.,USD,2025-02-08T20:12:48Z,1.0,26156.26,0.0,26156.26,01u9wozxj76guXaYLT,0Q0kwfVaYJ1x4rtKKS
0QLS7lMzQrurfntOTJ,Synthetic quote line for Adaptive Harbor Advisory Edge Ion.,USD,2021-02-13T18:57:08Z,1.0,71834.79,0.0,71834.79,01ui8Bge7HlL1BoAM0,0Q02hdBeoyoQ0pCCQ2
0QLLxwXDGvs7ASy48I,Synthetic quote line for Dynamic Compass Advisory Foundation Solstice.,USD,2022-11-23T16:09:43Z,25.0,34686.32,0.0,867158.0,01uIhUuersJ2EvwQDF,0Q05EBerIIZidqZKFM
0QLNakcEDA4vBVJWS9,Synthetic quote line for Elastic Summit Hardware Scale Aurora.,USD,2022-03-27T10:12:33Z,1.0,58099.42,20.0,46479.54,01uab9grZJH19BsQO9,0Q0NzNAgOrV51Bk0NW
0QLc5vrL2eRAWpb4GL,Synthetic quote line for Modular Lattice Support Ultimate Ion.,USD,2025-03-11T16:48:47Z,10.0,22101.44,0.0,221014.4,01uqhMa2zt9ioK1IJ8,0Q0TZn5zeF5xxYjS1N
0QL2mO6Zhhusina4WO,Synthetic quote line for Precision Ember Data Platform Edge Vector.,USD,2024-05-23T17:03:31Z,25.0,40319.85,20.0,806397.0,01uZiSvpgtWj0ysY6I,0Q0KuicpPYzkir4082
0QLAa1mjaLM2oNTO00,Synthetic quote line for Quantum Vertex Hardware Foundation Cascade.,USD,2024-07-14T19:36:35Z,50.0,57921.57,0.0,2896078.5,01uy1gvXsamZD7YI4O,0Q0ysc5XhvskVJAKD5
0QLjQkb53iDInvNW9W,Synthetic quote line for Unified Orbit Cloud Service Scale Meridian.,USD,2023-04-27T13:17:57Z,10.0,4401.85,0.0,44018.5,01udB0j16WZOcX5QQ0,0Q0xwQrnUqvONEsK63
0QLCoJ73EcyIeTV4OW,Synthetic quote line for Adaptive Foundry Hardware Vertex Vector.,USD,2026-06-23T11:50:59Z,5.0,64821.85,0.0,324109.25,01uoGS05grshvSmALG,0Q0FHHURgZcUy7iSLU
0QLE4H99Zp1pqLpODV,Synthetic quote line for Dynamic Beacon Advisory Essential Cobalt.,USD,2021-09-18T11:06:57Z,2.0,50859.63,5.0,96633.3,01udvlfkQgFBsWxQ5O,0Q0cWPUR8T4NIQtSFH
0QLpvVfh3zA98yaGUQ,Synthetic quote line for Elastic Pioneer Cloud Service Premier Nova.,USD,2024-12-28T03:58:33Z,50.0,11204.54,20.0,448181.6,01ugMp6vnqPK29EAUZ,0Q0oFdRFAPXMLmi0Y2
0QLDJhCQjwhBKJ3W3B,Synthetic quote line for Modular Harbor Cloud Service Select Zenith.,USD,2026-01-12T14:12:41Z,10.0,61560.45,15.0,523263.83,01u0LigxavQESk3IMW,0Q0ndfIv8ui7j2R05X
0QL7vU3WhZw86wZOF0,Synthetic quote line for Precision Compass Advisory Vertex Cobalt.,USD,2021-04-09T23:19:56Z,25.0,26029.37,15.0,553124.11,01ugqQiCAgGMwuDIJC,0Q0NzNAgOrV51Bk0NW
0QLwBFZFluqrEuqG5M,Synthetic quote line for Quantum Summit Data Platform Essential Pulse.,USD,2026-02-02T13:36:52Z,1.0,6852.99,5.0,6510.34,01uen5Cpi1qkPs2QED,0Q0vu8atqOGlHjlCZX
0QL0jncZ4tBGJM6O56,Synthetic quote line for Unified Lattice Hardware Premier Atlas.,USD,2022-10-16T12:02:21Z,1.0,61154.46,10.0,55039.01,01uQnxc3f6t4FGwYCY,0Q0r1zYECB8zGTdCHJ
0QL2ClFdNk3HV6RW2S,Synthetic quote line for Adaptive Ember Hardware Standard Horizon.,USD,2023-02-22T19:35:56Z,1.0,5399.6,0.0,5399.6,01usZhoMVh5QFp5A8S,0Q0cPTcVu0dC91kC3T
0QL3oKBdLE43raj4X2,Synthetic quote line for Connected Vertex Support Core Solstice.,USD,2026-01-02T22:32:15Z,25.0,6982.33,20.0,139646.6,01utnhicIg18uk8QEJ,0Q0LTT9nFV5Gw0TSG9
0QLyATaRbJmiy2d4MB,Synthetic quote line for Elastic Orbit Support Enterprise Aurora.,USD,2023-03-26T13:06:18Z,1.0,17410.54,0.0,17410.54,01ux9dyDM34BDnxQYC,0Q0I2URNaQKyERn0H6
0QLMF5G2KH9AOxWGPJ,Synthetic quote line for Modular Foundry Training Professional Ion.,USD,2024-02-25T13:03:42Z,25.0,32385.07,20.0,647701.4,01uGjhxtfIblWmiA3R,0Q0cPTcVu0dC91kC3T
0QLyTyhRaJ2c5dM4LA,Synthetic quote line for Precision Beacon Training Standard Solstice.,USD,2024-04-03T11:23:02Z,1.0,73671.93,0.0,73671.93,01uBo9bliYPFlS6QPU,0Q0dRjUsNjbbMmBS2F
0QL8q1Mso669KuZGTS,Synthetic quote line for Quantum Pioneer Hardware Core Cascade.,USD,2021-01-26T05:30:24Z,50.0,7614.33,5.0,361680.67,01ukTN9SMFYWgwjAMQ,0Q0ZnWJoBSQu7UKC2J
0QL3UeqC80kYkPLO8H,Synthetic quote line for Unified Harbor Advisory Enterprise Meridian.,USD,2025-03-17T17:55:51Z,50.0,6600.72,10.0,297032.4,01urPWM45zirhMAAW5,0Q0m8KCIKoA0B5LCO5
0QLSq428jc4erEt4A1,Synthetic quote line for Adaptive Compass Training Scale Vector.,USD,2024-10-23T19:56:33Z,1.0,71100.65,20.0,56880.52,01uDiBAAE5g7Vm3QK9,0Q0LxUE5MbpHyVUSIX
0QLFYlr853eBUYPOKI,Synthetic quote line for Connected Summit Data Platform Ultimate Cascade.,USD,2023-08-27T12:12:24Z,2.0,56795.98,15.0,96553.17,01uchoxiqj7a2N5YGA,0Q0IazYzJAkzJk206X
0QLMmeAAe040nxXWA4,Synthetic quote line for Elastic Lattice Training Edge Nova.,USD,2023-04-21T05:12:16Z,5.0,878.88,5.0,4174.68,01u4PmvaoJjErBdQDS,0Q0y5gLpFficc2gSGQ
0QLi6BoWPZhBo6nWBG,Synthetic quote line for Modular Ember Advisory Foundation Zenith.,USD,2024-08-30T21:34:12Z,25.0,65458.81,5.0,1554646.74,01upkTzkJPJeHFlAAI,0Q0VdLgkrMlUkZEKP6
0QLKvc6DJcqs8ANGSV,Synthetic quote line for Open Vertex Support Scale Cobalt.,USD,2024-08-30T07:45:46Z,1.0,51892.46,10.0,46703.21,01uyJSOTpJrkmcvA2N,0Q0qBDBq4pxzQTXSWS
0QLwsq4ID0xRKldG1V,Synthetic quote line for Quantum Orbit Support Ultimate Nova.,USD,2025-11-30T11:45:47Z,2.0,39181.47,20.0,62690.35,01ut9jBZzSpsiCdICZ,0Q0v3Y8K1e8T4J3S9C
0QL98kitP368yz4GN2,Synthetic quote line for Unified Foundry Training Edge Atlas.,USD,2022-09-04T23:06:56Z,50.0,36842.36,0.0,1842118.0,01ujd1o0ubadWBpIPM,0Q0vbZ7Eul8bAglS0A
0QLOKj49pooHERQW10,Synthetic quote line for Adaptive Beacon Hardware Premier Horizon.,USD,2024-01-16T17:56:36Z,25.0,23058.49,10.0,518816.03,01uysnau0KhTkwBAAW,0Q0GFJgTm6gATY2KA3
0QL8w8tKXxXg5eRG6O,Synthetic quote line for Connected Pioneer Data Platform Select Pulse.,USD,2022-01-02T19:52:13Z,10.0,56590.56,20.0,452724.48,01u1FKJlcYnIzS6INT,0Q0AleSdkJU5gvpCSG
0QLwap2iqzkap7BW4F,Synthetic quote line for Elastic Harbor Advisory Vertex Atlas.,USD,2025-11-06T09:04:29Z,1.0,28659.08,0.0,28659.08,01uk7RIGqtW7TtTAU7,0Q0pqrxpZlRzfdu056
0QLYjikD41UKIscOMN,Synthetic quote line for Modular Compass Hardware Essential Ion.,USD,2022-06-28T23:36:44Z,5.0,37119.39,5.0,176317.1,01uk3g7KZ1foaM1Y43,0Q0x7YTIgp6zbd6KKX
0QLJSvmmsP8l5Dx477,Synthetic quote line for Open Summit Training Premier Solstice.,USD,2021-05-24T13:12:22Z,2.0,8023.1,5.0,15243.89,01uKaywO4b3S7iJQ44,0Q0sZJeMxm2CSAfK5T
0QLwgCIV0of4EmU48F,Synthetic quote line for Quantum Lattice Training Select Aurora.,USD,2025-10-20T04:14:13Z,10.0,41023.0,15.0,348695.5,01uDD0S1dJdEdBpAZS,0Q0OfDg8xIfn6V2KXN
0QLwIRhUwWfgZNJ40D,Synthetic quote line for Unified Ember Training Vertex Ion.,USD,2022-09-02T02:47:27Z,2.0,4396.53,20.0,7034.45,01uZFRUWULocAKDA7X,0Q015aCfWy2092103R
0QLbjb33BICzia5WT5,Synthetic quote line for Virtual Vertex Data Platform Essential Vector.,USD,2022-03-19T13:49:54Z,25.0,35685.76,10.0,802929.6,01uBjAWyQlOs905YJ0,0Q00M3Ds3vpVb8sCM6
0QLUGhk1iiaTj05OXP,Synthetic quote line for Connected Orbit Support Professional Cascade.,USD,2025-10-05T08:37:49Z,1.0,3932.28,0.0,3932.28,01u4D6LQD1fDHRvQMG,0Q0GALlDZmpNjflS15
0QL2iIrNGrVe9nQ4Q8,Synthetic quote line for Elastic Foundry Training Standard Meridian.,USD,2025-06-12T22:16:47Z,50.0,4454.64,15.0,189322.2,01u8rtcKS4F2yn3IV4,0Q0ndfIv8ui7j2R05X
0QLlP2xQV3RbGg54DW,Synthetic quote line for Modular Beacon Cloud Service Core Zenith.,USD,2022-09-21T12:10:36Z,25.0,50468.94,0.0,1261723.5,01uGTFnbU5d3q8sQ0M,0Q0p0qInI3rvKx0KZ0
0QLU5y7ED79oThmO98,Synthetic quote line for Open Pioneer Training Enterprise Cobalt.,USD,2022-12-24T13:14:01Z,25.0,22331.71,5.0,530378.11,01ujd1o0ubadWBpIPM,0Q0uj2w0kfXPrPYCLE
0QLcEIdIqy8rc0xG3J,Synthetic quote line for Quantum Harbor Advisory Professional Nova.,USD,2021-03-11T17:11:41Z,25.0,26794.51,15.0,569383.34,01ue4CNRY8poPf7Y76,0Q0gILG8miecLXHC40
0QLkfs5DBzlJ5KT4XS,Synthetic quote line for Unified Compass Data Platform Standard Zenith.,USD,2025-06-30T05:43:17Z,25.0,12522.51,20.0,250450.2,01uh9FtSK3Gxm3GYFH,0Q0VkR7zu4WGCgb00G
0QLEzoFwohGsbkhGBY,Synthetic quote line for Virtual Summit Cloud Service Core Horizon.,USD,2023-03-17T11:22:17Z,25.0,45333.65,0.0,1133341.25,01uiUF9NOGQMVCOY9G,0Q0kDpjmCkn1WQfC4U
0QLOfAyWnaXCHcl40D,Synthetic quote line for Connected Lattice Hardware Foundation Pulse.,USD,2024-10-10T02:45:51Z,10.0,15368.01,10.0,138312.09,01uUZRnGcVQPMSeQKA,0Q0dWOaWHYp5gLA0TH
0QLCUAQ2a79S2gdW7A,Synthetic quote line for Elastic Ember Hardware Scale Atlas.,USD,2024-06-01T20:32:41Z,5.0,27650.13,10.0,124425.58,01uxm81ZRsM2DEwQVA,0Q0PLmZTPUQ7VAe02K
0QLTGh0vpy1J8OU4AI,Synthetic quote line for Integrated Vertex Data Platform Ultimate Horizon.,USD,2025-06-20T19:21:00Z,25.0,65751.97,20.0,1315039.4,01uSKqqqSX58wXjIE2,0Q03sEAL0Ko0W7CSVB
0QLKygo41509lNFG18,Synthetic quote line for Open Orbit Support Edge Solstice.,USD,2021-06-25T22:35:29Z,5.0,15860.1,0.0,79300.5,01uOyGLwPVbjwgxI0L,0Q0IIpXl660p1ABCN8
0QL3RwF3yk0eohTWVI,Synthetic quote line for Quantum Foundry Hardware Foundation Aurora.,USD,2021-06-02T01:40:59Z,10.0,24946.09,15.0,212041.76,01urxQLoY7r3bGEAZO,0Q08QreXOfetYu9S00
0QLUqu7ldFnNz1LG66,Synthetic quote line for Unified Beacon Support Scale Ion.,USD,2021-08-24T07:27:08Z,1.0,12957.15,0.0,12957.15,01ufpSNxKRDyqRXQ14,0Q06d5Zmh7HL9vZCVL
0QLzU6oDnuMdWGCG8N,Synthetic quote line for Virtual Pioneer Data Platform Ultimate Solstice.,USD,2021-06-23T06:09:48Z,5.0,66260.42,5.0,314736.99,01u9WIty0rhJQOoANZ,0Q0mAQxdcqwXk4IKGA
0QL8sp3JirDH0rbOF8,Synthetic quote line for Connected Harbor Cloud Service Essential Cascade.,USD,2026-03-12T01:48:19Z,1.0,26478.78,0.0,26478.78,01ucauN3ZCRzObtAUR,0Q0ZQgJwVDO6dPRCMO
0QLSAvpelHwMrdnGJS,Synthetic quote line for Elastic Compass Data Platform Premier Meridian.,USD,2025-06-28T00:39:13Z,25.0,60648.76,20.0,1212975.2,01uVXzdM9yvV1AcA3O,0Q0dnxwd976L0qgS1M
0QLzV8al9vJnMplWY7,Synthetic quote line for Integrated Summit Advisory Select Vector.,USD,2021-11-24T14:46:08Z,10.0,56704.18,0.0,567041.8,01u7vqqvITrUHWRI8Z,0Q0n4dpgInGEGY9SFD
0QLH7FvAx0wcphc4Z1,Synthetic quote line for Open Lattice Training Vertex Cascade.,USD,2024-01-22T05:03:56Z,50.0,43867.71,0.0,2193385.5,01uqbMARsmKpgLtYV6,0Q07iWq5twRXKQGKV9
0QLuaevUrkUg82qGH6,Synthetic quote line for Quantum Ember Cloud Service Essential Nova.,USD,2025-01-06T23:47:39Z,10.0,9395.32,5.0,89255.54,01u7oYKYE0XFYo9Y9Q,0Q031dJ3OXhuxUoSAT
0QLf7FL2bWKnLnhWZK,Synthetic quote line for Rapid Vertex Data Platform Premier Zenith.,USD,2023-09-26T18:15:08Z,50.0,49285.17,15.0,2094619.72,01uNCGlsM15XwNYYK0,0Q0IRnOwcKqf4dvS73
0QLe8Cx6lWlqDbWGG3,Synthetic quote line for Virtual Orbit Hardware Select Cobalt.,USD,2025-04-05T23:17:08Z,10.0,33163.73,10.0,298473.57,01uEREA0V9nHhc8A84,0Q0pjNYYxgSZIEgKIK
0QLSFuRQmwc6KCT458,Synthetic quote line for Connected Foundry Cloud Service Core Pulse.,USD,2021-08-04T09:42:26Z,10.0,16167.07,10.0,145503.63,01uMQRR3zGeNWaaAA7,0Q0qqrdKiTyy72P0FR
0QL9qhqcFE22h7hGT2,Synthetic quote line for Elastic Beacon Training Enterprise Atlas.,USD,2022-12-21T10:33:52Z,5.0,62889.36,0.0,314446.8,01u5h0NfrvehTSoIIR,0Q0xr60LFWrJB5tS6P
0QLTagnL1MwICixGDZ,Synthetic quote line for Integrated Pioneer Data Platform Professional Horizon.,USD,2023-11-20T21:13:58Z,10.0,54741.48,15.0,465302.58,01u5PaTy6Vk6uLCQ0J,0Q0OGxXiYRT4LZkCVU
0QLzZfZVDbUPcYa42L,Synthetic quote line for Open Harbor Cloud Service Standard Pulse.,USD,2025-04-26T13:07:15Z,10.0,45027.19,0.0,450271.9,01umqAw1yoGjRKZYO5,0Q0NzNAgOrV51Bk0NW
0QLR5QofBAJg7dWGPX,Synthetic quote line for Quantum Compass Data Platform Core Aurora.,USD,2024-04-11T09:05:18Z,5.0,26026.95,5.0,123628.01,01u9PAeyBtOJM9hIYV,0Q0oiFXSupRotIy0NC
0QLOu3P930qgMYtOW7,Synthetic quote line for Rapid Summit Data Platform Enterprise Ion.,USD,2023-09-23T05:05:41Z,50.0,44016.41,0.0,2200820.5,01uMskTW5szoxUUADQ,0Q0S7BoiJANzRvtKZ3
0QLXu8jSOsk7X2xW28,Synthetic quote line for Virtual Lattice Support Professional Solstice.,USD,2022-11-24T05:18:23Z,2.0,32795.48,0.0,65590.96,01ueFoz0cEnrn7mI9X,0Q0B10LiMLMMY2p0VU
0QLs6VukrK9FXGU4HP,Synthetic quote line for Connected Ember Support Ultimate Aurora.,USD,2025-09-05T12:13:18Z,2.0,38236.65,20.0,61178.64,01uH08kSI20VJz2A7T,0Q02v5kJAVySePpCQO
0QLIqUjAQa70M4642F,Synthetic quote line for Dynamic Vertex Training Edge Meridian.,USD,2024-08-26T05:38:22Z,2.0,3693.62,0.0,7387.24,01uCyKZmipXHx2mYRP,0Q0OrKuhtn0YPfn0I2
0QLeaM8BUyDfJTcWLE,Synthetic quote line for Integrated Orbit Training Foundation Vector.,USD,2024-08-24T13:59:03Z,1.0,25174.58,0.0,25174.58,01uKhzXXV7OTzjFYTJ,0Q0pmtC6S51uTKWSWP
0QLwWL6XHfa6UfiGEU,Synthetic quote line for Open Foundry Hardware Scale Cascade.,USD,2024-11-23T21:52:30Z,5.0,11128.12,0.0,55640.6,01uYTScXXHBn0tLASI,0Q0qemI5J30Pa33K5M
0QLY84uU24dGl5mW7X,Synthetic quote line for Quantum Beacon Data Platform Ultimate Meridian.,USD,2025-09-30T15:29:22Z,2.0,47178.13,0.0,94356.26,01uc6yIZPk12VrWI70,0Q0Q8Ss903dKm3bK64
0QLXgPUlVcPWAV04MA,Synthetic quote line for Rapid Pioneer Cloud Service Edge Zenith.,USD,2026-01-23T20:03:16Z,50.0,70471.81,0.0,3523590.5,01uJA14v6nMxBHKI3Q,0Q0AL21To1LZ8BbSS7
0QLRldZpjmhoMHVGOD,Synthetic quote line for Virtual Harbor Hardware Foundation Cobalt.,USD,2023-04-08T11:25:10Z,10.0,72890.38,20.0,583123.04,01uh03z6u8t52A7Q6A,0Q0nDIuFLY1B3X9KCI
0QL6laaxdWcCE6gWO9,Synthetic quote line for Connected Compass Data Platform Select Nova.,USD,2026-05-06T20:29:23Z,1.0,50093.56,20.0,40074.85,01upghMAFa2ixN1Q3E,0Q0Qllx2hTuoVA1CES
0QLlSIqytMvZ8G84L6,Synthetic quote line for Dynamic Summit Support Vertex Zenith.,USD,2021-02-26T06:54:39Z,2.0,25066.61,10.0,45119.9,01u7rR41zLCTZsaY2B,0Q0wp21D6cAniejK6Q
0QLUm3jAM5QyNQuOVE,Synthetic quote line for Integrated Lattice Data Platform Essential Horizon.,USD,2021-03-07T23:57:46Z,1.0,4236.7,10.0,3813.03,01uoUHUXFK8KV8SIAZ,0Q0wyQhXlHJzptuKWG
0QLDN9eOiYHNAwdG66,Synthetic quote line for Open Ember Support Premier Pulse.,USD,2021-12-07T05:03:02Z,5.0,48827.92,15.0,207518.66,01umTuXQdudoFUAA13,0Q0C98ucUZzNUacS6N
0QL488kLCC1tWA3O2N,Synthetic quote line for Precision Vertex Data Platform Select Atlas.,USD,2021-02-11T23:12:47Z,50.0,69477.17,10.0,3126472.65,01uAtGzObkdYuQCIKN,0Q0Y6tabFrWGi7D04M
0QLNnUfW29CSNucO8H,Synthetic quote line for Rapid Orbit Training Vertex Horizon.,USD,2023-05-06T16:22:32Z,5.0,42863.31,0.0,214316.55,01uYlWWcWi8iXTcYI3,0Q0TQIO9AYmdHSLC3V
0QLra9WMHgHwced4HJ,Synthetic quote line for Virtual Foundry Data Platform Essential Solstice.,USD,2026-01-07T17:07:18Z,5.0,425.94,15.0,1810.24,01uOtZP5pu0xo2OY25,0Q0ncQuOlbDAYZoK7O
0QLCjPz6pmVKKdRGCO,Synthetic quote line for Connected Beacon Data Platform Professional Aurora.,USD,2025-09-16T11:10:25Z,25.0,40058.57,10.0,901317.83,01uphLiDJlXg8wvAE3,0Q0ulUA9WgoXVNkCEJ
0QLpKlO0W1XjeEAWIM,Synthetic quote line for Dynamic Pioneer Hardware Standard Ion.,USD,2021-08-19T17:09:24Z,25.0,15456.85,10.0,347779.12,01uKb8LTdZrnOlTQ03,0Q0kir7Qx1ddhWwSCB
0QL6JpKNkJfoQ8qWYY,Synthetic quote line for Integrated Harbor Advisory Core Vector.,USD,2024-10-10T23:25:16Z,1.0,53137.37,0.0,53137.37,01unzqchnBJvFvNARI,0Q0pb9DykhgsoD1K0D
0QLjP5xKWkZnDVfGPX,Synthetic quote line for Open Compass Hardware Enterprise Cascade.,USD,2022-04-08T23:50:36Z,5.0,22207.13,20.0,88828.52,01ug1WoyI1CzpokA0D,0Q0c91mhONbzR1yKHY
0QLUcLPmhBORhF2O16,Synthetic quote line for Precision Summit Data Platform Professional Meridian.,USD,2022-12-31T16:45:13Z,50.0,67615.69,0.0,3380784.5,01udgTvVhmyD0afAZM,0Q0UYz9RwtjnssG0IJ
0QLNsdL0ifmZsp1GTF,Synthetic quote line for Rapid Lattice Advisory Standard Vector.,USD,2021-04-09T00:36:14Z,10.0,14761.69,0.0,147616.9,01uoIM45i0DJHHHQCS,0Q0eHt2e7pivBS9ST2
0QLaMAqNE7wPh3pO1W,Synthetic quote line for Virtual Ember Advisory Core Cobalt.,USD,2025-01-15T14:56:50Z,25.0,31395.11,0.0,784877.75,01ukRCiZaAEu20RYNG,0Q0ue5xPGAonUay0EI
0QLkTcTYcO7dpXPWCR,Synthetic quote line for Adaptive Vertex Data Platform Foundation Nova.,USD,2024-09-09T06:14:16Z,10.0,34601.74,0.0,346017.4,01uMskTW5szoxUUADQ,0Q0mt4wkVLPw1viSD6
0QLaYz1E6DGVSvtG1T,Synthetic quote line for Dynamic Orbit Advisory Scale Zenith.,USD,2024-04-02T19:00:55Z,10.0,73491.36,10.0,661422.24,01udQk2X7kczPC2IC5,0Q0XjKY7hL0XpqrS5O
0QLCavDNXDt6xvFOZS,Synthetic quote line for Integrated Foundry Hardware Ultimate Cobalt.,USD,2025-05-31T00:07:45Z,10.0,3991.8,0.0,39918.0,01ueWs86Xwn1DjpQBT,0Q0PBWebx8FcX0HCLS
0QLNtjbwQ36vsgtW1Y,Synthetic quote line for Open Beacon Cloud Service Edge Pulse.,USD,2025-12-17T06:24:24Z,2.0,47783.97,0.0,95567.94,01ufQo4DHeD5dvwICY,0Q05RZ6hvDdGMjYKVW
0QLylf1oZQ6hsIhG3A,Synthetic quote line for Precision Pioneer Advisory Foundation Atlas.,USD,2021-12-01T00:33:29Z,25.0,38682.96,15.0,822012.9,01ugJ9Is01cBYy5ASF,0Q0ZD1wV0hDMELxK3U
0QLF8KUS2ZDVEQRWUI,Synthetic quote line for Rapid Harbor Hardware Scale Horizon.,USD,2025-03-08T19:59:14Z,10.0,16266.53,15.0,138265.51,01u4D6LQD1fDHRvQMG,0Q0OOnGs9zyiwFn0BU
0QL2z4n5tVueAxOGNH,Synthetic quote line for Virtual Compass Cloud Service Ultimate Pulse.,USD,2022-05-11T19:20:52Z,10.0,64829.15,0.0,648291.5,01u9PAeyBtOJM9hIYV,0Q0Vv1FzGanrCz007F
0QL1dzcpBMQ5NzDOTV,Synthetic quote line for Adaptive Summit Support Essential Aurora.,USD,2025-03-20T19:54:27Z,1.0,26389.14,20.0,21111.31,01uns3KdbblltJQYH1,0Q0MRs6RswnOlQx0NR
0QLVXoNs0DwH4bHGJ5,Synthetic quote line for Dynamic Lattice Support Premier Ion.,USD,2025-08-19T06:35:37Z,1.0,2242.03,10.0,2017.83,01u4o4n5WjlYYKWQAM,0Q0WPgwQzC32n1k04H
0QLzBhbisnSDZ61G39,Synthetic quote line for Integrated Ember Cloud Service Select Solstice.,USD,2024-07-23T21:13:36Z,1.0,56346.96,10.0,50712.26,01uJgiJCNK3WVkDAPN,0Q0SUDWIUVF0w0z07X
0QLOS7qoxZzfnBSWLV,Synthetic quote line for Modular Vertex Training Vertex Aurora.,USD,2023-11-21T06:03:23Z,1.0,72388.97,20.0,57911.18,01uSgRVaFEegm2VISP,0Q0ECs8MpbNainO0HM
0QLGGxcSiRwLF07GHC,Synthetic quote line for Precision Orbit Data Platform Essential Meridian.,USD,2022-04-04T18:35:17Z,10.0,47973.98,20.0,383791.84,01uDSKa3Fuxi2HMYU2,0Q0uXh43XA5U4sTCEA
0QLmZCRzcAw9p3aG6X,Synthetic quote line for Rapid Foundry Advisory Premier Vector.,USD,2021-12-01T02:27:30Z,50.0,31429.17,20.0,1257166.8,01uWCyTesvSdqwTYP4,0Q0y0wn54qgGZ6mC1D
0QLsyrnnI7bjmzqGNM,Synthetic quote line for Virtual Beacon Hardware Select Cascade.,USD,2023-05-05T18:51:01Z,10.0,28181.81,10.0,253636.29,01um2SZhcNHxbHdAST,0Q0IwlA6tTCeA0yS0W
0QLAo4AkMIfDAInGPD,Synthetic quote line for Adaptive Pioneer Hardware Core Nova.,USD,2022-08-09T13:22:50Z,10.0,25745.7,10.0,231711.3,01uCWB5aWFw8B9nYGC,0Q02ZTYobN0uvc7C3Q
0QLHRjMYPTmqExOGFE,Synthetic quote line for Dynamic Harbor Advisory Enterprise Zenith.,USD,2023-04-29T09:03:30Z,50.0,39263.53,20.0,1570541.2,01uAMyCLLNMmR5bA3S,0Q0CvjO8ZMb9ED1CN5
0QLHyWXSvNgeBWEGB2,Synthetic quote line for Integrated Compass Training Professional Cobalt.,USD,2021-09-04T06:54:18Z,5.0,3460.02,10.0,15570.09,01uwblHjttgt0qjYKB,0Q0DhiYfpW9VJH3SER
0QLIUIz7wNz1EZYGM4,Synthetic quote line for Modular Summit Data Platform Standard Nova.,USD,2023-08-22T10:17:27Z,50.0,56016.02,15.0,2380680.85,01uVCXqrgCKU3tcIXU,0Q0ZD1wV0hDMELxK3U
0QLHFthDUKNOmly4JC,Synthetic quote line for Precision Lattice Advisory Core Atlas.,USD,2025-08-02T15:43:52Z,25.0,19352.02,10.0,435420.45,01ugqQiCAgGMwuDIJC,0Q0C2pKorr5bXKUCGS
0QLy3ofIEvpQgJjO4S,Synthetic quote line for Rapid Ember Training Enterprise Horizon.,USD,2022-07-17T02:40:53Z,10.0,36335.32,0.0,363353.2,01uTcjJRAY8ghAAA79,0Q0dnEo8wNO0TiWCW7
0QLDOVN1nIeQerH4B6,Synthetic quote line for Unified Vertex Hardware Professional Pulse.,USD,2025-02-02T18:05:40Z,1.0,5284.26,5.0,5020.05,01u0ewzsyx2Y9q7A7T,0Q0zdpt8TsyTt4PCDL
0QLLV5VJiXidhGm4IL,Synthetic quote line for Adaptive Orbit Advisory Ultimate Atlas.,USD,2022-10-11T00:20:38Z,25.0,70926.26,5.0,1684498.67,01uSgRVaFEegm2VISP,0Q0vI8f27dGbelg05M
