Id,Role,CreatedDate,IsPrimary,AccountFromId,AccountToId,OpportunityId
00IJTZB4HKNDT46MQ2,Technology Partner,2024-10-05T23:59:57Z,0,001S6Q42Y1rkKzpYHW,00134kztbICJD2tYCZ,51tB6jq7uWCBasGQN3
00IvVS5HWlBQ8LPMY2,Consulting Partner,2022-10-08T11:42:41Z,0,001dVg5Hd2ux7OeY11,001CfmgfK8c5I6aQSB,821L2kXekYpaJdVIFT
00IE8mMUwKMcaZ6UEG,Distributor,2022-07-22T19:36:37Z,1,001FzQ1Vu9hM4AsIVS,001A42WSazTcqOlAN5,826g08vVGgEU6FqQUH
00I5tzEs15j6cFpEB3,Technology Partner,2025-10-23T21:30:01Z,0,00134kztbICJD2tYCZ,001B2d6s5HXqPpaQYB,011rT8TLmm58O2vILC
00IrGeX8hA1UJXcUTO,Implementation Partner,2024-11-06T11:52:55Z,0,001MPbzljMNLiv5QZV,001FVBcrH6719XQAUS,006KHnkfpxHJjhvA9C
00ITRtWqjOmTuLxUJ3,Distributor,2024-05-25T18:29:36Z,0,001zOsseTV2G23QAKL,0012B0IsTb8G7BVAST,006hYnyfIrFM184I24
00IL4YVDlar0HUqE7T,Distributor,2025-09-12T02:53:52Z,0,001tvKQbYklnB9tY2P,001BjMFM5mN692fQ0D,80iWtir5PL9VOk7QNC
00IQI7q823dRWfM2IM,Consulting Partner,2021-07-23T20:51:23Z,0,001yWq2JW5BZvvMQ0L,001Ivp9E6TmWQvuQ35,010qLMB0uAjOAJMAKD
00IV62EAKouW5ybUZ8,Distributor,2024-11-16T14:34:02Z,0,001glCFlySRS0fOQ6X,001rpVRMvKUYUnZQWY,82tNIDzfrf5G07qIST
00IopjfDgQujkNbM35,Consulting Partner,2023-06-08T19:08:43Z,0,00134kztbICJD2tYCZ,,7101dUkY1U35qLtQLO
00IUyhuMPdTTY24246,Consulting Partner,2021-03-28T00:12:53Z,0,001wXq5LbckG7u9AEU,001EocC12jSBhyyIOU,81t16BtiGlvXBS6YOP
00ImgpyBdzoJohb2OM,Technology Partner,2024-08-07T08:39:48Z,1,001Mpzq9x2yVI5HAED,001EocC12jSBhyyIOU,
00IQaOhxG1nRrFy2V9,Consulting Partner,2023-08-30T06:36:46Z,0,001QAtek1IxiotWYQX,001KKprsa8fDGWEQ2J,
00I0lC3YPeuwgsUENK,Implementation Partner,2024-01-02T11:23:09Z,1,001BjMFM5mN692fQ0D,001r2Zt5bJoZh5cI46,006him88BidBWvgAE5
00IjxUhfWJTGAsvMH8,Implementation Partner,2025-05-21T13:47:30Z,0,00134kztbICJD2tYCZ,001JM2vogN0dvJhQHI,006Z3u7ppaB20gxQ0Y
00Ig4EjX6Cs3CnxMM7,Implementation Partner,2023-02-02T14:22:47Z,0,001ll0htSxmTlUFAHW,001PzKgNp7GjqwfI1O,006CN4FCcpXFOdjYOC
00IfjbaUW8tvclUURU,Distributor,2024-06-11T21:13:23Z,0,001181P9BD1hpxgATH,001W0PnXXJdO3tsYE6,000ueRK1nJtbEd2QSK
00IZEE8JyHOGuxLUIA,Distributor,2023-01-26T10:19:03Z,0,001MMbrZQQUkCyfI5Q,001qn0PeVSegyj1AFD,
00IwFMNnJTvcWEzMSS,Distributor,2022-07-21T16:17:27Z,0,001sS1Mj9gSLRavQC2,001vywMtDWYqGORIQP,0061nKAThPxXHB6Q7G
00IO7FgTrLy1ChKUIY,Technology Partner,2025-10-20T06:44:25Z,0,001b6YbqymKD3ZDA0A,001R0OuIWPEowdMYT2,02tvRmJ3KgjkxLBYSA
