Id,Name,AssetNumber,SerialNumber,Status,PurchaseDate,InstallDate,UsageEndDate,Description,CreatedDate,Quantity,Price,AccountId,ContactId,ParentId,Product2Id
02i3WwzmWuWA2j6Y6E,Modular Compass Cloud Service Edge Vector Deployment,AST-0000612-209,SN-501875660,Shipped,2024-10-28,2024-11-10,2027-11-10,Synthetic entitlement for Modular Compass Cloud Service Edge Vector.,2024-09-25T10:34:07Z,5.0,78152.92,001mdSX3YnkEjM0IVS,003nCnPWx4o3oqwAUD,,01tBjvDXiBQe05pQ6K
02ix8jPT59SUu1yYIO,Open Summit Advisory Foundation Cascade Deployment,AST-0000613-682,SN-754371978,Purchased,2025-06-25,2025-07-01,2027-07-01,Synthetic entitlement for Open Summit Advisory Foundation Cascade.,2025-05-31T16:17:44Z,2.0,77813.81,001qjNM8E6bbhfTQD0,003aRX3YU6VR4QpQZC,,01tRmAU3fmNV1CqYPI
02iRskZ1sIszTn6Y6Y,Quantum Lattice Data Platform Scale Meridian Deployment,AST-0000614-462,SN-475078231,Purchased,2025-06-14,2025-06-25,2028-06-24,Synthetic entitlement for Quantum Lattice Data Platform Scale Meridian.,2025-04-15T06:42:34Z,10.0,49583.4,001yvWhfz01vDWFY3M,003i7gno1I8wRe1YWE,,01tFgTvcjvryYPbIQU
02iNvvo1DtTSXdCI6G,Unified Ember Support Ultimate Vector Deployment,AST-0000615-515,SN-390083756,Purchased,2023-05-31,2023-06-02,2024-06-01,Synthetic entitlement for Unified Ember Support Ultimate Vector.,2023-05-09T16:16:59Z,1.0,80825.69,0010WdqUBYu4EriIM6,,,01tcaoN6u2mHIFoQPB
02inOksI3fHTZYqIUV,Virtual Vertex Support Edge Cobalt Deployment,AST-0000616-575,SN-838074077,Purchased,2023-03-04,2023-03-17,2026-03-16,Synthetic entitlement for Virtual Vertex Support Edge Cobalt.,2023-02-08T00:58:41Z,50.0,124444.63,001wOS4RTezb6AxY4U,003dei9jRhmpBmNQKM,,01tLFl0Q88j3GaOATF
02i4pJhPNH0GfpmY53,Connected Orbit Hardware Premier Nova Deployment,AST-0000617-903,SN-422968256,Registered,2023-03-26,2023-04-05,2025-04-04,Synthetic entitlement for Connected Orbit Hardware Premier Nova.,2023-02-11T04:05:32Z,2.0,51045.32,0010jBSxx9cNJfJI6H,0037x3dE82ZCNg7QBQ,,01toErtMLFCN4nLAFG
02i1bDs4ppFoIVAYKK,Elastic Foundry Data Platform Select Zenith Deployment,AST-0000618-247,SN-432977899,Registered,2024-05-24,2024-06-01,2027-06-01,Synthetic entitlement for Elastic Foundry Data Platform Select Zenith.,2024-04-04T09:47:55Z,10.0,68036.76,001kNqWPjavmloHAZ4,0032F7FDXqADR62QRJ,,01t9zr8VHPQu1LlI0K
02iyUjBmprhHnknARV,Modular Beacon Advisory Vertex Cobalt Deployment,AST-0000619-944,SN-495739580,Shipped,2025-10-15,2025-10-16,2027-10-16,Synthetic entitlement for Modular Beacon Advisory Vertex Cobalt.,2025-09-19T11:36:47Z,10.0,103053.48,001gQSNxeXgntf7YR3,003znoESl5OADaOQ41,,01tdhEbnzCx9gZmI0N
02iZbbLjhZAfbV1QAE,Open Pioneer Data Platform Essential Pulse Deployment,AST-0000620-122,SN-123976046,Registered,2026-05-02,2026-05-10,2027-05-10,Synthetic entitlement for Open Pioneer Data Platform Essential Pulse.,2026-04-08T23:24:59Z,10.0,105416.27,0019ojrY0cvCQ2UQ6L,0030sKrr59bnBWGQWV,,01tajD2y2VoohjWQ7N
02iVnctguX5iDTlQF9,Quantum Harbor Training Premier Atlas Deployment,AST-0000621-242,SN-286190672,Installed,2025-04-30,2025-05-19,2027-05-19,Synthetic entitlement for Quantum Harbor Training Premier Atlas.,2025-04-11T18:52:32Z,2.0,136412.9,0011JBrPJ5YTub6QBD,,,01thwlljDEzVPFeIOR
02iA5dXdtJpWt61YWO,Unified Compass Hardware Select Horizon Deployment,AST-0000622-171,SN-988104006,Shipped,2024-04-05,2024-04-13,2026-04-13,Synthetic entitlement for Unified Compass Hardware Select Horizon.,2024-03-26T22:15:17Z,5.0,83399.42,001E8sva5lyIcGMIKX,003TIkLDqdlv0iTQ35,,01ttpCDj58dFUZxQW0
02iSiA3WZHnYZFVY1R,Virtual Summit Data Platform Vertex Pulse Deployment,AST-0000623-418,SN-379503346,Installed,2022-03-24,2022-04-10,2025-04-09,Synthetic entitlement for Virtual Summit Data Platform Vertex Pulse.,2022-02-01T12:01:14Z,2.0,83157.67,001rZKhxAH83TVvA97,003wYTI76UHoYx2AUY,,01t7U5ipBfHp1PQIKM
02iPWwBGYG87Bo9QBL,Connected Lattice Cloud Service Enterprise Aurora Deployment,AST-0000624-654,SN-866211273,Installed,2021-08-24,2021-09-22,2022-09-22,Synthetic entitlement for Connected Lattice Cloud Service Enterprise Aurora.,2021-06-28T17:28:52Z,5.0,19650.59,001gcyiBi1aOx6uAJ7,,,01tehSnAF5tx1G7IVN
02irbgMFp1dGdAMYBY,Elastic Ember Data Platform Professional Ion Deployment,AST-0000625-318,SN-131696790,Registered,2026-01-12,2026-01-27,2028-01-27,Synthetic entitlement for Elastic Ember Data Platform Professional Ion.,2025-12-20T18:07:36Z,50.0,137211.29,001Ok5JQopT2gTPQYR,003CMYExvKPUP8QYBD,,01tNxoTQ4jtr1L6AQ6
02iUiBKyf4zgTkiQFG,Integrated Vertex Advisory Standard Solstice Deployment,AST-0000626-781,SN-401438565,Registered,2022-07-28,2022-07-31,2023-07-31,Synthetic entitlement for Integrated Vertex Advisory Standard Solstice.,2022-06-30T17:14:38Z,1.0,94487.26,001YrVA37VnfW7fIO3,003sa1sCOZNTWwDQEN,,01tPjohq4E615TII7M
02i0QpauA0Sado8Y3C,Open Orbit Hardware Core Cascade Deployment,AST-0000627-409,SN-475132433,Installed,2024-03-27,2024-04-12,2027-04-12,Synthetic entitlement for Open Orbit Hardware Core Cascade.,2024-01-28T16:19:01Z,5.0,86713.25,001x4qMeufUWlfdINO,003uXPAjP3crKTbIVX,,01tv9oAk6JoaaNjQCS
02iWFaKsz3A0k2oAOS,Quantum Foundry Support Enterprise Meridian Deployment,AST-0000628-560,SN-360008009,Purchased,2023-12-25,2024-01-03,2026-01-02,Synthetic entitlement for Quantum Foundry Support Enterprise Meridian.,2023-12-22T16:39:49Z,5.0,58215.69,001Y94eVbSCMZThYRA,003pRfElOlZFaFHQ2C,02i6xCffo3LQjFnI9Q,01t264L3UVk4S01QTC
02i4m7P6GTDNivwI4N,Unified Beacon Data Platform Professional Vector Deployment,AST-0000629-730,SN-739476808,Installed,2025-02-13,2025-03-06,2026-03-06,Synthetic entitlement for Unified Beacon Data Platform Professional Vector.,2025-02-06T08:11:58Z,2.0,40556.82,0012Mm2CXMo3FSXAIK,0038Ac6Q3XvdQcQY62,,01tbDa8NhBMz25CILB
02iAIk6gkuMal4YYSY,Virtual Pioneer Support Standard Cascade Deployment,AST-0000630-912,SN-532334870,Installed,2026-06-18,2026-07-11,2029-07-10,Synthetic entitlement for Virtual Pioneer Support Standard Cascade.,2026-05-06T10:11:31Z,1.0,60818.55,001yQSD3rwvt3ZBAV9,003XwlOCCmKzlaJARA,,01tajD2y2VoohjWQ7N
02iMwuxiAMZwV9CYPA,Connected Harbor Cloud Service Edge Nova Deployment,AST-0000631-304,SN-962119335,Installed,2021-09-17,2021-10-14,2024-10-13,Synthetic entitlement for Connected Harbor Cloud Service Edge Nova.,2021-09-16T15:50:38Z,25.0,38905.28,001uaLZFmzUomVXQGA,003haI7NPKn0gYsQ3M,,01tx6kM8gaCVxGVY0I
02i6SLVX9Fhs9tbQFY,Elastic Compass Advisory Foundation Zenith Deployment,AST-0000632-195,SN-784061967,Purchased,2025-12-14,2025-12-19,2028-12-18,Synthetic entitlement for Elastic Compass Advisory Foundation Zenith.,2025-11-23T01:15:39Z,5.0,120167.78,001rayeK09xezjmQSY,003RD5gu5K35E72A7G,,01tJCv6SzssB7KyQZG
02iRU4tkcoNqtNRY8O,Integrated Summit Hardware Scale Cobalt Deployment,AST-0000633-140,SN-565124389,Registered,2025-07-19,2025-08-05,2026-08-05,Synthetic entitlement for Integrated Summit Hardware Scale Cobalt.,2025-07-15T16:00:53Z,5.0,51307.63,001mmu9iYNsqBnfYFC,0030pSnQNIb5d0oYHX,,01tBjvDXiBQe05pQ6K
02itFBoQXomR9XZQ5E,Open Lattice Hardware Ultimate Nova Deployment,AST-0000634-318,SN-491061115,Registered,2023-08-04,2023-08-07,2025-08-06,Synthetic entitlement for Open Lattice Hardware Ultimate Nova.,2023-06-22T17:51:27Z,10.0,117465.56,001FifSg7G2gzZrY2M,,,01tnh7cbKXHRNwtAHZ
02i2JqsxdTFGkKtQ0V,Quantum Ember Data Platform Edge Atlas Deployment,AST-0000635-503,SN-908357052,Purchased,2024-07-10,2024-08-05,2026-08-05,Synthetic entitlement for Quantum Ember Data Platform Edge Atlas.,2024-06-17T21:43:49Z,5.0,17718.49,001Q3kntrifzyYWI62,003hcRo1zSO0VqJA87,,01tbwEYr7q9wizHQ3D
02i6n19H5pnNiEJQ3P,Rapid Vertex Data Platform Foundation Horizon Deployment,AST-0000636-316,SN-807303446,Purchased,2026-04-28,2026-05-07,2029-05-06,Synthetic entitlement for Rapid Vertex Data Platform Foundation Horizon.,2026-04-22T09:08:22Z,2.0,58382.91,001RiZCg1UERbAvQWO,0030VnwN9BYQ14jQG1,02iuMKKsaaI5ZJZYZ9,01tFkHMuj8shz13IXI
02il2mlC0rZcL6LY4U,Virtual Orbit Hardware Scale Pulse Deployment,AST-0000637-676,SN-761666817,Installed,2023-03-02,2023-03-23,2024-03-22,Synthetic entitlement for Virtual Orbit Hardware Scale Pulse.,2023-01-22T13:15:08Z,25.0,139644.77,,0036f1HRQb2n0VlQB5,,01tfdIGGuNBWWCKI1L
02iTuJgZI3VpvCbAID,Connected Foundry Advisory Vertex Atlas Deployment,AST-0000638-541,SN-343903879,Shipped,2021-07-03,2021-07-19,2024-07-18,Synthetic entitlement for Connected Foundry Advisory Vertex Atlas.,2021-06-18T10:48:07Z,2.0,25837.58,001OH94vlTF3MI8Y08,0036XGXPXmg2ctwYTO,,01tib3QpzkDJ5ZXY0G
02iFKl0j9EksranYSF,Elastic Beacon Cloud Service Essential Ion Deployment,AST-0000639-155,SN-242951495,Purchased,2024-04-08,2024-04-14,2027-04-14,Synthetic entitlement for Elastic Beacon Cloud Service Essential Ion.,2024-02-11T07:14:50Z,5.0,104818.76,001wZQxrqs61HJWYCI,003R8feqspattJPA37,,01tBFNGrwq1AKgWQZM
02ieww4o5xbt3YII1X,Integrated Pioneer Advisory Premier Solstice Deployment,AST-0000640-224,SN-276948337,Purchased,2021-08-24,2021-08-29,2022-08-29,Synthetic entitlement for Integrated Pioneer Advisory Premier Solstice.,2021-06-29T05:23:56Z,1.0,46901.0,001yFWO67SRy3CKA0S,003rCLXjA5zuMQ9YSM,,01tSnOrHzEYjRlsIDJ
02iD6YpnDdubkpCAN1,Open Harbor Support Select Aurora Deployment,AST-0000641-261,SN-105086698,Installed,2022-01-15,2022-02-10,2024-02-10,Synthetic entitlement for Open Harbor Support Select Aurora.,2021-12-29T23:27:58Z,5.0,12087.15,001Ok5JQopT2gTPQYR,003CMYExvKPUP8QYBD,,01tnSmeh0qnccnoQDY
02izhXZbkQJDtm7QJD,Quantum Compass Data Platform Vertex Ion Deployment,AST-0000642-730,SN-313695051,Registered,2024-12-25,2025-01-11,2028-01-11,Synthetic entitlement for Quantum Compass Data Platform Vertex Ion.,2024-12-01T20:24:14Z,1.0,143508.81,001xCcjaWJxjfQtAJX,003u7SfA0jopSvDAAB,,
02iLRMVoHPtdHfRAI9,Rapid Summit Support Essential Vector Deployment,AST-0000643-490,SN-254064439,Purchased,2023-05-02,2023-05-12,2025-05-11,Synthetic entitlement for Rapid Summit Support Essential Vector.,2023-04-02T23:54:32Z,50.0,110095.34,001XuarHFEI17I9AWA,003pyMgXeUVg57PAM9,,01tiYJRAccTSvbuYWS
02iqG3QBpc2FhpXYQF,Virtual Lattice Training Premier Cascade Deployment,AST-0000644-377,SN-115664927,Shipped,2026-02-27,2026-03-16,2029-03-15,Synthetic entitlement for Virtual Lattice Training Premier Cascade.,2026-02-15T07:43:28Z,2.0,18833.78,001qwQ0uBTzXeScQCK,003I7Bgv5zLxifTI9W,,01tzS9ohU8JW5tuYDD
02irF7bEDDnoCW3Q26,Connected Ember Support Standard Meridian Deployment,AST-0000645-104,SN-155273659,Registered,2021-06-25,2021-07-08,2024-07-07,Synthetic entitlement for Connected Ember Support Standard Meridian.,2021-06-06T08:42:17Z,2.0,67021.26,001W0PnXXJdO3tsYE6,003AE1RNP3U6USlI82,,
02iCP17L5BGIGPWIT1,Dynamic Vertex Advisory Core Zenith Deployment,AST-0000646-221,SN-875495536,Installed,2024-09-07,2024-09-19,2026-09-19,Synthetic entitlement for Dynamic Vertex Advisory Core Zenith.,2024-07-13T14:26:33Z,50.0,32460.96,0013e2Rh2QW4yB5YBM,003G3bKrK9jYeb2I6K,02ialVyWlh4n6gYAFO,01tajD2y2VoohjWQ7N
02inkpqrLii5625YWS,Integrated Orbit Support Enterprise Cobalt Deployment,AST-0000647-420,SN-882709453,Registered,2025-07-12,2025-08-03,2027-08-03,Synthetic entitlement for Integrated Orbit Support Enterprise Cobalt.,2025-07-03T16:21:16Z,5.0,106030.8,001oowXHzEaXod1YS1,003JbQZCTdhKJ1wI38,,01tPHiS44NBUdL8I3C
02i2mbLSeoAc9O0A37,Open Foundry Data Platform Professional Nova Deployment,AST-0000648-784,SN-336220683,Registered,2021-06-16,2021-07-16,2022-07-16,Synthetic entitlement for Open Foundry Data Platform Professional Nova.,2021-04-28T16:44:54Z,50.0,89107.04,001d6L0YO7RdZlqYEZ,003RkNOcuqO0tHhA2N,,01tSnOrHzEYjRlsIDJ
02iZzkPOhPhsqACYMQ,Quantum Beacon Data Platform Standard Zenith Deployment,AST-0000649-428,SN-550137613,Purchased,2023-10-04,2023-10-15,2024-10-14,Synthetic entitlement for Quantum Beacon Data Platform Standard Zenith.,2023-09-15T04:48:36Z,2.0,142333.14,001Tn3lq2OpXiyaYCN,003YNoe4eDPx1jzIUC,,01tzS9ohU8JW5tuYDD
02igQcdsFZyOLTjAA3,Rapid Pioneer Training Core Horizon Deployment,AST-0000650-406,SN-822482246,Registered,2021-05-03,2021-05-12,2023-05-12,Synthetic entitlement for Rapid Pioneer Training Core Horizon.,2021-03-05T13:17:32Z,2.0,21828.07,001uKtjv3QWz3nDQSN,003bJcoA58DEApFASK,,01tV2dvwb7kXQVhITI
02i5nvtvonJDGqBQJO,Virtual Harbor Advisory Enterprise Pulse Deployment,AST-0000651-746,SN-185179024,Registered,2026-05-16,2026-06-02,2027-06-02,Synthetic entitlement for Virtual Harbor Advisory Enterprise Pulse.,2026-04-06T07:15:14Z,1.0,109886.14,001Ivgehi2RhpxmIXK,003IRksS65HO8wmQ1A,,01tAKxax5wNHmuXAAK
02iF8NtvRscs4EMQU2,Connected Compass Support Scale Atlas Deployment,AST-0000652-396,SN-623205093,Shipped,2022-12-13,2022-12-31,2024-12-30,Synthetic entitlement for Connected Compass Support Scale Atlas.,2022-11-16T00:20:08Z,50.0,55479.5,001Ivgehi2RhpxmIXK,0036L1PV31AwH0EIFZ,02iykfMIsuqVkSqAV2,01tjSACLq3F7ixDIVX
02i7cHeDQgmo5ozYC6,Dynamic Summit Cloud Service Ultimate Horizon Deployment,AST-0000653-154,SN-524661599,Purchased,2022-07-19,2022-08-05,2024-08-04,Synthetic entitlement for Dynamic Summit Cloud Service Ultimate Horizon.,2022-06-02T20:41:02Z,50.0,149857.17,001X85qfzndbjPoIS1,003ZKKiDE7DfEOBQUL,,01tcaoN6u2mHIFoQPB
02i96iMF1rrLJHDYY0,Integrated Lattice Data Platform Edge Solstice Deployment,AST-0000654-260,SN-933111978,Purchased,2025-02-21,2025-03-02,2026-03-02,Synthetic entitlement for Integrated Lattice Data Platform Edge Solstice.,2024-12-23T17:17:48Z,10.0,51044.9,001jsWcaI2ueqNkQ4J,003gEs8HBx1ehusI5A,,01tDBFsgsRefO2HYYS
02iJeRZJ1Fof28QQGF,Open Ember Training Foundation Aurora Deployment,AST-0000655-384,SN-716744544,Purchased,2021-09-08,2021-09-23,2024-09-22,Synthetic entitlement for Open Ember Training Foundation Aurora.,2021-08-25T22:53:44Z,50.0,141144.77,001e9z8TRFaUOARQMA,003JkkGDfJBiVsFAOO,,01tjRyBfxPJZEW0YDL
02iYZ3lqfBUYK7oAQA,Precision Vertex Advisory Scale Ion Deployment,AST-0000656-445,SN-896494094,Installed,2024-12-07,2024-12-27,2027-12-27,Synthetic entitlement for Precision Vertex Advisory Scale Ion.,2024-11-19T03:02:04Z,25.0,25199.14,001b6YbqymKD3ZDA0A,003btdNAK5mU4W3Y7C,,
02ijjXklJJlvjKqI7P,Rapid Orbit Data Platform Ultimate Solstice Deployment,AST-0000657-154,SN-249710028,Registered,2021-04-28,2021-05-17,2022-05-17,Synthetic entitlement for Rapid Orbit Data Platform Ultimate Solstice.,2021-04-07T07:20:32Z,1.0,105833.54,,,,01t4NYEPhUw9BamICS
02iGGzSX19VzB8KIKG,Virtual Foundry Advisory Edge Cascade Deployment,AST-0000658-773,SN-866497004,Purchased,2024-09-12,2024-09-22,2025-09-22,Synthetic entitlement for Virtual Foundry Advisory Edge Cascade.,2024-08-28T07:47:18Z,2.0,145366.78,001qD5B1fJ8KUKBIVO,0033befOPPr0xxPY1E,,
02iedxVsQqzwf1tAKO,Connected Beacon Support Premier Meridian Deployment,AST-0000659-719,SN-684215238,Registered,2025-02-13,2025-03-04,2026-03-04,Synthetic entitlement for Connected Beacon Support Premier Meridian.,2024-12-15T02:23:41Z,10.0,59311.89,001zKmRfZNU4LdqIBJ,003IuK23eZcB1LhYG4,,01tfpNseevgyHG4I4H
02iNkSe418Dc5HrINS,Dynamic Pioneer Hardware Select Vector Deployment,AST-0000660-387,SN-543180038,Registered,2025-12-24,2026-01-22,2028-01-22,Synthetic entitlement for Dynamic Pioneer Hardware Select Vector.,2025-12-23T09:07:43Z,10.0,20019.66,001CWFhyR8QJd16AFG,003IjF3lsykS1tyI65,,
02iw42vrSHmTDwmQU4,Integrated Harbor Cloud Service Vertex Cascade Deployment,AST-0000661-522,SN-794845369,Purchased,2022-07-29,2022-08-06,2023-08-06,Synthetic entitlement for Integrated Harbor Cloud Service Vertex Cascade.,2022-07-08T00:51:41Z,10.0,28204.97,001ZtdM0LykySWPIE4,003OZDLPzTkmS9yYFU,,01tFkHMuj8shz13IXI
02i6IyDkavUwtUTA6B,Open Compass Advisory Essential Nova Deployment,AST-0000662-892,SN-729216708,Registered,2023-04-18,2023-04-26,2026-04-25,Synthetic entitlement for Open Compass Advisory Essential Nova.,2023-03-21T18:18:21Z,5.0,30727.31,001EM3ljRRvtOqaQZO,,,01tkl3rdZhto0MWIR8
02ivYMGv2QHk7OKY11,Precision Summit Cloud Service Premier Zenith Deployment,AST-0000663-996,SN-814815017,Registered,2024-06-21,2024-07-01,2025-07-01,Synthetic entitlement for Precision Summit Cloud Service Premier Zenith.,2024-05-01T08:16:17Z,1.0,49709.5,0014RvX7ofOXrw9I9V,003NyjlPDgcPxeNY4S,,01tCGhSYxgJztyAYCK
02inOIcV60uoojjI6E,Rapid Lattice Training Select Cobalt Deployment,AST-0000664-142,SN-495170595,Purchased,2023-05-26,2023-05-27,2025-05-26,Synthetic entitlement for Rapid Lattice Training Select Cobalt.,2023-04-28T09:47:24Z,5.0,106604.47,0011qafIoKOaGWeA3A,003WOfZHVkwetIOQFH,,01tYt0OB7MID1hWAG2
02ik9SKV8qgYXZoYCR,Virtual Ember Hardware Vertex Nova Deployment,AST-0000665-898,SN-595574799,Registered,2022-02-13,2022-02-27,2024-02-27,Synthetic entitlement for Virtual Ember Hardware Vertex Nova.,2021-12-28T06:20:14Z,25.0,737.83,001ClNAQA1Xn4fUINT,003oeoe9jMRJtsFIXM,02iDeXMl3dXXOicQY1,01tTxNhlNIdTR8YQIX
02ilaud6tWyMF9bIOS,Adaptive Vertex Advisory Enterprise Atlas Deployment,AST-0000666-888,SN-256154629,Installed,2025-04-17,2025-04-22,2027-04-22,Synthetic entitlement for Adaptive Vertex Advisory Enterprise Atlas.,2025-03-30T19:46:06Z,50.0,17436.03,001IOGBmeiQlCpGYR9,00341xgP3uVuAHDI2M,,01tx8wrqOMLNvV7YOZ
02iegnZ9rKqtmcVY78,Dynamic Orbit Hardware Professional Horizon Deployment,AST-0000667-998,SN-330387918,Shipped,2022-10-01,2022-10-07,2023-10-07,Synthetic entitlement for Dynamic Orbit Hardware Professional Horizon.,2022-08-16T07:54:07Z,25.0,66906.61,00134kztbICJD2tYCZ,003bSg0uOlqmDaVIBX,,01tjRyBfxPJZEW0YDL
02iFgfAt4TP8QjEAN3,Integrated Foundry Cloud Service Standard Pulse Deployment,AST-0000668-313,SN-385020044,Registered,2022-12-13,2022-12-20,2025-12-19,Synthetic entitlement for Integrated Foundry Cloud Service Standard Pulse.,2022-11-23T22:29:55Z,10.0,73078.55,001hY0bG1ZS5TO8AMZ,003QrRvnnVKkSS9Y72,,01t1YY42ogr623kA2T
02ihoEEVo2wKISOYXF,Open Beacon Hardware Core Aurora Deployment,AST-0000669-512,SN-200008571,Registered,2023-01-20,2023-02-08,2026-02-07,Synthetic entitlement for Open Beacon Hardware Core Aurora.,2022-12-23T07:03:57Z,50.0,122715.44,,003A5vqtN4Vl7EPIM5,,01t395c3btyYidWQZR
02iQ9hFoDDGvEY6QAK,Precision Pioneer Hardware Enterprise Ion Deployment,AST-0000670-810,SN-464027049,Shipped,2022-10-15,2022-11-11,2025-11-10,Synthetic entitlement for Precision Pioneer Hardware Enterprise Ion.,2022-09-30T13:15:25Z,5.0,13265.68,001ll0htSxmTlUFAHW,0034Mbf7P57GEUjYUK,,01tPHiS44NBUdL8I3C
02iOAzFfky82xQ2AL3,Rapid Harbor Data Platform Professional Solstice Deployment,AST-0000671-852,SN-603726629,Registered,2021-07-27,2021-08-23,2023-08-23,Synthetic entitlement for Rapid Harbor Data Platform Professional Solstice.,2021-07-16T21:53:21Z,5.0,134061.93,001We3no8uGmxSIY96,003Askqgi8RnpSJYJS,,01t1YY42ogr623kA2T
02iszxx8qegUMw4IYY,Virtual Compass Support Standard Aurora Deployment,AST-0000672-751,SN-880068475,Shipped,2023-01-12,2023-01-25,2026-01-24,Synthetic entitlement for Virtual Compass Support Standard Aurora.,2022-12-17T00:21:14Z,5.0,80514.04,001eRJ4GILnQbQxQA2,003SQ0EEK5XeHXIYY7,,01tRE18SLT5MS5yAMK
02iPIqbOPTL9VhdA47,Adaptive Summit Cloud Service Edge Meridian Deployment,AST-0000673-308,SN-296145799,Purchased,2026-06-13,2026-07-08,2029-07-07,Synthetic entitlement for Adaptive Summit Cloud Service Edge Meridian.,2026-05-23T07:24:18Z,5.0,20416.28,001U2E3Mrt3KZlKQE7,003x5swQIbocmF6Q6R,,01tFjJRl0Bl1V77YFI
02ibD5xT97cbAtBAWU,Dynamic Lattice Cloud Service Foundation Vector Deployment,AST-0000674-352,SN-158643135,Purchased,2021-09-14,2021-09-27,2022-09-27,Synthetic entitlement for Dynamic Lattice Cloud Service Foundation Vector.,2021-09-08T13:49:30Z,5.0,148498.12,001apZYag4darBdYRL,003M3eXH0NFA7aZQ76,,01toErtMLFCN4nLAFG
02iIx4XGR8UxQnOIQW,Integrated Ember Hardware Scale Cascade Deployment,AST-0000675-772,SN-611234785,Registered,2024-09-16,2024-10-04,2027-10-04,Synthetic entitlement for Integrated Ember Hardware Scale Cascade.,2024-08-02T08:18:32Z,10.0,52639.88,001KqKN8Jf0F9i9AKQ,003s9U7a1ig8ZgrYE3,,01t8oEVI4WFAWCXA5M
02iFNU8cNUb7DbMIXT,Modular Vertex Advisory Ultimate Meridian Deployment,AST-0000676-994,SN-784454557,Purchased,2024-05-14,2024-05-27,2026-05-27,Synthetic entitlement for Modular Vertex Advisory Ultimate Meridian.,2024-03-23T03:44:01Z,1.0,120869.61,001JcZQ7uhRMVxxILW,003tliMSFlGrNtvQRU,,01tJfY8BqOSVuBTQYL
02iTOQydhj5xhRPAKO,Precision Orbit Advisory Edge Zenith Deployment,AST-0000677-396,SN-252187131,Installed,2024-07-11,2024-07-20,2027-07-20,Synthetic entitlement for Precision Orbit Advisory Edge Zenith.,2024-06-08T22:07:42Z,25.0,12410.18,001X5lK5MbsgblUIV7,003kzTeWiTEDz4SIFS,,01tnSmeh0qnccnoQDY
02igETyS3JL8kPvQ9Q,Rapid Foundry Hardware Foundation Cobalt Deployment,AST-0000678-187,SN-613207392,Installed,2025-03-24,2025-04-01,2028-03-31,Synthetic entitlement for Rapid Foundry Hardware Foundation Cobalt.,2025-03-05T18:21:15Z,10.0,108110.71,0019ojrY0cvCQ2UQ6L,003BxoQAfxO1TrZYEW,02i47bLP2ww0F2DIOJ,01t2EzMCSR6AFKDYFT
02i2T0MlktPb5ekIL8,Virtual Beacon Hardware Scale Nova Deployment,AST-0000679-549,SN-732693119,Installed,2023-03-21,2023-03-21,2024-03-20,Synthetic entitlement for Virtual Beacon Hardware Scale Nova.,2023-02-04T02:55:17Z,25.0,133088.55,001upirIJhb5AGBA5J,003SAwddqNhSfnkI6X,,01tKjpEkxySpvI7IVL
02i20ADUG8hnRsrIZE,Adaptive Pioneer Support Vertex Zenith Deployment,AST-0000680-869,SN-532872696,Registered,2023-05-08,2023-06-04,2026-06-03,Synthetic entitlement for Adaptive Pioneer Support Vertex Zenith.,2023-04-10T14:23:15Z,50.0,33370.4,001b6p7wMuocXZFIKR,003uvIfIopZaMbyQ8S,,01toGBkQESLwGrGAB2
02ikaI8l5oz5T46IKR,Dynamic Harbor Cloud Service Essential Horizon Deployment,AST-0000681-709,SN-339388799,Installed,2025-01-17,2025-01-18,2028-01-18,Synthetic entitlement for Dynamic Harbor Cloud Service Essential Horizon.,2025-01-07T03:04:02Z,1.0,57882.76,001LDOa8tzZhi9lQLS,003JcqTxNNlXh5TAU3,,01tyFDvfjAnoVc9Q1B
02iWmUkp1oUDNMkQNB,Integrated Compass Data Platform Premier Pulse Deployment,AST-0000682-945,SN-506428545,Shipped,2022-05-02,2022-05-16,2024-05-15,Synthetic entitlement for Integrated Compass Data Platform Premier Pulse.,2022-03-30T01:49:32Z,25.0,134399.05,001kgFF0qALhnGGYD4,003QpUbKtwmcJ3HY8B,,01tvrfAHswk6XJ6AVT
02iTnw1qjQ05SljQ1U,Modular Summit Support Select Atlas Deployment,AST-0000683-396,SN-964241036,Purchased,2025-10-07,2025-10-19,2026-10-19,Synthetic entitlement for Modular Summit Support Select Atlas.,2025-08-09T18:50:24Z,1.0,107511.7,001Hbp8pEhElgRqIO2,0038mpZAjyw0zY6APK,02iohr9GFm7sErmIQM,
02ijXwNNCyc19NTA74,Precision Lattice Training Vertex Horizon Deployment,AST-0000684-513,SN-816729646,Purchased,2023-12-22,2024-01-13,2026-01-12,Synthetic entitlement for Precision Lattice Training Vertex Horizon.,2023-11-08T11:42:55Z,50.0,36350.5,001OR7GRtb417SOIE9,003hjLablc3fpBEADF,,01tv9oAk6JoaaNjQCS
02ihfkXaUDlp4kMAR0,Rapid Ember Advisory Essential Solstice Deployment,AST-0000685-327,SN-671642479,Purchased,2022-12-23,2023-01-06,2025-01-05,Synthetic entitlement for Rapid Ember Advisory Essential Solstice.,2022-12-09T11:40:22Z,2.0,106556.31,001R0OuIWPEowdMYT2,003RjFwodbP5EfaADS,,01t264L3UVk4S01QTC
